Title,Price,Case Size,Battery Capacity,Brand,Model,Operating System,Storage Capacity,Collection Date
"ZEPAD DZ09 Smartwatch with Camera, Smartwatch",16.2375,45,,Unknown,"DZ09 Smartwatch with Camera,",Android & IOS,256,1/29/2025 2:28
Yash Enterprises T800 Ultra 8 Watch With pods Bluetooth...,6.15,45,,Yash Enterprises,T800 Ultra 8 Watch With pods Bluetooth Call Fitness Bracelet Magnetic Charging,Android and ios,32,1/29/2025 2:28
"Fire-Boltt Clickk 54.1mm (2.12 inch) AMOLED Display, Fr...",81.225,54.1,,Unknown,"Clickk 54.1mm (2.12 inch) AMOLED Display, Front Camera, Nano SIM Slot, 1000mAh",Android and ios,64,1/29/2025 2:28
Veu T800 Ultra Smart Watch Series 8 For Men & Women Sma...,7.4875,45,,Unknown,T800 Ultra Smart Watch Series 8 For Men & Women,android,4,1/29/2025 2:28
"boAt Wave Sigma 3 w/ Turn By Turn Navigation, 2.01"" Scr...",18.7375,45,,Unknown,"Wave Sigma 3 w/ Turn By Turn Navigation, 2.01"" Screen, Crest App, QR Code Tray","iOS 9 and Above, Android 6 and Above",32,1/29/2025 2:28
Data not available,28.7375,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:28
Data not available,17.4875,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:29
"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brigh...",13.7375,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:29
"Noise Pro 5 1.85 AMOLED Always-on Display, DIY Watch fa...",43.7375,45,,Unknown,"Pro 5 1.85 AMOLED Always-on Display, DIY Watch face, SoS Technology, BT Calling",Android and ios,32,1/29/2025 2:29
Apple Watch Series 9 GPS 45mm Midnight Aluminium Case w...,561.25,45,,Apple,Watch Series 9 GPS 45mm Midnight Aluminium Case with Midnight Sport Loop,watchOS 10,64,1/29/2025 2:29
"GameSir H9 Black Smartwatch with Bluetooth, Fitness & H...",11.2625,45,,Unknown,"H9 Black Smartwatch with Bluetooth, Fitness & Heart Rate Tracking",Android and ios,32,1/29/2025 2:29
"boAt Lunar Vista w/ 3.8 cm(1.52"") HD & Always On Displa...",18.7375,45,,Unknown,"Lunar Vista w/ 3.8 cm(1.52"") HD & Always On Display,BT Calling, Functional Crown",Android and ios,32,1/29/2025 2:29
"Boult Drift BT Calling 1.69"" HD Display, 140+ Watchface...",17.4875,45,,Unknown,"Drift BT Calling 1.69"" HD Display, 140+ Watchfaces, Complete Health Monitoring",Android and ios,32,1/29/2025 2:29
"CrossBeats IGNITE GRIT 1.75 Amoled Display,Rotating Cro...",49.9875,45,,Unknown,"IGNITE GRIT 1.75 Amoled Display,Rotating Crown, BT Calling,120 Sports Mode",No OS,32,1/29/2025 2:29
"Pebble Cosmos Ultra 1.91"" 600 nits BT-Calling High-Res ...",11.2375,45,,Unknown,"Cosmos Ultra 1.91"" 600 nits BT-Calling High-Res Curved Display, Ultra-Thin Dial",Android and ios,32,1/29/2025 2:29
"GameSir S9 Ultra 2.19"" Amoled Display Bluetooth Calling...",11.8625,45,,Unknown,"S9 Ultra 2.19"" Amoled Display Bluetooth Calling Touch Watch Golden Music Play",Android and ios,1,1/29/2025 2:29
"boAt Wave Fury with 1.83'' HD Display, Bluetooth Callin...",17.4875,45,,Unknown,"Wave Fury with 1.83'' HD Display, Bluetooth Calling & Functional Crown",Android and ios,32,1/29/2025 2:29
Data not available,11.8625,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:29
Data not available,17.4875,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:30
"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brigh...",13.7375,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:30
Tech Wear T500 SmartWatch with Bluetooth Calling Heart ...,6.6375,45,,Unknown,T500 SmartWatch with Bluetooth Calling Heart Rate Monitor Fitness Monitor W352,Android and ios,32,1/29/2025 2:30
"Boult Crown Pro 2.01"" AMOLED, BT Calling, Working Crown...",21.2375,45,,Unknown,"Crown Pro 2.01"" AMOLED, BT Calling, Working Crown, AOD, Zinc Alloy Frame, SpO2",Android and ios,32,1/29/2025 2:30
Techio T800 Ultra Smart Watch With Bluetooth bcalling o...,7.4875,45,,Unknown,T800 Ultra Smart Watch With Bluetooth bcalling oth C,"Android, IOS",256,1/29/2025 2:30
"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...",14.975,45,,Unknown,"Crown 1.95'' Screen, BT Calling, Working Crown, Zinc Alloy Frame, 900 Nits, SpO2",Android and ios,32,1/29/2025 2:30
"ZEPAD DZ09 Smartwatch with Camera, Smartwatch",16.2375,45,,Unknown,"DZ09 Smartwatch with Camera,",Android & IOS,256,1/29/2025 2:30
Yash Enterprises T800 Ultra Edition smart watch with Wi...,7.3625,45,,Yash Enterprises,T800 Ultra Edition smart watch with WiFi GPS SIM card 4G Wireless Charger D6,Android and ios,32,1/29/2025 2:30
WTG I8 Pink-A1 Full Screen Touch Watch Specially Made f...,8.3,45,,Unknown,I8 Pink-A1 Full Screen Touch Watch Specially Made for Girl & Women,Android and ios,1,1/29/2025 2:30
"Boult Cosmic R 1.3""HD, BT Calling, 500 Nits, 250+ Watch...",13.725,45,,Unknown,"Cosmic R 1.3""HD, BT Calling, 500 Nits, 250+ Watch Faces,Complete Health Track",Android and ios,32,1/29/2025 2:30
"boAt Wave Sigma 3 w/ Turn By Turn Navigation, 2.01"" Scr...",18.7375,45,,Unknown,"Wave Sigma 3 w/ Turn By Turn Navigation, 2.01"" Screen, Crest App, QR Code Tray","iOS 9 and Above, Android 6 and Above",32,1/29/2025 2:30
Data not available,12.4875,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:30
"beatXP Nexus 1.78"" Super AMOLED Display, 1000 Nits & Bl...",24.9875,45,,Unknown,"Nexus 1.78” Super AMOLED Display, 1000 Nits & Bluetooth Calling",Android and ios,32,1/29/2025 2:30
"Noise ColorFit Caliber 2 with 1.83'' Display, Upto 12 D...",18.7375,45,,Unknown,"ColorFit Caliber 2 with 1.83'' Display, Upto 12 Day Battery, 60 Sports Mode",Android and ios,32,1/29/2025 2:30
beatXP Vega Neo 1.43'' Super AMOLED Display with BT Cal...,22.4875,45,,Unknown,"Vega Neo 1.43'' Super AMOLED Display with BT Calling, AI Voice Assistant & IP68",Android and ios,32,1/29/2025 2:30
"boAt Lunar Vista w/ 3.8 cm(1.52"") HD & Always On Displa...",18.7375,45,,Unknown,"Lunar Vista w/ 3.8 cm(1.52"") HD & Always On Display,BT Calling, Functional Crown",Android and ios,32,1/29/2025 2:30
"Boult Drift BT Calling HD Display, 140+ Watchfaces, Com...",17.4875,45,,Unknown,"Drift BT Calling HD Display, 140+ Watchfaces, Complete Health Monitoring",Android and ios,32,1/29/2025 2:30
Ambrane Crest Pro 1.52'' display 360*360 High Resolutio...,24.975,45,,Unknown,"Crest Pro 1.52'' display 360*360 High Resolution, 600 Nits Bright and BT Calling",Android and ios,32,1/29/2025 2:30
"alt GOAT, 1.78 AMOLED Display, Single Chip Bluetooth Ca...",16.225,45,,Unknown,"GOAT, 1.78 AMOLED Display, Single Chip Bluetooth Calling, 100+ Watchfaces, IP68",Android and ios,32,1/29/2025 2:30
"Noise Pro 5 Max 1.96 AMOLED Display, Post Workout Analy...",56.2375,45,,Unknown,"Pro 5 Max 1.96 AMOLED Display, Post Workout Analysis, DIY Watch face, BT Calling",Android and ios,32,1/29/2025 2:30
Data not available,28.7375,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:30
Data not available,17.4875,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:31
"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brigh...",13.7375,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:31
"Noise ColorFit Caliber 2 with 1.83'' Display, Upto 12 D...",18.7375,45,,Unknown,"ColorFit Caliber 2 with 1.83'' Display, Upto 12 Day Battery, 60 Sports Mode",Android and ios,32,1/29/2025 2:31
"Fire-Boltt Spectre Stainless Steel Luxury, 33.5mm (1.32...",18.7375,33.5,,Unknown,"Spectre Stainless Steel Luxury, 33.5mm (1.32 inch) Display, 360*360 Px High Res",Android and ios,32,1/29/2025 2:31
ANAYA ENTERPRISES T800 Ultra Honeycomp Edition smart wa...,7.4875,45,,Unknown,T800 Ultra Honeycomp Edition smart watch with WiFi GPS 4G S8,Android and ios,32,1/29/2025 2:31
"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...",14.975,45,,Unknown,"Crown 1.95'' Screen, BT Calling, Working Crown, Zinc Alloy Frame, 900 Nits, SpO2",Android and ios,32,1/29/2025 2:31
"ZEPAD DZ09 Smartwatch with Camera, Smartwatch",16.2375,45,,Unknown,"DZ09 Smartwatch with Camera,",Android & IOS,256,1/29/2025 2:31
Waunset old Bracelet Strap + 2 Pair Strap Extra - BT Ca...,10.4875,45,,Unknown,old Bracelet Strap + 2 Pair Strap Extra - BT Calling & Music Play,Android and ios,2,1/29/2025 2:31
"VANSHITA T500 SmartWatch with Bluetooth Calling , Heart...",6.1,45,,Unknown,"T500 SmartWatch with Bluetooth Calling , Heart Rate Monitor Fitness V75",Android and ios,32,1/29/2025 2:31
"Fire-Boltt Oracle WristPhone - 4G SIM/LTE/WiFi, Android...",46.2375,45,,Unknown,"Oracle WristPhone - 4G SIM/LTE/WiFi, Android OS, Play store & Phone Notification",Android and ios,32,1/29/2025 2:31
"boAt Wave Sigma 3 w/ Turn By Turn Navigation, 2.01"" Scr...",18.7375,45,,Unknown,"Wave Sigma 3 w/ Turn By Turn Navigation, 2.01"" Screen, Crest App, QR Code Tray","iOS 9 and Above, Android 6 and Above",32,1/29/2025 2:31
Data not available,38.1125,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:31
zdea T800 Ultra Full screen Smart Watch Series 8 Smartw...,7.7875,45,,Unknown,T800 Ultra Full screen Smart Watch Series 8,Android and ios,32,1/29/2025 2:31
"Fire-Boltt Gladiator 49.7mm Display, Bluetooth Call, 12...",16.2375,49.7,,Unknown,"Gladiator 49.7mm Display, Bluetooth Call, 123 sports modes, IP67, voice assist",Android and ios,32,1/29/2025 2:31
"Noise Icon 3 Plus with 2"" HD Display, Metal Dial, Funct...",18.7375,45,,Unknown,"Icon 3 Plus with 2"" HD Display, Metal Dial, Functional Crown",Android and ios,32,1/29/2025 2:31
"Boult Drift BT Calling 1.69"" HD Display, 140+ Watchface...",17.4875,45,,Unknown,"Drift BT Calling 1.69"" HD Display, 140+ Watchfaces, Complete Health Monitoring",Android and ios,32,1/29/2025 2:31
"Noise Vision 3 with 1.96"" AMOLED display with Thin Beze...",32.4875,45,,Unknown,"Vision 3 with 1.96"" AMOLED display with Thin Bezel, Metallic Build",Android and ios,32,1/29/2025 2:31
Noise Evolve 4 1.46 AMOLED Always On Display with Premi...,43.7375,45,,Unknown,Evolve 4 1.46 AMOLED Always On Display with Premium Design & Bluetooth Calling,Android and ios,32,1/29/2025 2:31
"Cellecor RUSH 1.91"" HD Display | 600 NITS | BT-Calling ...",11.225,45,,Unknown,"RUSH 1.91"" HD Display | 600 NITS | BT-Calling | AI Voice | IP67 WaterResistant",Android and ios,32,1/29/2025 2:31
"Noise Crew Go with 1.39"" Display, BT Calling with Metal...",21.2375,45,,Unknown,"Crew Go with 1.39"" Display, BT Calling with Metal Strap and 7 Days Battery Life",Android and ios,32,1/29/2025 2:31
Data not available,9.2875,45,,Unknown,"Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2",Android and ios,32,1/29/2025 2:31
