Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
Dell Latitude 7480 14 7300U 10,139.99,8.0,Core i5,Dell Latitude 7480,Dell,Intel HD Graphics,14.0,256.0,2025-02-02 17:00:06
~OVERSTOCK SALE14HP EliteBook 10,144.95,8.0,Core i5,HP EliteBook 8460P,HP,Intel HD Graphics,14.0,512.0,2025-02-02 16:59:45
~CD/DVD Drive14Dell Latitude!,144.95,16.0,Core i5,Dell Latitude E6420,Dell,Intel HD Graphics,14.0,512.0,2025-02-02 17:00:18
Lenovo Ideapad Blue Broken Hinge Left + Screen Faulty,145.0,16.0,Core i7,Lenovo Ideapad Blue Broken Hinge Left + Screen Faulty,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:28
DELL LATITUDE E7470 14DOWS 10,146.6,8.0,Core i7,Dell Latitude E7470,Dell,Intel HD Graphics 520,14.0,128.0,2025-02-02 17:00:17
HP Book X360G5 2in .6dows 10 Pentium,149.26,16.0,Ryzen 7,HP Book X360G5 2in .6dows 10 Pentium,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:23
Dell Latitude dows 10 !,149.95,8.0,Core i7,Dell Latitude E6330,Dell,Intel HD Graphics,13.3,256.0,2025-02-02 16:59:54
Chromebook Lenovo IdeaPad 15'' 82N4002SUS,149.99,4.0,Unknown CPU,Lenovo IdeaPad 3 Chromebook,Lenovo,Intel UHD Graphics,15.6,128.0,2025-02-02 17:00:26
Chromebook Lenovo IdeaPad 15'' 82N4002SUS,149.99,16.0,Unknown CPU,Chromebook Lenovo IdeaPad 15'' 82N4002SUS,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:53
Lenovo inkPad 14dows 10 HDMI,152.62,8.0,Core i5,Lenovo ThinkPad T470,Lenovo,Intel HD Graphics 620,14.0,256.0,2025-02-02 17:00:22
Panasonic CFXZ6 Let'Note 7300U2in1 64Bit From Japan,155.0,256.0,Core i5,Panasonic CFXZ6 Let'Note 7300U2in1 64Bit From Japan,Panasonic,Unknown Graphics,12.0,256.0,2025-02-02 17:00:13
Lenovo IdeaPad V33015IKBi38130U10,155.33,16.0,Core i7,Lenovo IdeaPad V33015IKBi38130U10,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:58
HP Pavilion 15N274NFA10Disk,155.43,16.0,Unknown CPU,HP Pavilion 15N274NFA10Disk,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:23
HP 14dq0734ds 14HD TouchPentiumN5030 S,157.0,4.0,Unknown CPU,14-dq0734ds,HP,Intel UHD Graphics,14.0,128.0,2025-02-02 17:00:02
Dell Latitude 7400 148th(SD),157.45,16.0,Core i5,Dell Latitude 7400 148th(SD),,Unknown Graphics,15.0,512.0,2025-02-02 17:00:29
Dell Latitude 7400 148th(SD),157.45,8.0,Core i5,Dell Latitude 7400,Dell,Intel UHD Graphics 620,14.0,256.0,2025-02-02 17:01:28
LinuxMacbook Air Manjaro Linux 13inch,158.0,4.0,Unknown CPU,Macbook Air MC965J/A,Apple,Intel HD Graphics 3000,13.0,128.0,2025-02-02 16:59:55
FujitsuU7498G14 TOUCH+ 2x BAT INCLD!,158.1,8.0,Core i5,Fujitsu Lifebook U749,Fujitsu,Intel UHD Graphics 620,14.0,256.0,2025-02-02 16:59:46
DellLatitude 73008thHDdowsHDMI,159.0,8.0,Core i7,Dell Latitude 7300,Dell,Intel UHD Graphics,13.3,256.0,2025-02-02 17:00:10
Dell Latitude 12.5HD dows 10,159.21,8.0,Core i5,Dell Latitude E7270,Dell,Intel HD Graphics 520,12.5,512.0,2025-02-02 17:00:08
HPComputer EliteBook 840 G3 14dows 10,159.21,16.0,Unknown CPU,HPComputer EliteBook 840 G3 14dows 10,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:19
14Dell Latitude E5420Dual dows 10,159.95,16.0,Core i5,Dell Latitude E5420,Dell,Intel HD Graphics,14.0,512.0,2025-02-02 17:00:27
14Dell Latitude ~ dows 10!,159.95,16.0,Ryzen 5,14Dell Latitude ~ dows 10!,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:56
~OVERSTOCK SALE14HP EliteBook 10,159.95,16.0,Core i5,~OVERSTOCK SALE14HP EliteBook 10,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:03
~ClearanceDELL Latitude ~ dows 10,159.99,16.0,Core i7,~ClearanceDELL Latitude ~ dows 10,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:14
Dell Latitude 5480 14s 7300U dowsNVidia,159.99,16.0,Core i5,Dell Latitude 5480,Dell,NVIDIA GeForce 930MX,14.0,256.0,2025-02-02 17:00:18
Dell Latitude 7400 148th (AB),161.95,16.0,Core i5,Dell Latitude 7400,Dell,Intel UHD Graphics 620,14.0,256.0,2025-02-02 16:59:44
Lenovo inkPadCD/DVD Drive !,164.95,8.0,Core i5,Lenovo Thinkpad E550,Lenovo,Intel HD Graphics,15.6,256.0,2025-02-02 17:00:28
Lenovo IdeaPad 1i 14HD N4020Blue,164.99,4.0,Unknown CPU,Lenovo Ideapad 1i,Lenovo,Intel UHD Graphics,14.0,128.0,2025-02-02 16:59:54
HP Book 650 G2i3 6100u,169.0,16.0,Core i3,HP ProBook,HP,Intel HD Graphics,15.6,512.0,2025-02-02 16:59:46
Lenovo inkPad L560 HD dows 10,169.16,8.0,Core i5,Lenovo ThinkPad L560,Lenovo,Intel HD Graphics 520,15.6,256.0,2025-02-02 17:00:13
Dell Latitude 7410 14 w 10310U@/ /,169.99,16.0,Unknown CPU,Dell Latitude 7410 14 w 10310U@/ /,Dell,Unknown Graphics,14.0,512.0,2025-02-02 16:59:52
Dell Latitude 5490 8250U14M.dows,169.99,16.0,Core i7,Dell Latitude 5490 8250U14M.dows,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:29
Acer Aspire A11532C1DF Celeron N4500 dows,172.96,4.0,Unknown CPU,Acer Aspire 1 A115-32-C1DF,Acer,Integrated,15.6,64.0,2025-02-02 17:00:29
~CLEARANCE SALEHP Book!,174.95,8.0,Core i5,HP ProBook,HP,Intel HD Graphics,15.6,256.0,2025-02-02 17:00:23
14Lenovo inkPad~ dows 10CD/DVD!,174.95,16.0,Core i5,Lenovo Thinkpad L440,Lenovo,Intel HD Graphics,14.0,512.0,2025-02-02 16:59:46
~OVERSTOCK14Dell Latitude Backlit WiFi Ready,174.99,8.0,Core i5,Dell Latitude E7450,Dell,Intel HD Graphics,14.0,256.0,2025-02-02 17:00:04
HP EliteBookComputer 12.5dows 10,178.03,16.0,Core i5,HP EliteBook 820 G4,HP,Intel HD Graphics 4000,12.5,128.0,2025-02-02 17:00:12
Dell Latitude 14Computeri3 dowsHDMI,178.03,16.0,Core i3,Dell Latitude 3410,Dell,Intel UHD Graphics,14.0,256.0,2025-02-02 17:00:00
DelldowsLatitude 54908th,179.0,16.0,core i5,DelldowsLatitude 54908th,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:57
Dell Latitude 3500 8th (AVA),179.95,8.0,Core i5,Dell Latitude 3500,Dell,Intel UHD Graphics 620,15.6,250.0,2025-02-02 17:00:05
Dell Latitude Dual dows 10!,179.99,16.0,Core i5,Dell Latitude E5520,Dell,Intel HD Graphics,15.6,512.0,2025-02-02 17:00:39
14Lenovo inkpadTouch 6thdows!,179.99,8.0,Core i7,Lenovo ThinkPad X1 Yoga,Lenovo,Intel® HD Graphics 520,14.0,256.0,2025-02-02 16:59:51
CHUWI ''G Celeron QuadHD 1080P,179.99,8.0,Unknown CPU,CHUWI Herobook Plus,CHUWI,Intel UHD Graphics,15.6,8.0,2025-02-02 17:00:14
BrandHP 14dq0760dx 14 --Celeron N4120// eMMC/,179.99,4.0,Unknown CPU,14-dq0760dx,HP,Intel UHD Graphics,14.0,128.0,2025-02-02 17:00:08
Dell Latitude 12 Rugged 7212 Tablet-7300U.6Touch P,179.99,8.0,Core i5,Dell Rugged 7212,Dell,Intel UHD Graphics 620,11.6,128.0,2025-02-02 16:59:49
10'' Minidows +Celeron Quad with,181.99,16.0,Core i5,10'' Minidows +Celeron Quad with,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:18
Dell Latitude E5550Dualdows 10,184.99,16.0,Core i5,Dell Latitude E5550,Dell,Intel HD Graphics,15.6,512.0,2025-02-02 17:00:05
Dell Latitude 53008265U,186.41,16.0,Core i3,Dell Latitude 53008265U,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:49
HP 15FD0083WM HD Pentium N200 H,189.14,4.0,Unknown CPU,15-fd0083wm,HP,Unknown Graphics,15.6,512.0,2025-02-02 17:00:12
Dell Latitude 55918400H NVMe,189.99,8.0,Core i5,Dell Latitude 5591,Dell,Intel UHD Graphics 630,15.6,256.0,2025-02-02 16:59:52
Dell 14 Quaddows,189.99,16.0,Unknown CPU,Dell 14 Quaddows,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:11
Dell Latitude 7400 14 Quad 8365U IeIR Cam 10 P,194.37,16.0,Core i5,Dell Latitude 7400 14 Quad 8365U IeIR Cam 10 P,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:52
HP14HD i315G4 IeHD Cam,194.37,8.0,Core i3,HP 14,HP,Intel UHD Graphics,14.0,256.0,2025-02-02 17:00:01
HP 15HD Pentium Quad N200Home Red,194.37,8.0,Unknown CPU,HP LAPTOP 15-FD,HP,Unknown Graphics,15.6,128.0,2025-02-02 17:00:17
17.3Dell PrecisionNvidia Quadro K3000M!,194.99,16.0,Core i7,Dell Precision M6700,Dell,NVIDIA QUADRO K3000M,17.3,512.0,2025-02-02 16:59:42
Lenovo inkPad T490s 14 8th NVMeCam,194.99,16.0,Core i5,Lenovo inkPad T490s 14 8th NVMeCam,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:25
HP 15DY2223ODHD LEDi315G4 H,195.0,8.0,Core i3,15-DY2223OD,HP,Intel UHD Graphics,15.6,256.0,2025-02-02 16:59:43
HP255 G7 6UM18EA (2500UM.2SCH...,195.84,16.0,Core i7,HP255 G7 6UM18EA (2500UM.2SCH...,HP,Unknown Graphics,15.0,512.0,2025-02-02 17:00:13
Dell Latitude 3310 2in dows,196.05,8.0,Core i5,Dell Latitude 3310 2-in-1,Dell,Intel HD Graphics 520,13.3,256.0,2025-02-02 16:59:59
~OVERSTOCK14Dell Latitude ~ dows 10!,196.9,16.0,Core i5,Dell Latitude E7450,Dell,Intel HD Graphics,14.0,512.0,2025-02-02 17:00:17
LENOVO Z7080 5200U 17.31920X1080IPS NVIDIA 840M,197.91,16.0,Core i5,LENOVO Z7080 5200U 17.31920X1080IPS NVIDIA 840M,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:16
~CLEARANCE SALE14Dell Latitude Quad dows Cam!,197.95,8.0,Core i5,Dell Latitude 5490,Dell,Intel HD Graphics,14.0,256.0,2025-02-02 17:00:02
Microsoft Surface13.5Touch 8650UW10,199.0,8.0,Core i7,Microsoft Surface Laptop 2,Microsoft,Intel UHD Graphics,13.5,256.0,2025-02-02 16:59:48
Mini 10''dows+ ROMCeleron Quad,199.0,8.0,Unknown CPU,N4020,NBD,Intel® UHD Graphics 600,10.0,512.0,2025-02-02 17:00:38
Dell Latitude 3390 2inTouch 13 8350U,199.49,8.0,Core i5,Dell Latitude 3390 2-in-1,Dell,Intel UHD Graphics 620,13.3,512.0,2025-02-02 17:00:19
HP14HD i315G4 Ie,199.95,8.0,Core i3,HP 14,HP,Intel UHD Graphics,14.0,128.0,2025-02-02 17:00:20
Dell Latitude~dows 10 !,199.95,16.0,Core i5,Dell Latitude E5570,Dell,Intel HD Graphics,15.6,480.0,2025-02-02 17:00:27
Lenovo inkPad~ dows 10 !,199.95,16.0,Ryzen 7,Lenovo inkPad~ dows 10 !,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:20
HP 15dy0029ds inCeleron N4120 Teal,199.99,4.0,Unknown CPU,15-dy0029ds,HP,Unknown Graphics,15.6,128.0,2025-02-02 17:00:28
HP 15dy0027ds inCeleron N4020 R,199.99,16.0,Unknown CPU,HP 15dy0027ds inCeleron N4020 R,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:48
CHUWI Book13 i3 8G+Gdows10Computer Netbook,199.99,16.0,Unknown CPU,CHUWI Corebook Pro,CHUWI,Iris Graphics 540,13.0,256.0,2025-02-02 16:59:53
HP 15dy0029ds inCeleron N4120 Teal,199.99,16.0,Unknown CPU,HP 15dy0029ds inCeleron N4120 Teal,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:56
DELL LATITUDE 7480 7600U,202.72,16.0,Unknown CPU,DELL LATITUDE 7480 7600U,DELL,Unknown Graphics,13.9,512.0,2025-02-02 16:59:57
HP EliteBook 840 G6 1920x10808365U,203.99,16.0,Core i5,HP EliteBook 840 G6,HP,Unknown Graphics,14.0,256.0,2025-02-02 16:59:41
HP 17 N4120BTMic Pick Color,204.99,4.0,Unknown CPU,17-CN00,HP,HD Graphics,17.0,128.0,2025-02-02 17:00:04
Dell Latitude 5400 14Computer dows,205.76,8.0,Core i5,Dell Latitude 5400,Dell,Intel UHD Graphics 620,14.0,256.0,2025-02-02 16:59:57
Dell Latitude E7470 14HD6300U Backlit Key,209.78,16.0,Core i7,Dell Latitude E7470 14HD6300U Backlit Key,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:06
~ FRIDAY SALEDell Latitude~ !,209.95,16.0,Core i5,Dell Latitude E5570,Dell,Intel HD Graphics,15.6,512.0,2025-02-02 16:59:41
Acer full HD Aspire N4020eMMC/,209.99,16.0,Unknown CPU,Acer Aspire 1,Acer,Unknown Graphics,15.6,128.0,2025-02-02 17:00:25
Dell Latitude 14.1 Computeri3HDMIDVD dows 10,212.64,8.0,Core i3,Dell Latitude E5420/E5430/E6420/E6430,Dell,Intel HD Graphics 4000,14.1,512.0,2025-02-02 16:59:57
Dell Latitude 5400 14 8665U underbolt,213.74,16.0,Core i5,Dell Latitude 5400 14 8665U underbolt,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:51
Dell Latitude 5400 14.0 8665UNVMeUSB,218.49,16.0,Core i7,Dell Latitude 5400,Dell,Intel UHD Graphics 620,14.0,256.0,2025-02-02 17:00:10
Dell Latitude 5400 8265U,219.0,16.0,Core i5,Dell 5400,Dell,Intel UHD Graphics 620,14.0,512.0,2025-02-02 16:59:41
~CLEARANCEDell Latitude ~ dows 10!,219.79,16.0,Core i5,Dell Latitude E5550,Dell,Intel HD Graphics,15.6,1000.0,2025-02-02 16:59:51
14 Dell Latitude ~ dows 10!,219.95,16.0,Core i7,Dell Latitude 5480,Dell,Intel HD Graphics,14.0,512.0,2025-02-02 16:59:55
14HP Book 8350Udows !,219.95,8.0,Core i5,HP ProBook 640 G4,HP,Intel HD Graphics,14.0,256.0,2025-02-02 16:59:43
HP i315G4 Spruce Blue dows,224.95,8.0,Core i3,15-dy2792wm,HP,Intel UHD Graphics,15.6,256.0,2025-02-02 17:00:07
CHUWI Book 14. i310110U,224.99,8.0,Core i3,CoreBook X,CHUWI,Intel Iris Plus Graphics 655,14.1,1000.0,2025-02-02 17:01:12
HP EliteBook 2in dows 10 !,224.99,16.0,Core i5,HP Elitebook  X360 1030 G2,HP,Intel HD Graphics,13.3,256.0,2025-02-02 17:00:31
HP EliteBook 2in dows 10 !,224.99,16.0,Ryzen 3,HP EliteBook 2in dows 10 !,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:28
Dell Latitude 5310 Full HD dows,225.47,8.0,Core i5,Dell Latitude 5310,Dell,Intel UHD Graphics,13.3,512.0,2025-02-02 17:00:01
Dell Latitude 349014HD Quad dows,228.86,16.0,Core i5,Dell Latitude 3490,Dell,Intel HD Graphics,14.0,256.0,2025-02-02 16:59:58
HP Book dows 10 !,228.95,16.0,Core i5,HP Probook 650 G1,HP,Intel HD Graphics,15.6,1000.0,2025-02-02 17:00:14
Dell LatitudeQuad ~ !,229.95,16.0,Core i5,Dell LatitudeQuad ~ !,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:15
Dell Inspiron 15 3525 5NVMe( ),229.97,8.0,Ryzen 5,Dell Inspiron 15 3525,Dell,AMD Radeon,15.6,512.0,2025-02-02 17:00:20
Lenovo X270 12.5Light,229.99,16.0,core i7,X270,Lenovo,Intel HD Graphics 620,12.5,512.0,2025-02-02 16:59:58
HP1417.3Computer i3 Upto,229.99,16.0,Core i5,HP1417.3Computer i3 Upto,HP,Unknown Graphics,15.0,512.0,2025-02-02 16:59:50
HP EliteBook ~ dows 10 !,229.99,16.0,Core i5,HP Elitebook 850 G4,HP,Intel HD Graphics,15.6,512.0,2025-02-02 17:00:12
"ACEMAGICComputer dows"" IPS 108",229.99,16.0,Core i5,"ACEMAGICComputer dows"" IPS 108",Undisclosed,Unknown Graphics,15.0,512.0,2025-02-02 17:00:30
HP14HD i315G4 dows,231.57,16.0,Core i3,HP 14,HP,Intel UHD Graphics,14.0,512.0,2025-02-02 17:00:14
Lenovo inkPad E1410210Udows,232.75,16.0,Core i5,Lenovo Thinkpad E14,Lenovo,Intel UHD Graphics,14.0,256.0,2025-02-02 17:00:00
HP Certified HD1366 768( NSeries N10,234.13,16.0,Core i7,HP Certified HD1366 768( NSeries N10,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:16
Dell Latitude 5490 148650Um.💻,237.49,16.0,Core i7,Dell Latitude 5490,Dell,NVIDIA GeForce MX130,14.0,500.0,2025-02-02 17:00:30
Dell Latitude 5500 dows,238.81,8.0,Core i5,Dell Latitude 5500,Dell,Intel UHD Graphics,15.6,256.0,2025-02-02 17:00:03
~OVERSTOCK SALEHP Book~ dows 10!,239.95,16.0,Core i5,HP ProBook,HP,Intel HD Graphics,15.6,512.0,2025-02-02 16:59:47
HP 14HD Stream Celeron N4120eMMC+ SD Card,239.99,16.0,Unknown CPU,HP Stream,HP,INTEL,14.0,128.0,2025-02-02 17:00:10
Lenovo inkPaddows 10DVDRW!,239.99,16.0,Core i7,Lenovo ThinkPad E560,Lenovo,Intel HD Graphics,15.6,512.0,2025-02-02 17:00:09
Dell Latitude 7300 8650Udows,239.99,16.0,Core i7,dell latidude 7300,Dell,Unknown Graphics,13.3,512.0,2025-02-02 17:00:26
Dell Latitude5400 14 8665U,239.99,16.0,Unknown CPU,Dell Latitude5400 14 8665U,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:31
ACER IN & LIGHT FullHDBT BACKLIT,244.4,4.0,Ryzen 3,I PUS,Acer,Unknown Graphics,15.6,128.0,2025-02-02 17:00:15
HP EliteBook 745 G6 14v.WCA,244.99,16.0,Ryzen 7,HP EliteBook 745 G6 14v.WCA,HP,Unknown Graphics,14.0,512.0,2025-02-02 16:59:43
~CLEARANCE SALE HP EliteBook !,244.99,16.0,Core i5,~CLEARANCE SALE HP EliteBook !,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:58
Dell Latitude 5410 14Businessdows,248.23,16.0,Core i5,Dell Latitude 5410,Dell,Intel UHD Graphics,14.0,256.0,2025-02-02 17:00:15
2024 HPComputer 14HD QuadPentium Upto &,249.0,16.0,Unknown CPU,HP 14 Essential,HP,Intel UHD Graphics,14.0,512.0,2025-02-02 16:59:53
Lenovo inkPad~ dows 10 !,249.95,16.0,Core i5,Lenovo ThinkPad T560,Lenovo,Intel HD Graphics,15.6,1000.0,2025-02-02 16:59:48
Lenovo IdeaPad 3i I3 Storage82RK00BDUS,249.99,8.0,Core i3,Lenovo IdeaPad 3i,Lenovo,Intel UHD Graphics,15.6,512.0,2025-02-02 17:00:06
14 inch dows pro N50958/16/ //,253.77,16.0,Core i3,14 inch dows pro N50958/16/ //,,Unknown Graphics,15.0,512.0,2025-02-02 17:00:04
LenovoTouch i315G4,254.99,8.0,Core i3,IdeaPad 3i,Lenovo,Intel UHD Graphics,15.6,256.0,2025-02-02 16:59:49
Dell 14 74908th,254.99,16.0,Core i7,Dell Latitude 7490,Dell,Intel HD Graphics 620,14.0,512.0,2025-02-02 17:00:24
HP EliteBook 840 G710310U,256.49,8.0,Core i5,HP EliteBook 840 G7 Notebook PC,HP,Unknown Graphics,14.0,256.0,2025-02-02 16:59:50
2024 HPComputer 14 4cessor Office 365 AICopilot,258.8,16.0,Unknown CPU,HP Flagship,HP,Intel UHD Graphics,14.0,512.0,2025-02-02 17:00:18
HP 17cn0273st 17.3Full HDi325G4,259.0,8.0,Unknown CPU,17-cn0273st,HP,Intel UHD Graphics,17.3,512.0,2025-02-02 17:00:05
alienware 17 2014,259.05,16.0,Core i5,alienware 17 2014,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:54
Lenovo inkPad T480 148350u NVMECAM,259.99,16.0,core i5,Lenovo ThinkPad T480,Lenovo,Unknown Graphics,14.0,512.0,2025-02-02 17:00:22
Lenovo FullHD Drive HDMI Bluetooth,266.63,8.0,Ryzen 3,15AMN7,Lenovo,Unknown Graphics,15.6,256.0,2025-02-02 16:59:42
HP Book 650 G2 6820HQ,269.0,16.0,Core i7,HP ProBook,HP,Intel HD Graphics,15.6,1000.0,2025-02-02 16:59:53
Dell Latitude E7470 Touch Screen QHDCAM,269.99,16.0,Core i7,E7470,Dell,Unknown Graphics,14.0,512.0,2025-02-02 17:00:16
HP EliteBook 840 G710NVMe,276.24,16.0,Core i5,HP EliteBook 840 G7 Notebook PC,HP,Unknown Graphics,14.0,512.0,2025-02-02 17:00:12
HP EliteBook 850 G7 Quaddows,278.62,16.0,Core i5,HP EliteBook 850 G7,HP,Intel HD Graphics,15.6,256.0,2025-02-02 17:00:14
Microsoft Surface Go 10Tablet Pentium4415Y,279.99,8.0,Unknown CPU,Microsoft Surface Go,Microsoft,Intel UHD Graphics,10.0,256.0,2025-02-02 17:00:13
Lenovo 14( i3Storage(82QC006KUS!,284.99,8.0,Core i3,82QC006KUS,Lenovo,Intel UHD Graphics,14.0,256.0,2025-02-02 17:00:24
HP17.HDN4120 QuadCoredows,287.66,4.0,Unknown CPU,17,HP,Intel UHD Graphics,17.3,128.0,2025-02-02 17:00:37
HP EliteBook 840 G7 1410310UW10P,289.99,16.0,Core i5,Elitebook 840 G7,HP,Unknown Graphics,14.0,512.0,2025-02-02 16:59:50
~CLEARANCEHP EliteBookBacklit dows !,289.99,16.0,Core i5,HP EliteBook 850 G5,HP,Intel HD Graphics,15.6,1000.0,2025-02-02 16:59:58
Dell Latitude 7310 1310th,289.99,16.0,Core i7,Dell Latitude 7310,Dell,Intel UHD Graphics,13.0,512.0,2025-02-02 17:00:11
Dell Latitude 7320dows,292.54,16.0,Ryzen 7,Dell Latitude 7320dows,,Unknown Graphics,15.0,512.0,2025-02-02 16:59:48
Dell Latitudedows,293.55,16.0,Core i5,Dell Latitude 5500 Touchscreen,Dell,Intel UHD Graphics,15.6,256.0,2025-02-02 17:00:29
