Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
Lenovo IdeaPad Flex 14Touch,294.99,8.0,Unknown CPU,IdeaPad Flex 5 14IAU7,Lenovo,Intel Integrated Iris Xe Graphics,14.0,256.0,2025-01-31 23:53:44
Dell Inspiron 15 3535 7730UTouch OB A,295.0,16.0,Ryzen 7,Dell 3535,Dell,AMD Radeon Graphics,15.6,512.0,2025-01-31 23:53:46
Dell Latitude 5410 14 10610UFPReader Cam dows 10,296.67,32.0,Core i7,Dell Latitude 5410,Dell,Unknown Graphics,14.0,512.0,2025-01-31 23:53:54
HP EliteBook 850 G7 dows,298.52,16.0,Core i5,HP EliteBook 850 G7,HP,Intel UHD Graphics,15.6,512.0,2025-01-31 23:53:43
DELL Latitude~NVME dows!,298.95,16.0,Core i5,DELL Latitude~NVME dows!,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:46
HP Slim144 Upto +OFFICE,299.0,16.0,Unknown CPU,HP 14 Essential,HP,Intel UHD Graphics,14.0,512.0,2025-01-31 23:53:39
Lenovo inkPad L13 Yoga2in45G7 Touch,299.0,16.0,Core i5,Lenovo ThinkPad L13 Yoga Gen 2,Lenovo,Intel Iris Xe Graphics,13.3,1000.0,2025-01-31 23:53:19
Dell Latitude Quad~ dows !,299.95,24.0,Core i5,Dell Latitude 5590,Dell,Intel HD Graphics,15.6,1000.0,2025-01-31 23:53:52
Lenovo inkPad T490s 14TOUCH8565U,299.99,16.0,Core i7,Lenovo ThinkPad T490 (20N3-S7FT00),Lenovo,Intel UHD Graphics 620,14.0,512.0,2025-01-31 23:53:37
Dell Latitude 5410 1410310U IR,299.99,32.0,Core i5,Dell Latitude 5410,Dell,Intel UHD Graphics,14.0,1000.0,2025-01-31 23:52:59
Dell Latitude 5414 Rugged 14 6600U Touch,299.99,16.0,Core i7,Dell Latitude 5414 Rugged,Dell,Intel HD Graphics,14.0,512.0,2025-01-31 23:53:02
Lenovo IdeaPad 1i Storage82QD003VUS,299.99,8.0,Core i5,Lenovo IdeaPad 1 15IAU7,Lenovo,Intel Iris Xe Graphics,15.6,256.0,2025-01-31 23:53:14
HP EliteBook 830 G7,299.99,32.0,Core i7,HP EliteBook 830 G7,HP,Unknown Graphics,13.3,256.0,2025-01-31 23:53:41
Dell Light dows,299.99,16.0,Core i5,Dell Latitude 7490 5590,Dell,Intel UHD Graphics 620,14.0,512.0,2025-01-31 23:53:32
HP EliteBook 830 G7,299.99,32.0,Core i7,HP EliteBook 830 G7 Notebook PC,HP,Unknown Graphics,13.3,256.0,2025-01-31 23:53:48
HP 15fd0095wm1235U Iris Xe P,299.99,8.0,Unknown CPU,HP 15fd0095wm1235U Iris Xe P,HP,Intel Iris Xe Graphics,14.0,256.0,2025-01-31 23:53:23
ASUS VivoBook X512DA/F512DA3700U cessor,300.0,8.0,Ryzen 7,ASUS VivoBook 15,ASUS,AMD Radeon RX Vega 10,15.6,512.0,2025-01-31 23:54:06
Dell Inspiron 157730UTouch,309.0,16.0,Ryzen 7,Dell Inspiron,Dell,AMD Radeon Graphics,15.6,512.0,2025-01-31 23:54:03
HPTouchScreen i3 Memory,309.95,8.0,Core i3,HPTouchScreen i3 Memory,HP,Intel UHD Graphics,15.6,256.0,2025-01-31 23:53:03
"Lenovo inkPad C14 Chromebook14 IPS 1245U vPro®,",310.0,8.0,Unknown CPU,Samsung ChromeBook,Lenovo,Integrated Intel Iris Xe Graphics,14.0,256.0,2025-01-31 23:54:00
HP14HD i315G4 dows,315.27,32.0,Core i3,HP 14,HP,Intel UHD Graphics,14.0,1000.0,2025-01-31 23:53:54
HP Spectre x360 15 Grey 4K TOUCH7500U 940MX READ,319.99,16.0,Core i7,HP Spectre X360,HP,NVIDIA GeForce 940MX,15.0,512.0,2025-01-31 23:53:56
Dell Latitude 7320 1920x1080 Business dows,323.4,16.0,Core i3,Dell Latitude 7320 1920x1080 Business dows,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:48
HP Book 450 G7 dows,328.37,16.0,Core i7,HP ProBook 450 G7,HP,Intel HD Graphics,15.6,256.0,2025-01-31 23:53:35
DELL Latitude~NVME dows!,328.95,32.0,Core i7,Dell Latitude 7300,Dell,Intel UHD Graphics 620,13.3,1000.0,2025-01-31 23:55:20
2024 HPComputer8i3 Upto Pro,329.0,16.0,Core i3,HP 15 Laptop,HP,Intel UHD Graphics,15.6,512.0,2025-01-31 23:52:55
14DELL LatitudeQC~NVME dows!,329.95,32.0,Core i7,Dell Latitude 5400,Dell,Intel UHD Graphics 620,14.0,1000.0,2025-01-31 23:53:58
Microsoft Surface1796 12.38650U,329.99,16.0,Core i5,Microsoft Surface1796 12.38650U,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:40
Dell 147490 NVME8th,329.99,32.0,Core i7,Dell Latitude 7490,Dell,Intel HD Graphics 620,14.0,1000.0,2025-01-31 23:53:45
HP EliteBook 850 G84 35G7 dows,329.99,16.0,Core i5,HP EliteBook 850 G8,HP,Intel UHD Graphics,15.6,256.0,2025-01-31 23:53:50
Dell Latitude 5410 14 Quad10610UCam FPReader P,333.87,16.0,Unknown CPU,Dell Latitude 5410 14 Quad10610UCam FPReader P,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:48
HP 17CN2775ST 17.31235U H,334.0,8.0,Core i5,17-CN2775ST,HP,Intel Iris Xe Graphics,17.3,512.0,2025-01-31 23:52:55
Dell Latitude 3420 14 thdows,337.68,16.0,Core i7,Dell Latitude 3420,Dell,Intel Iris Xe Graphics,14.0,512.0,2025-01-31 23:53:54
Fujitsu Stylistic Q739 8665U 16G G M. BATTERY+PEN+AC ADAPTR,339.89,16.0,Ryzen 7,Fujitsu Stylistic Q739 8665U 16G G M. BATTERY+PEN+AC ADAPTR,,Unknown Graphics,14.0,512.0,2025-01-31 23:52:53
~DOWS14Lenovo inkPad QC ~ !,339.95,16.0,Core i7,Lenovo ThinkPad T14,Lenovo,Intel HD Graphics,14.0,512.0,2025-01-31 23:53:36
Build your Dell Rugged 7214 Military Grade Tough 2inup to &,345.0,16.0,Core i7,Build your Dell Rugged 7214 Military Grade Tough 2inup to &,,Unknown Graphics,14.0,512.0,2025-01-31 23:52:54
HP BookQuadDVD+RW,348.0,16.0,Core i7,HP BookQuadDVD+RW,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:17
HP Book 440G9 141235U 10Pro687M8UT#ABA,349.0,32.0,Unknown CPU,HP ProBook,HP,Intel Iris Xe Graphics,14.0,1000.0,2025-01-31 23:53:47
Dell Latitude 55019400H BRAND10PRO,349.88,16.0,Core i5,Dell Latitude 55019400H BRAND10PRO,,Unknown Graphics,14.0,512.0,2025-01-31 23:52:49
Dell Quaddows !,349.95,16.0,Core i5,Dell Precision 3541,Dell,Intel UHD Graphics 630,15.6,1000.0,2025-01-31 23:54:04
Getac V110G2 5500UNO /Caddy WiFi BattBluetooth V110 G2,349.95,8.0,Core i7,Getac V110 G2 i7-5500U,Getac,Unknown Graphics,11.6,512.0,2025-01-31 23:53:23
Lenovo inkPad T14 G1 14 TS 10210UP,349.99,16.0,Unknown CPU,Lenovo inkPad T14 G1 14 TS 10210UP,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:59
Dell 7400 14Lightdows,349.99,16.0,Core i7,Dell Latitude 7400,Dell,Intel UHD Graphics 620,14.0,512.0,2025-01-31 23:52:56
Dell Light,349.99,16.0,Core i7,Dell Latitude 5590,Dell,Intel UHD Graphics 620,14.0,512.0,2025-01-31 23:53:23
Lenovo inkPad X1 Tablet13QHDTouch 8550U LTE,349.99,16.0,Core i7,Lenovo ThinkPad X1 Tablet Gen 3,Lenovo,Intel UHD Graphics 620,13.0,256.0,2025-01-31 23:52:53
HP dows'' (N5030 15DY0700TG Brand,351.49,8.0,Unknown CPU,HP 15-DY0700TG,HP,Intel UHD Graphics 605,15.6,256.0,2025-01-31 23:52:53
Dell Inspiron 157730UTouch,359.0,16.0,Core i7,Dell Inspiron 157730UTouch,,Unknown Graphics,14.0,512.0,2025-01-31 23:54:00
2024 Lenovo IdeaPadTouch 6i3 Upto,359.0,16.0,Core i3,Lenovo IdeaPad,Lenovo,Intel UHD Graphics,15.6,512.0,2025-01-31 23:54:06
Dell LatitudeHexa ~1080P!,359.95,32.0,Core i7,Dell Latitude 5511,Dell,Intel HD Graphics,15.6,1000.0,2025-01-31 23:53:18
HP 15dy4009cy Touch 55G7,359.99,12.0,Core i5,15-dy4009cy,HP,Unknown Graphics,15.6,512.0,2025-01-31 23:53:56
Dell Inspiron 14 2in1 5400 10thNVidia MX330Memory,363.67,16.0,Unknown CPU,Dell Inspiron 14 2in1 5400 10thNVidia MX330Memory,,Unknown Graphics,14.0,512.0,2025-01-31 23:54:03
2024 HPComputerTouch 6i3 Upto Pro,369.0,16.0,Core i3,Hp Pavilion 15,HP,Intel UHD Graphics,15.6,512.0,2025-01-31 23:53:48
Dell Latitude 742085G714 Touch P,369.99,32.0,Core i7,latitude 7420,Dell,Unknown Graphics,14.0,512.0,2025-01-31 23:53:55
HP 1235U Natural Int,369.99,16.0,Core i3,HP 1235U Natural Int,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:38
Dell Latitude 5320 2in Touch 85G7FPReader W10P,371.07,32.0,Core i7,Dell Latitude 5320 2-in-1,Dell,Unknown Graphics,13.3,512.0,2025-01-31 23:52:58
HP Pavilion65500UNVM,371.07,32.0,Ryzen 5,Hp Pavilion 15,HP,AMD Radeon Graphics,15.6,1000.0,2025-01-31 23:53:42
Lenovo inkpadT14s14.0 10510 NVME,379.99,16.0,Unknown CPU,Lenovo inkpadT14s14.0 10510 NVME,,Unknown Graphics,14.0,512.0,2025-01-31 23:54:03
Dell Latitude 742085G714 inchTouch,384.99,16.0,Core i7,Dell Latitude 7420,Dell,Unknown Graphics,14.0,512.0,2025-01-31 23:53:42
Acer Swift SF31451135G7 14 IPS,388.05,16.0,Core i5,Acer Swift SF31451135G7 14 IPS,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:08
2024 ASUS Vivobook14 6i3,389.0,24.0,Core i3,ASUS VivoBook,ASUS,Intel Iris Xe Graphics,14.0,1000.0,2025-01-31 23:54:08
Lenovo inkPad X1 Carbon14TOUCH8650U p,389.99,16.0,Core i7,thinkpad X1 carbon 6th,Lenovo,Intel UHD Graphics 620,14.0,512.0,2025-01-31 23:53:44
HP17.3HD N200 Up to & dows11 +OFFICE,399.0,16.0,Core i7,HP17.3HD N200 Up to & dows11 +OFFICE,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:45
HP17.3HD N200 Up to & dows11 +OFFICE,399.0,16.0,Unknown CPU,HP Pavilion 17,HP,Intel UHD Graphics,17.3,512.0,2025-01-31 23:53:28
Lenovo inkPad T480 14 855u NVMECAM,399.99,32.0,Core i7,Lenovo ThinkPad T480,Lenovo,Unknown Graphics,14.0,512.0,2025-01-31 23:54:01
2025 HP17.3Computer i3 Upto,399.99,16.0,Core i7,2025 HP17.3Computer i3 Upto,HP,Unknown Graphics,14.0,512.0,2025-01-31 23:52:53
VAIO 14.1FE Seriesdows,400.0,16.0,Core i5,VWNC51428,VAIO,Unknown Graphics,14.1,512.0,2025-01-31 23:53:59
Lenovo IdeaPad Slim 16IRU9 16Touch ( 150u 16Ob A,400.0,16.0,Core i7,16iru9,Lenovo,Intel Iris Xe Graphics,16.0,1000.0,2025-01-31 23:52:54
ACEMAGIC 5825UM.2280 NVMe,401.99,16.0,Ryzen 7,AMD,ACEMAGIC,AMD Radeon RX Vega 8 (Ryzen 4000),16.1,512.0,2025-01-31 23:54:56
2024 HPComputer 10 Up to,409.0,16.0,Core i5,HP Flagship,HP,Intel Iris Xe Graphics,15.6,512.0,2025-01-31 23:53:39
Dell Latitude14 th dows,412.96,16.0,Core i7,Dell Latitude 5420,Dell,Intel UHD Graphics 520,14.0,1000.0,2025-01-31 23:53:47
HP(15dy2125od),415.99,8.0,CORE i5,15-DY2125OD,HP,INTEL IRIS X,15.6,512.0,2025-01-31 23:53:44
Dell Latitude 5320 2in Touch 85G7FPReader Pro,417.57,16.0,Core i7,Dell Latitude 5320 2in Touch 85G7FPReader Pro,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:49
2024 Lenovo IdeaPad 101235U To,429.0,16.0,Core i5,Lenovo Ideapad,Lenovo,Intel Iris Xe Graphics,15.6,512.0,2025-01-31 23:53:00
HP EliteBook x360 1040 G7 14 4K Touch 2n110310U Wrnty,431.0,16.0,Core i5,HP EliteBook x360 1040 G7,HP,Intel UHD Graphics,14.0,256.0,2025-01-31 23:53:46
ASUS TUFA167735HSRX 7700S **,432.0,16.0,Ryzen 7,ASUS TUF Gaming A16 FA617NS,ASUS,AMD Radeon RX 7600S,16.0,512.0,2025-01-31 23:53:20
Acer Swift SF31451165G7 14 IPS,434.05,16.0,Core i5,Acer Swift SF31451165G7 14 IPS,,Unknown Graphics,14.0,512.0,2025-01-31 23:54:02
Panasonic Toughbook CF53 MK4 4310U4G LTE DVD,439.0,8.0,Core i5,Panasonic Toughbook CF-53,Panasonic,Intel HD Graphics,14.0,256.0,2025-01-31 23:53:43
2024 HPComputer 17.3 6i3 Upto,439.0,16.0,Core i5,2024 HPComputer 17.3 6i3 Upto,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:17
2025 HPComputer 17. 6Upto &,439.0,16.0,Ryzen 5,HP Flagship,HP,AMD Radeon Graphics,17.3,512.0,2025-01-31 23:53:49
ASUS Vivobook6| Brand,439.95,16.0,Unknown CPU,ASUS Vivobook6| Brand,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:19
DELL LatitudeEights~NVME !,439.95,32.0,Core i7,Dell Latitude 5521,Dell,Intel UHD Graphics 620,15.6,1000.0,2025-01-31 23:53:58
Samsung Galaxy Book4 NP750XGK,439.99,16.0,Ryzen 5,Samsung Galaxy Book4 NP750XGK,,Unknown Graphics,14.0,512.0,2025-01-31 23:52:52
HP Dragonfly G4 1365U 13.5P TouchBrandin Box,445.0,16.0,Core i7,HP Dragonfly G4,HP,Intel Iris Xe Graphics,13.5,512.0,2025-01-31 23:53:29
Lenovo inkPad X1 Carbon14WUXGA 45G7 Cam FPR 10,445.47,16.0,Core i5,Lenovo ThinkPad X1 Carbon 9th Gen,Lenovo,Intel Iris Xe Graphics,14.0,256.0,2025-01-31 23:53:11
Lenovo IdeaPad Slim 5i 16Touch 150U(83FW0001US),449.0,16.0,Unknown CPU,Lenovo IdeaPad 5,Lenovo,Intel Iris Xe Graphics,16.0,1000.0,2025-01-31 23:54:03
Lenovo inkPad T14 TOUCH 106510 14up to,449.99,16.0,Core i7,Lenovo inkPad T14 TOUCH 106510 14up to,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:25
Dell Latitude 7320 Detachable Quad 80G7 P,449.99,16.0,Core i7,Dell Latitude 7320 Detachable,Dell,Intel Iris Xe Graphics,13.3,256.0,2025-01-31 23:54:02
Dell Precision 7540 dows,449.99,32.0,Core i7,Dell Precision 7540,Dell,NVIDIA Quadro T500,15.6,512.0,2025-01-31 23:53:18
LENOVO INKPAD P52M.NVIDIA P2000,449.99,16.0,Core i7,LENOVO INKPAD P52M.NVIDIA P2000,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:34
Lenovo Ideapad 14 2in1 8840HSH U,449.99,16.0,Ryzen 7,Ideapad 5,Lenovo,Unknown Graphics,14.0,512.0,2025-01-31 23:53:19
2024 Lenovo IdeaPad10,459.0,16.0,Core i5,Lenovo IdeaPad 1i,Lenovo,AMD Radeon Graphics,15.6,1000.0,2025-01-31 23:53:38
2024 Dell Inspiron15 Touch 10 Upto PRO,459.0,16.0,Core i5,Dell Inspiron 15,Dell,Intel Iris Xe Graphics,15.6,512.0,2025-01-31 23:54:05
Lenovo inkPad X1 Carbon14WUXGA 45G7 Cam FPR,473.37,16.0,Core i5,Lenovo ThinkPad X1 Carbon 9th Gen,Lenovo,Intel Iris Xe Graphics,14.0,512.0,2025-01-31 23:52:58
2024 Acer AspireUpto &,479.0,16.0,Ryzen 7,Acer Aspire 3,Acer,AMD Radeon Graphics,15.6,512.0,2025-01-31 23:53:42
Lenovo LOQ 144Hz 12450HX2050,489.99,16.0,Core i5,83LK0001US,Lenovo,Unknown Graphics,15.6,512.0,2025-01-31 23:53:38
Panasonic Toughpad FZG1 7300u iKey,499.0,8.0,Core i5,Panasonic FZ-G1 MK 5,Panasonic,Intel HD Graphics,10.1,512.0,2025-01-31 23:52:58
HP EssentialComputer 17.3 16memory,499.99,16.0,Unknown CPU,HP 17 Laptop PC 17-cp3000 (799U9AV),HP,Unknown Graphics,17.3,512.0,2025-01-31 23:53:46
HP Victus 7535HS RX 6550M144Hz,499.99,8.0,Ryzen 5,HP VICTUS,HP,AMD Radeon Graphics,15.6,512.0,2025-01-31 23:53:39
ASUS TUFF15 FX506HC,500.0,8.0,Core i5,ASUS F15,ASUS,NVIDIA GeForce RTX 3050,15.6,512.0,2025-01-31 23:53:53
ASUS ZenBook Flip UX363EA OLED Touch 65G7 H,502.0,16.0,Unknown CPU,UX363EA-CS71T-CB,ASUS,Intel Iris Xe Graphics,13.3,1000.0,2025-01-31 23:53:48
Dell Precision 3560dowsNVIDIA,517.44,32.0,Core i7,Dell Precision 3560,Dell,NVIDIA Quadro T2000,15.6,512.0,2025-01-31 23:52:55
Lenovo IdeaPad 16IRU9 162in 5120U AI,529.98,16.0,Unknown CPU,Lenovo IdeaPad 5 2-in1 16IRU9,Lenovo,Unknown Graphics,16.0,512.0,2025-01-31 23:53:38
HP Victus144Hz 12450HGeForce3050,538.47,16.0,Core i5,HP Victus144Hz 12450HGeForce3050,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:36
Dell Latitude 5530 121245U15''Stock,539.52,16.0,Ryzen 7,Dell Latitude 5530 121245U15''Stock,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:09
ASUSZenbook 14 OLED 14WUXGA Touch Ultra 155HEvo,540.0,16.0,Unknown CPU,ASUS ZenBook 14,ASUS,Intel Arc,14.0,1000.0,2025-01-31 23:53:35
ASUS Vivobook 16WUXGA1355U Indie Blac,549.99,16.0,Unknown CPU,F1605VA-AB74-,Asus,Unknown Graphics,16.0,512.0,2025-01-31 23:53:23
Acer NitroAN51557800h3050,558.19,16.0,Core i7,AN515-57,Acer,NVIDIA GeForce RTX 3050,15.6,512.0,2025-01-31 23:54:02
Dell Inspiron 16 Touch7 8840U Light Blue 5645A722BLU,569.0,16.0,Ryzen 7,Inspiron 16,Dell,AMD Radeon 780M,16.0,1000.0,2025-01-31 23:53:43
Microsoft R1V00013SD 13.5Surface Sandstone Certified,579.59,16.0,Core i5,R1V-00013-SD,Microsoft,Unknown Graphics,13.5,512.0,2025-01-31 23:54:00
17.3LenovoEight Nvidia T1000,587.99,16.0,Core i7,17.3LenovoEight Nvidia T1000,,Unknown Graphics,14.0,512.0,2025-01-31 23:53:42
LENOVO YOGA 16IRL8 82YN 161920X1200 IPS TOUCH1335U /,599.99,8.0,Core i5,Lenovo Yoga 7 16IRL8,Lenovo,Intel Iris Xe Graphics,16.0,512.0,2025-01-31 23:52:58
Lenovo Ideapad 5x 2in14OLED Copilot Snapdragon Plus,599.99,16.0,Snapdragon X,83GH0009US,Lenovo,Qualcomm Adreno,14.0,1000.0,2025-01-31 23:53:49
2024 Dell Inspiron 1510 Upto Office,649.0,16.0,Unknown CPU,Dell Inspiron 15 3520,Dell,Intel Iris Xe Graphics,15.6,512.0,2025-01-31 23:53:00
Lenovo inkPad Z1616Grey,649.99,16.0,Ryzen 7,21D4S02A00,Lenovo,AMD Radeon Graphics,16.0,1000.0,2025-01-31 23:52:53
HP Victus 144Hz 13th 13420H4050 2024 _NEW,659.88,16.0,Core i5,15-fa1082wm,HP,NVIDIA GeForce RTX 4050,15.6,512.0,2025-01-31 23:53:13
Lenovo Yoga 9i – Leather Back | 14 th|M.| 4K Touch,674.99,16.0,Core i7,Lenovo Yoga 9i,Lenovo,Intel Iris Xe Graphics,14.0,1000.0,2025-01-31 23:53:57
Lenovo Ideapad Slim 7i 14OLED TouchUltra 155H 83D80003US,679.0,32.0,Unknown CPU,Lenovo Slim 7i,Lenovo,Unknown Graphics,14.0,1000.0,2025-01-31 23:53:45
Lenovo LOQ144Hz R77435HS4050,679.99,16.0,Ryzen 7,83JC007KUS,Lenovo,Unknown Graphics,15.6,512.0,2025-01-31 23:53:50
13th / DDR514WUXGA Touch/Dell Latitude 7440Under Warranty,683.42,32.0,Core i7,Dell Latitude 7440,Dell,Intel Iris Xe Graphics,14.0,256.0,2025-01-31 23:52:51
Asus TUF F15144Hz 305012500H,699.0,16.0,Core i5,FX507ZC-ES53,ASUS,NVIDIA GeForce RTX 3050,15.6,512.0,2025-01-31 23:53:48
Microsoft SurfaceStudio 14.4,699.0,16.0,Core i5,Microsoft SurfaceStudio 14.4,Microsoft,Unknown Graphics,14.1,256.0,2025-01-31 23:54:01
Lenovo Yoga Slim 7x 14.53K OLED Snapdragon EliteDDR5 Blue,699.99,16.0,Snapdragon X,Lenovo Yoga Slim 7x,Lenovo,Qualcomm Adreno,14.5,512.0,2025-01-31 23:53:35
Dell XPS 15 7590 4KNVIDIA GTX 1650,699.99,32.0,Core i7,Dell XPS 15 7590,Dell,NVIDIA GeForce GTX 1650 (4GB GDDR5),15.6,2000.0,2025-01-31 23:53:44
Lenovo inkpad P16s G1 1260P16P 25 2YEAR,749.99,16.0,Core i7,Lenovo Thinkpad P16s Gen 1,Lenovo,Intel Iris Xe Graphics,16.0,512.0,2025-01-31 23:53:13
Dell XPS 15 950010th9500Warranty,750.0,16.0,Core i7,Dell XPS 15 9500,Dell,Unknown Graphics,15.6,512.0,2025-01-31 23:53:55
Acer Nitro 16165Hz WUXGA R78845HS4060,849.99,16.0,Ryzen 7,NH.QP0AA.002-,Acer,Unknown Graphics,16.0,512.0,2025-01-31 23:54:05
Lenovo LOQ144Hz R77435HS4070,879.99,16.0,Core i5,Lenovo LOQ144Hz R77435HS4070,,Unknown Graphics,14.0,512.0,2025-01-31 23:52:55
Samsung Galaxy Book4 Edge16AMOLED TouchSnapdragon Elite,879.99,16.0,Core i7,Samsung Galaxy Book4 Edge16AMOLED TouchSnapdragon Elite,,Unknown Graphics,14.0,512.0,2025-01-31 23:52:57
Samsung Galaxy Book4 Edge16AMOLED TouchSnapdragon Elite,879.99,16.0,Snapdragon X,Samsung Galaxy Book4 Edge,Samsung,Unknown Graphics,16.0,512.0,2025-01-31 23:54:04
Lenovo inkPad T1414WUXGA Touch 8840U Pro,899.0,32.0,Ryzen 7,Lenovo ThinkPad T14 Gen 5,Lenovo,AMD Radeon 780M,14.0,1000.0,2025-01-31 23:52:58
Lenovo inkPad X1 Carbon 14 1355US,899.99,16.0,Core i7,Lenovo-TP-14-X1-G11-i7-16-1,Lenovo,Unknown Graphics,14.0,512.0,2025-01-31 23:53:38
Acer Nitro165Hz 13620H4060,899.99,32.0,Core i7,NH.QQEAA.003,Acer,NVIDIA GeForce RTX 4060,15.6,512.0,2025-01-31 23:53:46
Lenovo inkPad X1 Extreme163060,899.99,32.0,Unknown CPU,ThinkPad X1 Extreme Gen 4,Lenovo,GeForce RTX 3060,16.0,512.0,2025-01-31 23:53:46
HP Dragonfly G4 13.51365U PB6ME7US#ABA,900.0,32.0,Unknown CPU,HP Dragonfly G4,HP,Unknown Graphics,13.5,1000.0,2025-01-31 23:54:41
ASUS ROG Strix 16'' 165Hz 13650HX4050DDR5,917.99,16.0,Core i7,G614JU-NS73,ASUS,GeForce RTX 4050 Laptop GPU,16.0,512.0,2025-01-31 23:53:50
HP OMEN 14650HX GeForce4060H,939.99,32.0,Core i7,HP Omen,HP,GeForce RTX 4060 Laptop GPU,16.1,1000.0,2025-01-31 23:53:53
HP Victus16.1144Hz 8845HSGeForce4070,975.57,16.0,Ryzen 7,Victus Gaming,HP,NVIDIA GeForce RTX 4070,16.1,512.0,2025-01-31 23:54:02
