Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
Dell Latitude 7310 1310th,289.99,16.0,Core i7,Dell Latitude 7310,Dell,Intel UHD Graphics,13.0,512.0,2025-02-05 01:14:18
Dell Latitude 5590,289.99,32.0,Unknown CPU,Latitude 5590,Dell,Unknown Graphics,15.6,512.0,2025-02-05 01:14:21
HP EliteBook X360 HD Touch /Tablet7 16,299.0,16.0,Core i7,Elitebook x360-G2,HP,Unknown Graphics,13.3,512.0,2025-02-05 01:16:17
Lenovo3 Open Box,299.5,8.0,Ryzen 3,Lenovo IdeaPad,Lenovo,AMD Radeon Graphics,15.6,512.0,2025-02-05 01:14:25
HP EliteBook 830 G7,299.99,32.0,Core i7,HP EliteBook 830 G7,HP,Unknown Graphics,13.3,256.0,2025-02-05 01:14:10
Dell Latitude 54301245U @/,304.99,16.0,Core i5,Dell Latitude 54301245U @/,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:16
ASUS Vivobook 15 F1504V120U,306.0,16.0,Core i5,ASUS Vivobook 15 F1504V120U,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:05
Dell Precision ~ FirePro!,314.95,16.0,Core i5,Dell Precision ~ FirePro!,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:17
CHUW MiniBookN100dowsHome,314.99,12.0,Unknown CPU,CHUWI MiniBook X,Chuwi,Intel UHD Graphics,10.5,512.0,2025-02-05 01:14:09
~UPADATED SPECSLenovo~ Nvidia!,319.95,16.0,Snapdragon X,~UPADATED SPECSLenovo~ Nvidia!,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:20
DELL Latitude 3420 45G7 NVME,327.99,32.0,Ryzen 7,DELL Latitude 3420 45G7 NVME,DELL,Unknown Graphics,14.0,512.0,2025-02-05 01:14:14
DELL Latitude~NVME dows!,328.95,32.0,Core i7,Dell Latitude 7300,Dell,Intel UHD Graphics 620,13.3,1000.0,2025-02-05 01:14:14
HP 15dy4009cy Touch 55G7,359.99,12.0,Core i5,15-dy4009cy,HP,Unknown Graphics,15.6,512.0,2025-02-05 01:14:14
Lenovo IdeaPad 1i82QD00HMUS,369.0,8.0,Core i5,Lenovo IdeaPad 1i,Lenovo,Intel Iris Xe Graphics,15.6,512.0,2025-02-05 01:14:17
HP EliteBook 850 G8 dows,384.99,16.0,Core i5,HP EliteBook 850 G8,HP,Intel Iris Xe Graphics,15.6,512.0,2025-02-05 01:14:11
HP EliteBook 850 G5 8550U,385.0,32.0,Core i7,HP EliteBook 850,HP,Intel UHD Graphics 620,15.6,1000.0,2025-02-05 01:14:07
Dell Latitude Lightdows,389.99,16.0,Core i7,Dell Latitude 7490,Dell,Intel UHD Graphics 620,14.0,512.0,2025-02-05 01:14:14
Dell Precisionthdows,398.03,32.0,Core i5,Dell Precision 3560,Dell,Intel Iris Xe Graphics,15.6,512.0,2025-02-05 01:14:13
HP17.3HD N200 Up to & dows11 +OFFICE,399.0,16.0,Unknown CPU,HP Pavilion 17,HP,Intel UHD Graphics,17.3,512.0,2025-02-05 01:14:34
HP EliteBook 845 G10 147545U16-,399.99,256.0,Unknown CPU,8J3H9UC#ABA,HP,AMD Radeon 740M,14.0,512.0,2025-02-05 01:14:13
Dell Inspiron 15 3530 I35305067BLKPUSOpen Box,412.97,16.0,Core i5,Dell I3530-5067BLK-PUS,Dell,Unknown Graphics,15.6,512.0,2025-02-05 01:14:07
MICROSOFT SURFACE1872 15 1035G7 Pro,425.0,16.0,Unknown CPU,MICROSOFT SURFACE1872 15 1035G7 Pro,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:16
Dell Inspiron 3520Touch 1235U,426.87,16.0,Core i5,Dell Inspiron 15 3520,Dell,Unknown Graphics,15.6,512.0,2025-02-05 01:14:18
2023 DellTouch Screen35G7Upto&,439.0,16.0,Core i5,2023 Dell Inspriion 15,Dell,Intel UHD Graphics,15.6,512.0,2025-02-05 01:14:07
DELL LatitudeEights~NVME !,439.95,32.0,Core i7,Dell Latitude 5521,Dell,Intel UHD Graphics 620,15.6,1000.0,2025-02-05 01:14:09
Dell NVIDIA Quad dows,449.99,16.0,Snapdragon X,Dell NVIDIA Quad dows,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:22
Lenovo IdeaPad 2in14AHP98845HS14Touch,469.0,16.0,Ryzen 7,Lenovo IdeaPad 5 2-in-1,Lenovo,AMD Radeon Graphics,14.0,1000.0,2025-02-05 01:14:22
Dell Inspiron 3530Touch1355Ui35307837BLK,499.0,16.0,Core i7,Dell I3530-7837BLK-PUS,Dell,Unknown Graphics,15.6,1024.0,2025-02-05 01:14:18
HP 250G91235U,499.0,16.0,Core i5,hp g9,HP,Intel Iris Xe Graphics,15.6,512.0,2025-02-05 01:14:13
inkPad Yoga 2InX13 G2 TOUCH 85G7 NVMe,499.95,16.0,Core i7,Lenovo ThinkPad X13 Yoga 2nd Generation,Lenovo,Intel Iris Xe Graphics,13.3,256.0,2025-02-05 01:14:20
Lenovo TP E1616WUXGA7735UDDR5 P,511.0,16.0,Ryzen 7,ThinkPad E16 Gen 2,Lenovo,AMD Radeon 680M,16.0,512.0,2025-02-05 01:14:17
Dell Inspiron 14 5430 14 16 1024,511.8,16.0,Core i7,Dell  I5430-7381SLV-PUS,Dell,Unknown Graphics,14.0,1000.0,2025-02-05 01:14:12
MICROSOFT SURFACE BOOK - 15-NVIDIA GeForce 1060,516.17,16.0,,MICROSOFT SURFACE BOOK - 15-NVIDIA GeForce 1060,,GeForce GTX 1060,14.0,512.0,2025-02-05 01:14:15
HP ENVY x360 13ay0xxx ( 4700U2in1( Pen),559.01,16.0,Ryzen 7,HP ENVY x360,HP,AMD Radeon Graphics,13.3,512.0,2025-02-05 01:14:09
Dell Inspiron 16 Touch7 8840U Light Blue 5645A722BLU,569.0,16.0,Unknown CPU,Dell Inspiron 16 Touch7 8840U Light Blue 5645A722BLU,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:10
Lenovo Ideapad 5x 2in14OLED Copilot Snapdragon Plus,599.99,16.0,Snapdragon X,83GH0009US,Lenovo,Qualcomm Adreno,14.0,1000.0,2025-02-05 01:14:21
Acer Swift Go 14 AISFG1473 Ultra 142.8K OLED,600.7,16.0,Unknown CPU,SFG14-73,Acer,Intel Arc Graphics,14.0,1000.0,2025-02-05 01:14:10
ASUS Zenbook 148840HS 14Touch H,619.99,16.0,Core i5,ASUS Zenbook 148840HS 14Touch H,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:11
Samsung Galaxy Book4Ultra 150UCam FPReader P,668.67,16.0,Unknown CPU,Samsung Galaxy Book4Ultra 150UCam FPReader P,,Unknown Graphics,14.0,512.0,2025-02-05 01:14:10
Dell Inspiron 14 7440 14Touch 150U16DDR5,699.99,16.0,Unknown CPU,Dell Inspiron 14 7440,Dell,Unknown Graphics,14.0,512.0,2025-02-05 01:14:14
Lenovo Yoga Slim 7x 14.53K OLED Snapdragon EliteDDR5 Blue,699.99,16.0,Snapdragon X,Lenovo Yoga Slim 7x,Lenovo,Qualcomm Adreno,14.5,512.0,2025-02-05 01:14:21
ASUS VivoBook16WUXGA IPS 120Hz13700HDDR5 4050,789.0,16.0,Unknown CPU,VivoBook Pro,ASUS,NVIDIA GeForce RTX 4050,16.0,1000.0,2025-02-05 01:14:21
2024 HP Victus13420H4050,789.0,32.0,Core i5,HP Victus,HP,NVIDIA GeForce RTX 4050 Laptop GPU,15.6,1000.0,2025-02-05 01:14:18
Lenovo inkPad 21D2001QUS Z13 R7 Touch Arctic,829.0,16.0,Ryzen 7,Lenovo ThinkPad Z13 Gen 1,Lenovo,AMD Radeon 680M,13.3,512.0,2025-02-05 01:14:16
