Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
14DELL LatitudeQC~NVME dows!,329.95,32.0,Intel Core i7-8650U,Dell Latitude 5400,Dell,Intel UHD Graphics 620,14.0,1000.0,1/29/2025 22:22
Dell Inspiron 14 2in-7530U435,329.99,8.0,AMD Ryzen 5 7530U,Dell Inspiron 14 i7435 - 2-in-1,Dell,AMD Radeon Graphics,14.0,512.0,1/29/2025 22:22
Dell Latitude 3420 14 thdows,337.68,16.0,Intel Core i7-1165G7,Dell Latitude 3420,Dell,Intel Iris Xe Graphics,14.0,512.0,1/29/2025 22:23
HP EliteBook 850 G5Quad,339.95,16.0,Intel Core i7 8th Gen.,HP EliteBook 850 G5,HP,Intel UHD Graphics 620,15.6,512.0,1/29/2025 22:23
DellXPS 13 9370GER,344.19,16.0,Intel Core i5 4th Gen.,DellXPS 13 9370GER,,Unknown Graphics,14.0,512.0,1/29/2025 22:22
Asus Vivobook 14 Flip TP3402 TP3402ZAOS34T 90NB0WR1M00EF0 14 -Open Box,346.49,16.0,Intel Core i7 13th Gen.,Asus Vivobook 14 Flip TP3402 TP3402ZAOS34T 90NB0WR1M00EF0 14 -Open Box,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
Dell Latitude 7490 14’ 8650U 32NVMeCAM,346.95,16.0,Intel Core i7 13th Gen.,Dell Latitude 7490 14’ 8650U 32NVMeCAM,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
HP BookQuadDVD+RW,348.0,16.0,Intel Core i5 8th Gen.,HP ProBook,HP,Intel UHD Graphics 620,15.6,512.0,1/29/2025 22:23
Panasonic Toughbook CF54 MK2 Touch4G!,348.95,16.0,1.20GHz Intel CPU,Panasonic Toughbook CF54 MK2 Touch4G!,,Unknown Graphics,14.0,512.0,1/29/2025 22:22
HP Book 440G9 141235U 10Pro687M8UT#ABA,349.0,32.0,Intel i5-1235U,HP ProBook,HP,Intel Iris Xe Graphics,14.0,1000.0,1/29/2025 22:23
HP 17.3i31215UHome,349.0,16.0,Intel i3-1215U,17-cn2283st,HP,Intel UHD Graphics,17.3,1000.0,1/29/2025 22:22
Dell G5 15 5500 10thinNO POWER FOR PARTS READ,349.99,8.0,Intel Core i5 10th Gen.,Dell G5 15 5500,Dell,NVIDIA GeForce GTX,15.6,256.0,1/29/2025 22:22
Dell Latitude 9520 In th NVMe,349.99,16.0,Intel Core i5-11th Gen,Dell Latitude 9520,Dell,Intel Iris Xe Graphics,15.0,256.0,1/29/2025 22:23
Dell Latitude 7420 14 LT65G7P,358.99,16.0,Intel Core i7-1165G7,latitude 7420,Dell,Unknown Graphics,14.0,512.0,1/29/2025 22:23
Dell LatitudeQuaddows,359.95,32.0,Intel Core i5-8250U,Dell Latitude 5500,Dell,Intel UHD Graphics,15.6,1000.0,1/29/2025 22:22
HP 15dy4009cy Touch 55G7,359.99,12.0,Intel Core i5 11th Gen.,15-dy4009cy,HP,Unknown Graphics,15.6,512.0,1/29/2025 22:23
HP 17.37430U Natural,359.99,16.0,Ryzen 5 7430U,B13H9UA#ABA,HP,Unknown Graphics,17.3,512.0,1/29/2025 22:22
Dell Latitude 5430 141245U WTY08/25,359.99,16.0,Intel Core i5 12th Gen.,Dell Latitude 5430,Dell,Intel Iris Xe Graphics,14.0,512.0,1/29/2025 22:22
HP 15dy4008cy Touch 55G7,359.99,12.0,Intel Core i5 11th Gen.,15-dy4008cy,HP,Unknown Graphics,15.6,512.0,1/29/2025 22:23
Open Box Dell Latitude 5320 85G7,360.0,16.0,Intel Core i7 11th Gen.,Dell 5320,Dell,Unknown Graphics,13.3,256.0,1/29/2025 22:23
BrandLenovo 82VG00QFUS --7520U,368.0,16.0,Ryzen 5 7520U,82VG00QFUS,Lenovo,Unknown Graphics,15.6,256.0,1/29/2025 22:23
Lenovo inkBook 13s G2 ITL inch 2.5K TOUCH 65G7,369.0,16.0,Intel Core i7 11th Gen.,Thinkbook 13s G2 ITL,Lenovo,Intel Iris Xe Graphics,13.3,512.0,1/29/2025 22:23
Panasonic Toughbook CF54 FullHD4G/LTE,371.98,16.0,Intel Core i5-6300U,Panasonic Toughbook CF-54,Panasonic,Unknown Graphics,14.1,512.0,1/29/2025 22:23
HP Book Light 1920x1080 4dows,378.13,32.0,Intel Core i7-10510U,HP ProBook 450 G7,HP,Intel UHD Graphics,15.6,512.0,1/29/2025 22:22
HP 15 13th1334UdowsHome 15fd0012nr 2024,379.22,16.0,Does not apply,HP 15 13th1334UdowsHome 15fd0012nr 2024,HP,Unknown Graphics,5.0,512.0,1/29/2025 22:22
Dell Latitude 3520 65G7NVMe,379.99,16.0,Intel Core i7 11th Gen.,Dell Latitude 3520,Dell,Intel Iris Xe Graphics,15.6,512.0,1/29/2025 22:22
ASUS ROG Ally 7Touch Z1 ExtremeH,379.99,16.0,AMD Ryzen Z1 Extreme,ROG Ally-1,ASUS,AMD Radeon Graphics,7.0,512.0,1/29/2025 22:23
Dell Light,379.99,16.0,Intel Core i7 8th Gen.,Dell Latitude 5590,Dell,Intel UHD Graphics 620,15.6,512.0,1/29/2025 22:23
Lenovo IdeaPad Flex 14ABR8 14 77730UH,387.99,16.0,AMD Ryzen 7,Lenovo Flex 5,Lenovo,AMD Radeon Graphics,14.0,512.0,1/29/2025 22:22
ACER Aspire5700URadeon,389.0,16.0,AMD Ryzen 7 5700U,Acer Aspire 3,Acer,AMD Radeon Graphics,15.6,512.0,1/29/2025 22:23
Lenovo V15 G4 IRU i31315U P-,389.99,16.0,Intel Core i3 13th Gen.,Lenovo V15 G4 IRU,Lenovo,Intel UHD Graphics,15.6,512.0,1/29/2025 22:23
Lenovo inkPad P53sdowsNVIDIA,393.06,16.0,Intel Core i7-8665U,Lenovo ThinkPad P53s,Lenovo,NVIDIA Quadro T2000,15.6,512.0,1/29/2025 22:23
Dell Latitude 7420 14 thdows,398.03,32.0,Intel Core i7-1165G7,Dell Latitude 7420,Dell,Intel Iris Xe Graphics,14.0,512.0,1/29/2025 22:22
ASUS Vivobook 16WUXGA 1235U F1605ZAAS56 (),399.99,16.0,Intel Core i5-10210U,ASUS Vivobook 16WUXGA 1235U F1605ZAAS56 (),,Unknown Graphics,14.0,512.0,1/29/2025 22:22
Lenovo inkPad T480 14 855u NVMECAM,399.99,16.0,Intel N100,Lenovo inkPad T480 14 855u NVMECAM,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
Lenovo IdeaPad 14AHP9 142in8845HS Ob A,400.0,16.0,AMD Ryzen 7 4000 Series,Lenovo IdeaPad 14AHP9 142in8845HS Ob A,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
Lenovo IdeaPad Slim 16IRU9 16Touch ( 150u 16Ob A,400.0,16.0,Intel Core i7 13th Gen.,16iru9,Lenovo,Intel Iris Xe Graphics,16.0,1000.0,1/29/2025 22:23
Lenovo IdeaPad1616IRU9 Touch 2n1 150UOb A,400.0,16.0,Intel Core 7 Processor,Lenovo IdeaPad 5,Lenovo,Intel Iris Xe Graphics,16.0,1000.0,1/29/2025 22:22
ACEMAGIC 5825UM.2280 NVMe,401.99,16.0,AMD Ryzen 7 5825U,AMD,ACEMAGIC,AMD Radeon RX Vega 8 (Ryzen 4000),16.1,512.0,1/29/2025 22:23
Lenovo IdeaPad 16Touch 120U,404.96,16.0,Intel Core 5 Series 1,IdeaPad 5 2-in-1,Lenovo,Integrated Intel Graphics,16.0,512.0,1/29/2025 22:23
16 ComputerQuad N100 cessor Up to,410.1,16.0,AMD Ryzen 7,16 ComputerQuad N100 cessor Up to,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
Dell Inspiron 3520Touch 1235U,426.87,16.0,Intel Core i5 12th Gen.,Dell Inspiron 15 3520,Dell,Unknown Graphics,15.6,512.0,1/29/2025 22:23
ASUS Zenbook UM3402YA 142.8K OLED Touch5 7530U,437.0,8.0,AMD Ryzen 5 7530U,UM3402YA-WS51T,ASUS,AMD Radeon Graphics,14.0,256.0,1/29/2025 22:23
Lenovo T14Touch WUXGAIPS1265u 10 16 warranty 2026,438.95,16.0,Intel Core i7 12th Gen.,T14 GEN 3,Lenovo,Intel Iris Xe Graphics,14.0,256.0,1/29/2025 22:22
2024 ASUS VivobookTouch35G7Upto,439.0,16.0,Intel i5-1135G7,ASUS VivoBook,ASUS,Intel Iris Xe Graphics,15.6,512.0,1/29/2025 22:23
Microsoft Surface-2K13.5 /,449.1,16.0,AMD Ryzen 7 4000 Series,Microsoft Surface Laptop 4,Microsoft,AMD Radeon Graphics,13.5,512.0,1/29/2025 22:22
SamsungGalaxy Book47 Memory,449.95,16.0,Intel Core 7 Series 1,Samsung Notebook 7,Samsung,Intel Graphics,15.6,512.0,1/29/2025 22:23
Lenovo inkPad X1 Carbon14WUXGA 45G7 Cam FPR,473.37,16.0,Intel Core i5 11th Gen.,Lenovo ThinkPad X1 Carbon 9th Gen,Lenovo,Intel Iris Xe Graphics,14.0,512.0,1/29/2025 22:23
LG Gram1765G7,474.99,16.0,Intel Core i7 11th Gen.,"LG Gram 17""",LG,Unknown Graphics,17.0,1000.0,1/29/2025 22:22
HP 16WUXGA AI Ultra 5125UBacklit KB,479.0,8.0,Core Ultra 5,HP Pavilion 16-af0066st,HP,Unknown Graphics,16.0,512.0,1/29/2025 22:23
2024 Lenovo IdeaPad 10 MS Office,479.0,16.0,Intel Core i5-4200U,2024 Lenovo IdeaPad 10 MS Office,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
HP 16WUXGA AI Ultra 5125UBacklit KB,479.0,16.0,Intel Core i5 10th Gen.,HP 16WUXGA AI Ultra 5125UBacklit KB,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
2024 HP Pavilion15 Touch 12th i3 &,489.0,32.0,Intel 12th Generation Core i3,Hp Pavilion 15,HP,Intel UHD Graphics,15.6,1000.0,1/29/2025 22:23
Lenovo IdeaPad 5i 2in 7150U16TouchHome,489.0,16.0,Intel Core 7-150U,Lenovo IdeaPad 5i 16,Lenovo,Integrated Intel Graphics,16.0,1000.0,1/29/2025 22:22
DELL A6DVDRW DOWSHOME,498.0,8.0,AMD A6-6310 4-Core 2.40GHz,DELL A6DVDRW DOWSHOME,Dell,Unknown Graphics,15.6,256.0,1/29/2025 22:22
HP 17.37430U,500.0,64.0,AMD Ryzen 5,B13H9UA#ABA,HP,AMD Radeon Graphics,17.3,4000.0,1/29/2025 22:23
ideapadlenovo,521.5,16.0,11th generation Intel Core i5 processor,ideapadlenovo,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
ideapadlenovo,521.5,16.0,Intel Core i5 4th Gen.,ideapadlenovo,,Unknown Graphics,14.0,512.0,1/29/2025 22:22
Dell Latitude 5440,528.83,8.0,Intel Core i5 13th Gen.,Dell Latitude 5440,Dell,Intel UHD Graphics,14.0,512.0,1/29/2025 22:22
LENOVO INKPAD P52NVME NVIDIA P2000,529.99,32.0,Intel Core i7 8th Gen.,Lenovo ThinkPad P52,Lenovo,NVIDIA Quadro P2000,15.6,2000.0,1/29/2025 22:22
HP Victus144Hz 12450HGeForce3050,538.47,16.0,Intel Core i5 12th Gen.,Victus Gaming,HP,NVIDIA GeForce RTX 3050,15.6,512.0,1/29/2025 22:23
2024 HP17.3 6 Up to,539.0,16.0,AMD Ryzen 5 5500U,HP 17 Flagship,HP,AMD Radeon Graphics,17.3,512.0,1/29/2025 22:23
HP ZBook Studioinch G8NVIDIA T1200,539.99,32.0,11th Gen Intel Core i7-11850H,HP ZBook Studio 15.6 inch G8 Mobile Workstation PC,HP,NVIDIA T1200,15.6,512.0,1/29/2025 22:23
Dell Inspiron 16 5640 1613th1334U16DDR5,549.99,16.0,13th Gen Intel® Core™ i5-1334U,Dell Inspiron 16 5640,Dell,Unknown Graphics,16.0,512.0,1/29/2025 22:23
Samsung Galaxy Book 14 1250P dows,559.0,16.0,Not Available,Samsung Galaxy Book 14 1250P dows,Samsung,Unknown Graphics,14.1,256.0,1/29/2025 22:23
2024 DellInspironTouch1235U,559.0,32.0,Intel 12th Generation Core i5,Dell Inspiron 15,Dell,Intel Iris Xe Graphics,15.6,1000.0,1/29/2025 22:22
lenovo legion y90,560.0,16.0,qualcom snapdragon 8 gen 1,lenovo y90,Lenovo,andreno 730,6.9,256.0,1/29/2025 22:22
HPTouchScreen,575.74,16.0,Intel Core i7 12th Gen.,HP 15-dy5073dx,HP,Intel Iris Xe Graphics,15.6,512.0,1/29/2025 22:23
17.3LenovoEight Nvidia T1000,587.99,16.0,Intel Core 7 Series 1,17.3LenovoEight Nvidia T1000,,Unknown Graphics,14.0,512.0,1/29/2025 22:22
Lenovo inkPad E16 16WUXGA 1355U,589.99,16.0,Intel Core i7 13th Gen.,Lenovo ThinkPad E16 Gen 1,Lenovo,Intel Iris Xe Graphics,16.0,512.0,1/29/2025 22:23
HP Victus7535HSDDR5 RX 6550M,596.88,16.0,AMD Ryzen 5 7000 Series,HP Victus7535HSDDR5 RX 6550M,HP,AMD Radeon RX 6550M,15.6,512.0,1/29/2025 22:23
HP EliteBook 840 G101370P B 2028,599.0,32.0,Intel Core i7-1370P - 14 Cores,HP Elitebook 840 G10,HP,Intel Iris Xe Graphics,14.0,512.0,1/29/2025 22:22
"2024 HP10,UptoBacklit KB",599.0,16.0,Intel Core i7-1355U,HP Flagship,HP,Intel Iris Xe Graphics,15.6,512.0,1/29/2025 22:22
Lenovo Ideapad 5x 2in14OLED Copilot Snapdragon Plus,599.99,16.0,Qualcomm Snapdragon X Plus,83GH0009US,Lenovo,Qualcomm Adreno,14.0,1000.0,1/29/2025 22:23
ASUS Vivobook 15 3K OLEDCopilotSnapdragon Plus (),614.99,16.0,Qualcomm Snapdragon X Plus,Vivobook S 15,ASUS,Qualcomm Snapdragon X Elite Adreno,15.0,512.0,1/29/2025 22:23
HP 15tfd 1366x7681355UdowsHome,619.99,32.0,Intel Core i7 13th Gen.,15t-fd,HP,Intel UHD Graphics,15.6,1000.0,1/29/2025 22:23
HP Spectre x360 16t 16 Touch 16Backlitw/Pen,639.53,16.0,Intel Core i7 12th Gen.,HP Spectre X360,HP,Intel Iris Xe Graphics,16.0,512.0,1/29/2025 22:23
Dell Inspiron Plus 16 WVA TouchUltra 155HLight Blue,649.0,16.0,Intel Core i5 11th Gen.,Dell Inspiron Plus 16 WVA TouchUltra 155HLight Blue,Dell,Unknown Graphics,14.0,512.0,1/29/2025 22:23
Lenovo inkPad Z1616Grey,649.99,16.0,AMD Ryzen 7,21D4S02A00,Lenovo,AMD Radeon Graphics,16.0,1000.0,1/29/2025 22:23
HP PavilionComputer 162K Ultra 16memory,649.99,16.0,Intel® Core™ Ultra 7 155U (up to 4.8 GHz with Intel® Turbo Boost,HP Pavilion 16 inch Laptop PC 16-af0000 (954S0AV),HP,Unknown Graphics,16.0,512.0,1/29/2025 22:22
HP PavilionComputer 162K Ultra 16memory,649.99,16.0,Intel Core i5 6th Gen.,HP PavilionComputer 162K Ultra 16memory,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
2024 ASUS Vivobook 16 101355U,659.0,24.0,Intel Core i7-1355U,ASUS VivoBook,ASUS,Intel Iris Xe Graphics,16.0,1000.0,1/29/2025 22:22
Lenovo Ideapad Slim 7i 14OLED TouchUltra 155H 83D80003US,679.0,32.0,Intel Core Ultra 7 Processor,Lenovo Slim 7i,Lenovo,Unknown Graphics,14.0,1000.0,1/29/2025 22:23
Lenovo LOQ144Hz R77435HS4050,679.99,16.0,Ryzen 7 7435HS,83JC007KUS,Lenovo,Unknown Graphics,15.6,512.0,1/29/2025 22:22
Lenovo inkPad T14 7840ULPDDR5 ~ Years Warranty,687.55,16.0,AMD Ryzen 7 PRO 7000 Series,Lenovo ThinkPad T14,Lenovo,AMD Radeon,14.0,512.0,1/29/2025 22:22
Microsoft SurfaceStudio 14.4,699.0,16.0,11th generation Intel Core i5 processor,Microsoft SurfaceStudio 14.4,Microsoft,Unknown Graphics,14.1,256.0,1/29/2025 22:23
HP Elitebook 860 G10 161345UYR,699.95,32.0,Intel Core i5 13th Gen.,Elitebook 860 G10,HP,Intel Iris Xe Graphics,16.0,512.0,1/29/2025 22:23
Lenovo Yoga Slim 7x 14.53K OLED Snapdragon EliteDDR5 Blue,699.99,16.0,Snapdragon X Elite,Lenovo Yoga Slim 7x,Lenovo,Qualcomm Adreno,14.5,512.0,1/29/2025 22:23
Inspiron13Th1355U1080Pdo,715.03,16.0,Does not apply,i3530-7837BLK-PUS,Does not apply,Unknown Graphics,14.0,512.0,1/29/2025 22:23
LG gram162inEVO 16T90SPG.ADB8U1Ob,725.0,32.0,Intel Core Ultra 7,LG gram Pro,LG,Unknown Graphics,16.0,512.0,1/29/2025 22:23
Dell Latitude 7455 Snapdragon X1P6410014 0x1600,737.79,16.0,Qualcomm Snapdragon,DV9KG,Dell,Qualcomm Adreno GPU,14.0,512.0,1/29/2025 22:23
Dell Latitude 5540 15 1370P DDR5 NVME,749.0,32.0,Intel Core i7 13th Gen.,LATITUDE 5540,Dell,Intel(R) UHD Graphics,15.0,1000.0,1/29/2025 22:23
HP ZBook Firefly G10 14 --- 7940HSWQXGA 120Hz,799.0,64.0,Ryzen 9 PRO 7940HS,HP ZBook Firefly 14 G10,HP,Integrated AMD Radeon 780M,14.0,1000.0,1/29/2025 22:23
Lenovo Idea Pad16Imh9ULTO_189H Gpu 4050,799.0,16.0,Does not apply,Lenovo Idea Pad16Imh9ULTO_189H Gpu 4050,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
HP Book 450 G10 1355U,817.47,32.0,Intel Core i7 13th Gen.,ProBook 450 G10,HP,Intel Iris Xe Graphics,15.6,1000.0,1/29/2025 22:22
Lenovo inkPad P14s148840HS Bcklit FPR P 2Y,829.0,32.0,AMD Ryzen 7,ThinkPad P14s Gen 5 AMD,Lenovo,Integrated AMD Radeon™ 780M,14.0,1000.0,1/29/2025 22:23
Lenovo inkPad X1 Carbon10 14WQUXGA 1280P 2YR 5G WWAN LTE,869.0,32.0,Intel Core i7 12th Gen.,Thinkpad X1 Carbon Gen 10,Lenovo,Intel Iris Xe Graphics,14.0,512.0,1/29/2025 22:22
Microsoft SurfaceCopilot13Blue 2K TOUCHElite,869.99,16.0,Qualcomm Snapdragon X Elite,Surface Laptop 7 13.8,Microsoft,Qualcomm Adreno X1-85 GPU,13.0,512.0,1/29/2025 22:23
Lenovo inkPad X1 Carbon 14 1355US,899.99,16.0,Intel Core i7 13th Gen.,Lenovo-TP-14-X1-G11-i7-16-1,Lenovo,Unknown Graphics,14.0,512.0,1/29/2025 22:22
ASUS ROG Strix 16'' 165Hz 13650HX4050DDR5,917.99,16.0,1.20GHz Intel CPU,ASUS ROG Strix 16'' 165Hz 13650HX4050DDR5,,Unknown Graphics,14.0,512.0,1/29/2025 22:23
ASUS Vivobook 14Ultra 258V DDR514OLED 1920x1200,959.99,32.0,Intel Core Ultra 7,ASUS VivoBook,ASUS,Intel Arc,14.0,1000.0,1/29/2025 22:22
HP ZBook Firefly 14 G11 14 Ultra 165H,989.95,32.0,Intel Ultra 7 165H,HP ZBook Firefly 14 G11,HP,Unknown Graphics,14.0,1000.0,1/29/2025 22:22
Lenovo inkPad P14s14 A500 1360P FPR Backlit P,999.0,32.0,Intel Core i7 13th Gen.,ThinkPad P14s Gen 4,Lenovo,NVIDIA RTX™ A500 4GB GDDR6,14.0,1000.0,1/29/2025 22:23
