Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
Acer Aspire 3Celeron Dual- (8 GB/256 GB /dows 11 Home) A31145 in and Light Lapto...,224.875,8.0,Celeron Dual Core,Aspire 3,Acer,Intel Integrated UHD,29.46 cm (11.6 inch),256.0,2025-02-05
SAMSUNG Galaxy Book413th1335U - (16 GB/512 GB /dows 11 Home) NP750XGJKG2IN ...,787.375,16.0,Core i5,NP750XGJ-KG2IN / NP750XGJ-LG2IN,SAMSUNG,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
SAMSUNG Galaxy Book413th1335U - (8 GB/512 GB /dows 11 Home) NP750XGJKG1IN...,774.875,8.0,Core i5,NP750XGJ-KG1IN / NP750XGJ-LG1IN,SAMSUNG,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook 1512th1235U - (8 GB/512 GB /dows 11 Home) X1504ZANJ527WS|X150...,549.875,8.0,Core i5,X1504ZA-NJ527WS|X1504ZA-NJ522WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
"ASUS Vivobook 15, with Backlit ,12th1235U - (16 GB/512 GB /dows 11 H...",612.375,16.0,Core i5,X1504ZA-NJ540WS|X1504ZA-NJ542WS,ASUS,Intel Integrated Integrated,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS TUFA15 5 Hexa7535HS - (16 GB/512 GB /dows 11 Home/4 GB /NVI...,737.375,16.0,Ryzen 5 Hexa Core,FA506NC-HN083W,ASUS,NVIDIA GeForce RTX 3050,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook 15 i3 12th1215U - (16 GB/512 GB /dows 11 Home) X1504ZANJ342WS i...,474.875,16.0,Core i3,X1504ZA-NJ342WS,ASUS,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS TUFA15 7 Octa7435HS - (8 GB/512 GB /dows 11 Home/4 GB /NVID...,662.375,8.0,Ryzen 7 Octa Core,Gaming A15,ASUS,NVIDIA GeForce RTX 2050,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS Vivobook 1512th1235U - (8 GB/512 GB /dows 11 Home) X1504ZANJ521WS|X150...,522.375,8.0,Core i5,X1504ZA-NJ521WS|X1504ZA-NJ520WS|X1504ZA-NJ528WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook Go 15 3 Quad7320U - (8 GB/512 GB /dows 11 Home) E1504FANJ321WS ...,399.875,8.0,Ryzen 3 Quad Core,E1504FA-NJ321WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
HP 255 G9 3 Dual3250 - (8 GB/512 GB /dows 11 Home) 255 G8 in and Light,317.5,8.0,Ryzen 3 Dual Core,HP255g9,HP,AMD Radeon Vega 8 Graphics,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS Vivobook Go 15 5 Quad7520U - (8 GB/512 GB /dows 11 Home) E1504FANJ132WS | ...,433.875,8.0,Ryzen 5 Quad Core,E1504FA-NJ521WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad Slim 3 i3 12th1215U - (8 GB/512 GB /dows 11 Home) 15IAU7 in and...,425.25,8.0,Core i3,15IAU7,Lenovo,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
Acer Aspire12th12450H - (12 GB/512 GB /dows 11 Home) AL1552H in and Light...,537.375,12.0,Core i5,Aspire Lite,Acer,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS Vivobook Go 15 5 Quad7520U - (8 GB/512 GB /dows 11 Home) E1504FANJ133WS | ...,474.875,8.0,Ryzen 5 Quad Core,E1504FA-NJ522WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook Go 15 3 Quad7320U - (8 GB/512 GB /dows 11 Home) E1504FANJ322WS ...,399.875,8.0,Ryzen 3 Quad Core,E1504FA-NJ322WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Acer Aspire 3 i3 12th1215U - (8 GB/512 GB /dows 11 Home) A3155936HE in and L...,412.375,8.0,Core i3,A315-59,Acer,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo V15 3 Quad7320U - (8 GB/512 GB /dows 11 Home) V15 G4 AMN 1 in and Light...,332.375,8.0,Ryzen 3 Quad Core,V15 G4,Lenovo,AMD Radeon AMD,39.62 cm (15.6 inch),512.0,2025-02-05
"ASUS Vivobook 15, with Backlit ,12th1235U - (8 GB/512 GB /dows 11 Ho...",549.875,8.0,Core i5,X1504ZA-NJ520WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
"ASUS Vivobook 15, with Backlit ,12th1235U - (16 GB/512 GB /dows 11 H...",612.375,16.0,Core i5,X1504ZA-NJ541WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS TUFA15 7 Octa7435HS - (16 GB/512 GB /dows 11 Home/4 GB /NVI...,737.375,16.0,Ryzen 7 Octa Core,Gaming A15,ASUS,NVIDIA GeForce RTX 2050,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo V15 7 Octa7730U - (16 GB/512 GB /dows 11 Home) v15 G4 Business,499.9875,16.0,Ryzen 7 Octa Core,V series,Lenovo,AMD Radeon AMD Radeon™ Graphics,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS ROG Ally Z1 OctaExtreme - (16 GB/512 GB /dows 11 Home) RC71LNH001W Handhel...,499.875,16.0,Ryzen Z1 Octa Core,RC71L-NH001W,ASUS,AMD Radeon RDNA 3 AMD,17.78 cm (7 Inch),512.0,2025-02-05
ASUS Vivobook 15 i3 13th1315U - (8 GB/512 GB /dows 11 Home) X1504VANJ323WS in...,474.875,8.0,Core i3,X1504VA-NJ323WS,ASUS,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
Acer Chromebook Plus Google AI i3 N305 - (8 GB/256 GB /Chrome OS) CB5144H39T7 Chromebo...,249.875,8.0,Core i3,Chromebook Plus,Acer,Intel Integrated UHD,35.56 cm (14 Inch),256.0,2025-02-05
ASUS Vivobook 1512th1235U - (16 GB/512 GB /dows 11 Home) X1504ZANJ549WS i...,581.125,16.0,Core i5,X1504ZA-NJ549WS,ASUS,Intel Integrated Integrated,39.62 cm (15.6 Inch),512.0,2025-02-05
Acer Aspire 3Celeron DualN4500 - (8 GB/512 GB /dows 11 Home) A32445 in and Light...,287.375,8.0,Celeron Dual Core,A324-45,Acer,Intel Integrated UHD,35.56 cm (14 Inch),512.0,2025-02-05
Lenovo IdeaPad 1 7 Octa5700U - (16 GB/512 GB /dows 11 Home) 15ALC7 in and Ligh...,571.125,16.0,Ryzen 7 Octa Core,15ALC7,Lenovo,AMD Radeon AMD,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo IdeaPad Slim 312th12450H - (8 GB/512 GB /dows 11 Home) 15IAH8 in an...,644.875,8.0,Core i5,15IAH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
Infinix Y4 Max Series13th1355U - (16 GB/512 GB /dows 11 Home) YL613 in and...,599.875,16.0,Core i7,INBOOK Y4 Max Core i7,Infinix,Intel Integrated Iris Xe,40.64 cm (16 inch),512.0,2025-02-05
"ASUS Vivobook 15, with Backlit ,13th1335U - (8 GB/512 GB /dows 11 Ho...",574.875,8.0,Core i5,X1504VA-NJ521WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook 15 i3 13th1315U - (8 GB/512 GB /dows 11 Home) X1504VANJ320WS in...,474.875,8.0,Core i3,X1504VA-NJ320WS,ASUS,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad Slim 313th13420H - (16 GB/512 GB /dows 11 Home) 15IRH8 in a...,721.5625,16.0,Core i5,15IRH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
"ASUS Vivobook 15, with Backlit ,12th1235U - (16 GB/512 GB /dows 11 H...",612.375,16.0,Core i5,X1504ZA-NJ542WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
DELL Inspiron13th1335U - (8 GB/512 GB /dows 11 Home) Inspiron 5430 in and ...,648.625,8.0,Core i5,Inspiron 5430,DELL,Intel Integrated Integrated,35.56 cm (14 Inch),512.0,2025-02-05
HP (15sfq5007TU) i3 12th1215U - (8 GB/512 GB /dows 11 Home) 15sfq5327TU FD00...,449.4375,8.0,Core i3,15s-fq5327TU,HP,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
omson NEOSeries12th1235U - (8 GB/512 GB /dows 11 Home) INN15I in ...,349.875,8.0,Core i5,IN-N15I,Thomson,Intel Integrated Iris Xe,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS TUFF17 - AI Powered 11th11400H - (16 GB/512 GB /dows 11 H...,637.375,16.0,Core i5,FX706HF-NY040W,ASUS,NVIDIA GeForce RTX 2050,43.94 cm (17.3 Inch),512.0,2025-02-05
ASUS TUFA15 7 Octa7435HS - (16 GB/512 GB /dows 11 Home/4 GB /NVI...,799.875,16.0,Ryzen 7 Octa Core,Gaming A15,ASUS,NVIDIA GeForce RTX 3050,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo IdeaPad Slim 313th13420H - (16 GB/512 GB /dows 11 Home) 15IRH8 in a...,721.5625,16.0,Core i5,15IRH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
"ASUS Vivobook 15, with Backlit ,12th1235U - (8 GB/512 GB /dows 11 Ho...",549.875,8.0,Core i5,X1504ZA-NJ520WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo LOQ 5 Quad7235HS - (12 GB/512 GB /dows 11 Home/6 GB /NVIDIA GeFor...,781.125,12.0,Ryzen 5 Quad Core,15ARP9,Lenovo,NVIDIA GeForce RTX 3050,39.62 cm (15.6 Inch),512.0,2025-02-05
HP 5 Hexa5500U - (16 GB/512 GB /dows 11 Home) 15seq2182AU in and Light Lapto...,487.375,16.0,Ryzen 5 Hexa Core,15s- eq2182AU,HP,AMD Radeon Radeon Graphics,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo V1412th1235U - (8 GB/512 GB /dows 11 Home) V14 ITL G2 in and Light ...,456.125,8.0,Core i5,V14,Lenovo,Intel Integrated Iris Xe,35.56 cm (14 inch),512.0,2025-02-05
ASUS Vivobook 15 i3 13th1315U - (8 GB/512 GB /dows 11 Home) X1504VANJ323WS in...,474.875,8.0,Core i3,X1504VA-NJ323WS,ASUS,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad 3 i3 12th1215U - (8 GB/512 GB /dows 11 Home) 14IAU7 in and Ligh...,449.875,8.0,Core i3,14IAU7,Lenovo,Intel Integrated UHD,35.56 cm (14 Inch),512.0,2025-02-05
ASUS Vivobook Go 15 OLED 5 Quad7520U - (8 GB/512 GB /dows 11 Home) E1504FALK522...,562.375,8.0,Ryzen 5 Quad Core,E1504FA-LK522WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad Slim 3 i3 12th1215U - (8 GB/512 GB /dows 11 Home) 15IAU7 in and...,425.25,8.0,Core i3,15IAU7,Lenovo,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo IdeaPad Slim 312th12450H - (16 GB/512 GB /dows 11 Home) 15IAH8 in a...,653.75,16.0,Core i5,15IAH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook 1512th1235U - (16 GB/512 GB /dows 11 Home) X1504ZANJ549WS i...,581.125,16.0,Core i5,X1504ZA-NJ549WS,ASUS,Intel Integrated Integrated,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook Go 15 OLED 5 Quad7520U - (16 GB/512 GB /dows 11 Home) E1504FALK54...,637.375,16.0,Ryzen 5 Quad Core,E1504FA-LK542WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Acer Aspire 3 Backlit12th1235U - (8 GB/512 GB /dows 11 Home) A32451 in an...,512.375,8.0,Core i5,A324-51,Acer,Intel Integrated Intel Graphics,35.56 cm (14 Inch),512.0,2025-02-05
HPAthlon Dual3050U - (8 GB/512 GB /dows 11 Home) 15seq1559AU in and Light,323.625,8.0,Athlon Dual Core,15s- eq1559AU,HP,AMD Radeon AMD,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS Vivobook Go 15 OLED 5 Quad7520U - (8 GB/512 GB /dows 11 Home) E1504FALK523...,562.375,8.0,Ryzen 5 Quad Core,E1504FA-LK523WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad Slim 3 5 Quad7520U - (16 GB/512 GB /dows 11 Home) 15AMN8 in and...,572.375,16.0,Ryzen 5 Quad Core,Slim 3,Lenovo,AMD Radeon 610M,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS TUFF17 - AI Powered 11th11400H - (16 GB/512 GB /dows 11 H...,637.375,16.0,Core i5,FX706HF-NY040W,ASUS,NVIDIA GeForce RTX 2050,43.94 cm (17.3 Inch),512.0,2025-02-05
HP 15s 3 Quad5300U - (8 GB/512 GB /dows 11 Home) 15seq2143au in and Light Lap...,393.625,8.0,Ryzen 3 Quad Core,15s-eq2143au,HP,AMD Radeon AMD,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS TUFF15 - AI Powered 11th11260H - (8 GB/512 GB /dows 11 Ho...,599.875,8.0,Core i5,Gaming F15,ASUS,NVIDIA GeForce RTX 2050,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook Go 15 OLED 5 Quad7520U - (16 GB/512 GB /dows 11 Home) E1504FALK54...,637.375,16.0,Ryzen 5 Quad Core,E1504FA-LK542WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
omson NEOSeries12th1235U - (8 GB/512 GB /dows 11 Home) INN15I in ...,349.875,8.0,Core i5,IN-N15I,Thomson,Intel Integrated Iris Xe,39.62 cm (15.6 inch),512.0,2025-02-05
DELL i3 13th- (8 GB/512 GB /dows 11 Home) 3530 in and Light,467.5,8.0,Core i3,Inspiron 15,DELL,Intel Integrated Intel® UHD Graphics,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo IdeaPad Slim 3 i3 12th1215U - (8 GB/512 GB /dows 11 Home) 15IAU7 in and...,425.25,8.0,Core i3,15IAU7,Lenovo,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
DELL Vostro i3 12th1215U - (8 GB/512 GB /dows 11 Home) Vostro 3520 in and Ligh...,424.875,8.0,Core i3,Vostro 3520,DELL,Intel Integrated Intel,39.62 cm (15.6 inch),512.0,2025-02-05
HP 5 Hexa5500U - (16 GB/512 GB /dows 11 Home) 15seq2182AU in and Light Lapto...,487.375,16.0,Ryzen 5 Hexa Core,15s- eq2182AU,HP,AMD Radeon Radeon Graphics,39.62 cm (15.6 inch),512.0,2025-02-05
Lenovo V1412th1235U - (8 GB/512 GB /dows 11 Home) V14 ITL G2 in and Light ...,456.125,8.0,Core i5,V14,Lenovo,Intel Integrated Iris Xe,35.56 cm (14 inch),512.0,2025-02-05
Acer Aspire 3 Backlit 5 Hexa7430U - (16 GB/512 GB /dows 11 Home) A32542 in an...,487.375,16.0,Ryzen 5 Hexa Core,A325-42,Acer,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
HPAthlon Dual- (8 GB/256 GB /dows 11 Home) 255,277.375,8.0,Athlon Dual Core,255 G8,HP,AMD Radeon AMD,39.62 cm (15.6 inch),256.0,2025-02-05
Lenovo V15 SeriesAthlon Dual7120U - (8 GB/512 GB /dows 11 Home) V15 in and Light La...,333.75,8.0,Athlon Dual Core,V15,Lenovo,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Acer Aspire 3 Backlit 5 Hexa7430U - (8 GB/512 GB /dows 11 Home) A32542 in and...,462.375,8.0,Ryzen 5 Hexa Core,A325-42,Acer,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad 3 i3 12th1215U - (8 GB/512 GB /dows 11 Home) 14IAU7 in and Ligh...,449.875,8.0,Core i3,14IAU7,Lenovo,Intel Integrated UHD,35.56 cm (14 Inch),512.0,2025-02-05
Acer Aspire 713th13420H - (16 GB/512 GB /dows 11 Home/4 GB /NVIDIA G...,712.375,16.0,Core i5,A715-79G,Acer,NVIDIA GeForce RTX 2050,39.62 cm (15.6 Inch),512.0,2025-02-05
MSI Modern 15 5 Hexa7530U - (8 GB/512 GB /dows 11 Home) Modern 15 B7M072IN in...,462.375,8.0,Ryzen 5 Hexa Core,Modern 15 B7M-072IN,MSI,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo IdeaPad Slim 312th12450H - (16 GB/512 GB /dows 11 Home) 15IAH8 in a...,653.75,16.0,Core i5,15IAH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS ExpertBook B14 i3 12th1215U - (8 GB/512 GB /dows 11 Home) B1402CBANK1494WS...,462.375,8.0,Core i3,B1402CBA-NK1494WS,ASUS,Intel Integrated UHD,35.56 cm (14 Inch),512.0,2025-02-05
Acer Aspire 713th13420H - (8 GB/512 GB /dows 11 Home/4 GB /NVIDIA Ge...,687.375,8.0,Core i5,A715-79G,Acer,NVIDIA GeForce RTX 2050,39.62 cm (15.6 Inch),512.0,2025-02-05
Infinix Y4 Max Series i3 13th1315U - (16 GB/512 GB /dows 11 Home) YL613 in and...,412.375,16.0,Core i3,INBOOK Y4 Max Core i3,Infinix,Intel Integrated UHD,40.64 cm (16 inch),512.0,2025-02-05
MSI Modern 1412th1235U - (8 GB/512 GB /dows 11 Home) Modern 14 C12M440IN ...,462.375,8.0,Core i5,Modern 14 C12M-440IN,MSI,Intel Integrated Iris Xe,35.56 cm (14 Inch),512.0,2025-02-05
DELL i3 13th1305U - (8 GB/512 GB /dows 11 Home) Inspiron 3530 in and Light Lap...,471.875,8.0,Core i3,Inspiron 3530,DELL,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook 1512th1235U - (16 GB/512 GB /dows 11 Home) X1502ZAEJ545WS i...,587.375,16.0,Core i5,X1502ZA-EJ545WS,ASUS,Intel Integrated Iris Xe,39.62 cm (15.6 Inch),512.0,2025-02-05
ASUS Vivobook GO 15 5 Quad7520U - (16 GB/512 GB /dows 11 Home) E1504FANJ549WS T...,524.875,16.0,Ryzen 5 Quad Core,E1504FA-NJ549WS,ASUS,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-05
"Acer Aspire Lite with Backlit ,12th1255U - (16 GB/512 GB /dows 11 Ho...",599.875,16.0,Core i7,AL15-52,Acer,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-05
MSI in 1512th12650H - (16 GB/512 GB /dows 11 Home/4 GB /NVIDIA GeF...,799.875,16.0,Core i7,Thin 15 B12UCX-1694IN,MSI,NVIDIA GeForce RTX 2050,39.62 cm (15.6 Inch),512.0,2025-02-05
ZEBRONICSSeries Z12th1235U - (8 GB/512 GB /dows 11 Home) ZEBNBC 4S i...,374.875,8.0,Core i5,ZEB-NBC 4S,ZEBRONICS,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
MSI Modern 14 5 Hexa7530U - (16 GB/512 GB /dows 11 Home) Modern 14 C7M062IN i...,537.375,16.0,Ryzen 5 Hexa Core,Modern 14 C7M-062IN,MSI,AMD Radeon AMD,35.56 cm (14 Inch),512.0,2025-02-05
MSI Modern 1412th1255U - (16 GB/512 GB /dows 11 Home) Modern 14 C12M671IN...,599.875,16.0,Core i7,Modern 14 C12M-671IN,MSI,Intel Integrated Iris Xe,35.56 cm (14 Inch),512.0,2025-02-05
Acer Aspire i3 13th1305U - (16 GB/512 GB /dows 11 Home) AL1553,424.875,16.0,Core i3,Aspire Lite,Acer,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-05
Acer Aspire 3 Backlit12th1235U - (16 GB/512 GB /dows 11 Home) A32451 in a...,537.375,16.0,Core i5,A324-51,Acer,Intel Integrated Intel Graphics,35.56 cm (14 Inch),512.0,2025-02-05
Acer Nitro V 7 Octa7735HS - (16 GB/512 GB /dows 11 Home/6 GB /NVIDIA GeF...,999.875,16.0,Ryzen 7 Octa Core,ANV15-41,Acer,NVIDIA GeForce RTX 4050,39.62 cm (15.6 Inch),512.0,2025-02-05
Lenovo V15 3 Quad7th7320U - (8 GB/512 GB /dows 11 Home/1 GB ) V15 G...,339.875,8.0,Ryzen 3 Quad Core,V15,Lenovo,AMD Radeon 610M,39.62 cm (15.6 inch),512.0,2025-02-05
HP 5 Hexa5500U - (8 GB/512 GB /dows 11 Home) 15seq2144au in and Light,493.625,8.0,Ryzen 5 Hexa Core,15s- eq2144au,HP,AMD Radeon AMD,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS X1504ZA i3 12th12thi31215U - (8 GB/512 GB /dows 11 Home) X...,381.25,8.0,Core i3,Vivobook 15,ASUS,Intel Integrated INTEL UHD,39.62 cm (15.6 inch),512.0,2025-02-05
ASUS Vivobook Go 14 3 Quad7320U - (8 GB/512 GB /dows 11 Home) E1404FANK321WS ...,399.875,8.0,Ryzen 3 Quad Core,E1404FA-NK321WS,ASUS,AMD Radeon AMD,35.56 cm (14 Inch),512.0,2025-02-05
DELL Inspiron13th1335U - (8 GB/512 GB /dows 11 Home) Inspiron 5430 in and ...,648.625,8.0,Core i5,Inspiron 5430,DELL,Intel Integrated Integrated,35.56 cm (14 Inch),512.0,2025-02-05
MSI Modern 14 5 Hexa7530U - (8 GB/512 GB /dows 11 Home) Modern 14 C7M063IN in...,499.875,8.0,Ryzen 5 Hexa Core,Modern 14 C7M-063IN,MSI,AMD Radeon AMD,35.56 cm (14 Inch),512.0,2025-02-05
Lenovo IdeaPad Slim 312th12450H - (8 GB/512 GB /dows 11 Home) 14IAH8 in an...,637.375,8.0,Core i5,14IAH8,Lenovo,Intel Integrated UHD,35.56 cm (14 Inch),512.0,2025-02-05
