Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
MSI Modern 15 5 Hexa7530U - (8 GB/512 GB /dows 11 Home) Modern 15 B7M072IN in...,462.375,8.0,Ryzen 5 Hexa Core,Modern 15 B7M-072IN,MSI,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-01
HP 5 Hexa5500U - (16 GB/512 GB /dows 11 Home) 15seq2305AU in and Light,562.375,16.0,Ryzen 5 Hexa Core,15s-eq2305AU,HP,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-01
Lenovo IdeaPad Slim 3 Backlit12th12450H - (16 GB/512 GB /dows 11 Home) 15IAH...,628.625,16.0,Core i5,15IAH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-01
Acer Aspire i3 13th1305U - (8 GB/512 GB /dows 11 Home) AL1553,437.375,8.0,Core i3,Aspire Lite,Acer,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-01
HPAthlon Dual- (8 GB/256 GB /dows 11 Home) 255,283.625,8.0,Athlon Dual Core,255 G8,HP,AMD Radeon AMD,39.62 cm (15.6 inch),256.0,2025-02-01
Acer Swift Go 14AIUltra 5 125H - (16 GB/512 GB /dows 11 Home) SFG14...,999.875,16.0,Core Ultra 5,SFG14-73T,Acer,Intel Integrated Arc Graphics,35.56 cm (14 Inch),512.0,2025-02-01
MSI Modern 1412th1235U - (8 GB/512 GB /dows 11 Home) Modern 14 C12M440IN ...,462.375,8.0,Core i5,Modern 14 C12M-440IN,MSI,Intel Integrated Iris Xe,35.56 cm (14 Inch),512.0,2025-02-01
HP 255 G95 Hexa 55625U - (8 GB/512 GB /dows 11 Home) 255 G9 Bus...,374.875,8.0,Ryzen 5 Hexa Core,Notebook,HP,AMD Radeon AMD Radeon™ Graphics,39.62 cm (15.6 inch),512.0,2025-02-01
Lenovo IdeaPad Slim 312th12450H - (8 GB/512 GB /dows 11 Home) 15IAH8 in an...,642.375,8.0,Core i5,15IAH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-01
Acer Aspire Lite 3 Quad5300U - (16 GB/512 GB /dows 11 Home) AL1541 in and Lig...,424.875,16.0,Ryzen 3 Quad Core,AL15-41,Acer,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-01
ZEBRONICSSeries Z12th1235U - (8 GB/512 GB /dows 11 Home) ZEBNBC 4S i...,374.875,8.0,Core i5,ZEB-NBC 4S,ZEBRONICS,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-01
ASUS TUFA15 5 Hexa7535HS - (8 GB/512 GB /dows 11 /4 GB /NVIDI...,674.875,8.0,Ryzen 5 Hexa Core,FA506NF-HN578W,ASUS,NVIDIA GeForce RTX 2050,39.62 cm (15.6 Inch),512.0,2025-02-01
HP 250R G9 (2024) i3 13thi3 - 1315U (13th ) - (8 GB/512 GB /dows 1...,393.6125,8.0,Core i3,250R G9,HP,Intel Integrated Intel® UHD Graphics,39.62 cm (15.6 inch),512.0,2025-02-01
Acer Aspire 3 Backlit 5 Hexa7430U - (16 GB/512 GB /dows 11 Home) A32542 in an...,487.375,16.0,Ryzen 5 Hexa Core,A325-42,Acer,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-01
Acer Aspire i3 13th1305U - (16 GB/512 GB /dows 11 Home) AL1553,462.375,16.0,Core i3,Aspire Lite,Acer,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-01
MSI in 1512th12450H - (8 GB/512 GB /dows 11 Home/4 GB /NVIDIA GeFo...,612.375,8.0,Core i5,Thin 15 B12UCX-1696IN,MSI,NVIDIA GeForce RTX 2050,39.62 cm (15.6 Inch),512.0,2025-02-01
Infinix Y4 Max Series i3 13th1315U - (16 GB/512 GB /dows 11 Home) YL613 in and...,412.375,16.0,Core i3,INBOOK Y4 Max Core i3,Infinix,Intel Integrated UHD,40.64 cm (16 inch),512.0,2025-02-01
Lenovo IdeaPad Slim 3 Backlit12th12450H - (16 GB/512 GB /dows 11 Home) 15IAH...,628.625,16.0,Core i5,15IAH8,Lenovo,Intel Integrated UHD,39.62 cm (15.6 Inch),512.0,2025-02-01
ZEBRONICSSeries Z12th1235U - (8 GB/512 GB /dows 11 Home) ZEBNBC 4S i...,374.875,8.0,Core i5,ZEB-NBC 4S,ZEBRONICS,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-01
HPAthlon Dual- (8 GB/256 GB /dows 11 Home) 255,283.625,8.0,Athlon Dual Core,255 G8,HP,AMD Radeon AMD,39.62 cm (15.6 inch),256.0,2025-02-01
ZEBRONICSSeries Z12th1235U - (8 GB/512 GB /dows 11 Home) ZEBNBC 4S i...,374.875,8.0,Core i5,ZEB-NBC 4S,ZEBRONICS,Intel Integrated UHD,39.62 cm (15.6 inch),512.0,2025-02-01
Acer Aspire 3 i3 13th1305U - (8 GB/512 GB /dows 11 Home) A32453 in and Light ...,399.875,8.0,Core i3,A324-53,Acer,Intel Integrated UHD,35.56 cm (14 Inch),512.0,2025-02-01
Acer Aspire 3 Backlit 5 Hexa7430U - (8 GB/512 GB /dows 11 Home) A32542 in and...,462.375,8.0,Ryzen 5 Hexa Core,A325-42,Acer,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-01
MSI Modern 1412th1235U - (8 GB/512 GB /dows 11 Home) Modern 14 C12M440IN ...,462.375,8.0,Core i5,Modern 14 C12M-440IN,MSI,Intel Integrated Iris Xe,35.56 cm (14 Inch),512.0,2025-02-01
Acer Aspire Lite 3 Quad5300U - (16 GB/512 GB /dows 11 Home) AL1541 in and Lig...,424.875,16.0,Ryzen 3 Quad Core,AL15-41,Acer,AMD Radeon AMD,39.62 cm (15.6 Inch),512.0,2025-02-01
