Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
HP EliteBook 850 G7 Laptop 15.6” Core i5 4.2GHz 16GB RAM 512GB SSD Windows 11,$298.52,16 GB,Intel Core i5-10210U,HP EliteBook 850 G7,HP,Intel UHD Graphics,15.6 in,512 GB,2025-01-31 23:53:43
"Dell 15.6"" Touchscreen Laptop Windows 11 Intel Core i5 4.10GHz 64GB RAM 4TB SSD",$245.00,N/A,Intel Core i5 8th Gen.,Dell Latitude 5500,Dell,Intel UHD Graphics 620,15.6 in,N/A,2025-01-31 23:53:52
"HP 15-fd0131wm 15.6"" HD i3-N305 1.8GHz Intel UHD Graphics 8GB RAM 256GB SSD Win",$195.00,8 GB,N\A,N/A,HP,Intel UHD Graphics,N\A,256 GB,2025-01-31 23:52:53
Dell Latitude 5300 2-in-1 Touch Laptop 13” Core i7 16GB RAM 1TB SSD Windows 11,US $285.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:57
HP X360 11 G4 2-in-1 Touchscreen Laptop Core i5 8GB RAM 128GB SSD Windows 11,$147.52,8 GB,Intel Core i5-8200Y,HP ProBook X360 11 G4,HP,Intel HD Graphics,11.6 in,128 GB,2025-01-31 23:54:02
"Dell Laptop Computer Latitude E7270 12.5"" Core i5 8GB Ram 128GB SSD Windows 10",$118.95,8 GB,Intel Core i5-6200U,Dell Latitude E7270,Dell,Intel HD Graphics 520,12 in,128 GB,2025-01-31 23:53:03
15.6 Notebook Laptop Ultra Slim 16GB 128GB N3700 1920x1080 display Windows11 Pro,$253.96,N/A,Intel N3700,N/A,notebook,N/A,15.6 in,2 TB,2025-01-31 23:52:54
"14"" DELL Latitude Laptop: Intel i7QC! 32GB RAM ~ 1TB NVME SSD! Windows 11 Pro!",$329.95,32 GB,Intel Core i7-8650U,Dell Latitude 5400,Dell,Intel UHD Graphics 620,14 in,1 TB,2025-01-31 23:53:58
"Dell Latitude 5510 Laptop - i5-10310U, 16GB RAM, 256GB SSD - Win11",$199.99,16 GB,Intel Core i5-10310U,Dell Latitude E5570,Dell,Intel HD Graphics,15.6 in,256 GB,2025-01-31 23:52:57
"Lenovo IdeaPad 1i 15.6"" Laptop Intel I5, 8GB RAM, 256GB Storage, 82QD003VUS",$299.99,8 GB,Intel Core i5 12th Gen.,Lenovo IdeaPad 1 15IAU7,Lenovo,Intel Iris Xe Graphics,15.6 in,256 GB,2025-01-31 23:53:14
"HP Laptop 14"" HD Intel Core i3-1115G4 16GB 512GB SSD Webcam Windows 11 Silver",US $231.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:02
"Lenovo Yoga 11e Touchscreen 11.6"" Laptop Pentium 4GB RAM 256GB SSD Windows 10",$109.45,4 GB,Intel Pentium Silver N5000,Lenovo ThinkPad Yoga 11e 5th Gen,Lenovo,Intel HD Graphics 620,11.6 in,256 GB,2025-01-31 23:53:40
"Dell Latitude Laptop PC Computer 13.3"" HD Core i3 16GB RAM 128GB SSD Windows 11",$119.40,16 GB,Intel Core i3-8145U,Dell Latitude 3310,Dell,Intel HD Graphics 520,13.3 in,128 GB,2025-01-31 23:53:37
Lenovo 100W Gen 3 Laptop – Open BOX – Model 82HY – WIN 11,$99.00,4 GB,AMD 3000 Series,100w Gen 3 Laptop (Lenovo) - Type 82HY,Lenovo,N/A,11.6 in,64 GB,2025-01-31 23:53:53
"Samsung Galaxy Book 2 4G LTE W737P 12"" 128GB 4GB Windows 10 (T-Mobile) Excellent",$229.99,4 GB,Qualcomm® Snapdragon™ 850,Samsung Galaxy Book 2,Samsung,N/A,12 in,128 GB,2025-01-31 23:54:05
"Dell 14"" FHD Laptop Intel Quad Core i7 4.20GHz 64GB RAM 4TB SSD Windows 11 Pro",US $239.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:49
"Lenovo ThinkPad T480s 14"" Laptop i5 8th Gen 500GB NVME 16GB RAM Win 11 Pro FHD",US $237.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:49
"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",$489.99,N/A,Intel Core i5-12450HX,83LK0001US,Lenovo,N/A,"15.6""",N/A,2025-01-31 23:53:38
Lenovo N23 Winbook Laptop Intel 1.60 GHz 4GB Memory 64GB HD Touchscreen Win 10,$84.99,4 GB,Intel Celeron N,Lenovo N23 Winbook,Lenovo,Intel HD Graphics,11.6 in,64 GB,2025-01-31 23:53:44
"HP X360 11 G3 Touchscreen 2n1 11.6"" Laptop Pentium 4GB RAM 128GB SSD Windows 10",$99.55,4 GB,Intel Pentium Silver N5000,HP ProBook X360 11 G3 EE,HP,Intel HD Graphics 505,11.6 in,128 GB,2025-01-31 23:52:56
"Lenovo ThinkPad T490s 14"" TOUCH FHD i7-8565U 16GB NEW 512 SSD Win 11 pro laptop",$299.99,16 GB,Intel Core i7 8th Gen.,Lenovo ThinkPad T490 (20N3-S7FT00),Lenovo,Intel UHD Graphics 620,14 in,512,2025-01-31 23:53:37
"Dell Latitude 3310 2-in-1 Laptop 13.3"" Core i5 8GB RAM 256GB SSD Windows 11",$196.05,8 GB,Intel Core i5-8265U,Dell Latitude 3310 2-in-1,Dell,Intel HD Graphics 520,13.3 in,256 GB,2025-01-31 23:53:01
HP ProBook 450 G7 15.6” Laptop Core i7 4.9GHz 16GB RAM 256GB SSD Windows 11 Pro,$328.37,16 GB,Intel Core i7 10th Gen.,HP ProBook 450 G7,HP,Intel HD Graphics,15.6 in,256 GB,2025-01-31 23:53:35
"15.6"" FHD Lenovo ThinkPad Laptop: Ryzen 5 4500U! 16GB RAM~512GB SSD! Windows 11!",US $284.95/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:54:07
"HP Laptop 17.3"" HD+ Intel N200 Up to 32GB RAM & 2TB SSD Windows11 Pro+OFFICE",US $399.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:45
2024 Dell Inspiron 15 Laptop 10-Core Intel i7 Upto 64GB RAM 2TB SSD Office Pro,$649.00,Up to 64 GB,12th Gen Intel® Core™ i7-1255U,Dell Inspiron 15 3520,Dell,Intel Iris Xe Graphics,15.6 in,Up to 2 TB,2025-01-31 23:53:23
"2024 ASUS Vivobook Laptop 14"" FHD 6-Core Intel i3  24GB RAM 1TB SSD Win 11 Pro",$389.00,24 GB,Intel 12th Generation Core i3,ASUS VivoBook,ASUS,Intel Iris Xe Graphics,14 inches,1 TB,2025-01-31 23:54:08
"Dell Latitude 14"" FHD Laptop Quad-Core i5 4.4GHz 16GB RAM 256GB SSD Windows 11",$248.77,16 GB,Intel Core i5-1145G7,Dell Latitude 5420,Dell,Intel Iris Xe Graphics,14 in,256 GB,2025-01-31 23:53:57
Dell Latitude 3420 14” FHD Core i7 11th Gen 16GB RAM 512GB SSD Windows 11 Pro,$337.68,16 GB,Intel Core i7-1165G7,Dell Latitude 3420,Dell,Intel Iris Xe Graphics,14 in,512 GB,2025-01-31 23:53:54
"Lenovo ThinkPad W530 Laptop i7 3840QM 2.80GHZ 15.6"" FHD 16GB RAM NO HDD/BATTERY",$129.99,N/A,Intel Core i7 3rd Gen.,ThinkPad,Lenovo,N/A,15.6 in,Not Applicable,2025-01-31 23:53:07
"Toshiba Tecra X40-D i5-7300U 2.8GHz 8GB  256GB SSD 14"" USB-C HDMI",$149.99,8gb,Intel Core i5 7th Gen.,N/A,Toshiba,N/A,14 in,256 GB,2025-01-31 23:53:07
Windows 11 Laptop 10in Quad Core Notebook 8GB+128GB W/Bluetooth WiFi Webcam HDMI,$180.99,8 GB,Intel Celeron N4020,GBOOK,G-Anica,Intel® UHD Graphics 600,10 in,N/A,2025-01-31 23:54:07
laptop used,$206.78,N/A,N/A,N/A,N/A,Intel UHD Graphics,N/A,N/A,2025-01-31 23:53:56
"Dell Inspiron 15 3535 15.6"" AMD Ryzen 7 7730U 16GB 512GB SSD Touch OB A",$295.00,16 GB,AMD Ryzen 7,Dell 3535,Dell,AMD Radeon Graphics,15.6 in,512 GB,2025-01-31 23:53:46
"Lenovo Ideapad 5 14"" FHD 2in1 Touchscreen Ryzen 7 8840HS 16GB 1TB SSD W11H U",$449.99,N/A,AMD Ryzen 7 8840HS,Ideapad 5,Lenovo,N/A,"14""",N/A,2025-01-31 23:53:19
Dell Precision 7540 Laptop 15.6” Core i7 4.6GHz 32GB RAM 512GB SSD Windows 11,$449.99,32 GB,Intel Core i7-9850H,Dell Precision 7540,Dell,NVIDIA Quadro T500,15.6 in,512 GB,2025-01-31 23:53:18
"TOUCHSCREEN Chromebook Lenovo IdeaPad 3 15'' 128GB, 4GB RAM,  Intel, 82N4002SUS",US $149.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:12
"Dell Latitude 7420 Laptop Intel Core i7-1185G7 32GB 512GB SSD 14"" FHD Touch W11P",$369.99,32GB,Intel Core i7 11th Gen.,latitude 7420,Dell,N/A,14 in,512GB,2025-01-31 23:53:55
Dell Latitude 7320 Laptop 13.3” FHD Core i7 4.8GHz 16GB RAM 256GB SSD Windows 11,$292.54,16 GB,Intel Core i7 11th Gen.,Dell Latitude 7320,Dell,Intel HD Graphics,13.3 in,256 GB,2025-01-31 23:55:31
HP EliteBook 840 G1 14” Laptop PC Computer Core i5 8GB RAM 256GB SSD Windows 10,$134.99,8 GB,Intel Core i5-4200U,HP EliteBook 840 G1,HP,Intel HD Graphics 4000,14 in,256 GB,2025-01-31 23:53:47
"14"" Dell Latitude Laptop PC: Intel i5! 16GB Ram! 750GB Storage! Built in CD/DVD!",$139.95,16 GB,Intel i5 Dual Core,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,N/A,2025-01-31 23:53:48
CHUWI CoreBook X NoteBook 14.1'' FHD Intel Core i3 Quad Core 8GB RAM 512GB SSD,$233.99,8 GB,Intel Core i3-10110U,Chuwi Corebook X,Chuwi,Intel Iris Graphics 650,14.1 in,512 GB,2025-01-31 23:52:56
"Dell Inspiron 3593 15.6"" FHD i5-1035G1 1.0GHz 16GB 256GB SSD Win11Pro Cord",$150.00,16 GB,Intel Core i5 10th Gen.,Dell Inspiron 15 3593,Dell,Intel UHD Graphics,15.6 in,256 GB,2025-01-31 23:54:04
Lenovo IdeaPad Duet 3 8GB RAM 128GB SSD 10.3' Touchscreen 2 in 1 Notebook New,$195.99,8 GB,Intel N5030,Ideapad Duet 3 10igl5,Lenovo,N/A,10.3 in,128 GB,2025-01-31 23:52:56
HP ProBook 4540S - HP LAPTOP - LAPTOPS - FREE NEXT DAY FAST DELIVERY,$124.18,N/A,Intel Core i5 6nd Gen.,HP ProBook 4540s,HP,Intel HD Graphics 520,15.6 in,500 GB,2025-01-31 23:52:55
2024 Lenovo IdeaPad Laptop 15.6 FHD 10-Core Intel i5 16GB RAM 1TB SSD Win11 PRO,$459.00,16 GB,Intel Core i5-1235U,Lenovo IdeaPad 1i,Lenovo,AMD Radeon Graphics,15.6 in,1 TB,2025-01-31 23:53:38
"Lenovo ThinkPad T480 14"" FHD  i7 855u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop",$399.99,32 GB,Intel Core i7 8th Gen.,Lenovo ThinkPad T480,Lenovo,N/A,14 in,512gb,2025-01-31 23:53:45
Bundle 2 Piece Laptop,$31.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:52:54
"15.6"" Lenovo ThinkPad Laptop FHD Intel i5 8th Gen 8GB RAM 256GB SSD Windows Pro",$179.99,8 GB,Intel Core i7 8th Gen.,Lenovo Thinkpad T580,Lenovo,Intel® UHD Graphics 620,15.6 in,256 GB,2025-01-31 23:53:36
"Fujitsu 2-in-1 Touch 13.3"" Business Laptop Core i5 8GB RAM 256GB SSD Windows 11",US $199.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:52:59
FHD DELL Latitude Laptop: Intel i7! 32GB RAM ~ 1TB NVME SSD! Windows 11 Pro!,$328.95,32 GB,Intel Core i7-8650U,Dell Latitude 7300,Dell,Intel UHD Graphics 620,13.3 in,1 TB,2025-01-31 23:55:20
"Microsoft Surface Laptop Studio 14.4"" Touchscreen Intel i5 16GB RAM 256GB SSD",$699.00,N/A,11th generation Intel Core i5 processor,N/A,Microsoft,N/A,14.1in.,256GB,2025-01-31 23:54:01
"Lenovo 500w Gen 3 11.6"" Touch,Intel Celeron N5100,256G SSD, 8G RAM,W11",$56.00,8 GB,Intel Celeron N5100,Lenovo 500w,Lenovo,Intel UHD Graphics,11.6 in,256 GB,2025-01-31 23:53:50
ASUS TUF Gaming A16 Ryzen 7 7735HS 3.2GHz 16GB RAM 512GB SSD RX 7700S -NEW-,$0.99,16 GB,AMD Ryzen 7 7000 Series,ASUS TUF Gaming A16 FA617NS,ASUS,AMD Radeon RX 7600S,16 in,512 GB,2025-01-31 23:53:17
"New HP Laptop 14"" HD Intel Celeron N4120 4GB 64GB eMMC SSD Webcam Windows 11 S",$185.07,4 GB,Intel Celeron N,HP 14,HP,Intel UHD Graphics,14 in,64 GB,2025-01-31 23:52:52
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,$258.80/ea,16 GB,Intel Celeron,HP Flagship,HP,Intel UHD Graphics,14 in,Up to 128 GB,2025-01-31 23:52:55
Laptop Computer 10.1'' Quad Core Android 12.0 Mini Netbook for Kids and Adults,$135.99,2 GB,‎1.8 GHz allwinner_a31,GBOOK,G-Anica,Allwinner A31,10.1 in,N/A,2025-01-31 23:52:54
"~OVERSTOCK~ 15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM! 256GB SSD! Webcam!",$169.99,16 GB,Intel Core i5 4th Gen.,Lenovo Thinkpad T540p,Lenovo,Intel HD Graphics,15.6 in,256 GB,2025-01-31 23:54:01
"HP NOTEBOOK 255 G7 6UM18EA (GRADE A) AMD RYZEN 5 2500U, 8GB, 256 SSD M.2, SCH...",$196.39,N/A,N/A,N/A,HP,N/A,N/A,N/A,2025-01-31 23:53:44
"HP ProBook 650 G5 15.6"" 64GB RAM 4TB SSD Intel Core i5 3.60GHz Win 11 Pro DVD+RW",$249.99,N/A,Intel Core i5 8th Gen.,HP ProBook,HP,Intel UHD Graphics 620,15.6 in,N/A,2025-01-31 23:53:34
"HP Victus 15.6"" 144Hz 13th i5-13420H RTX 4050 16GB 512GB Gaming Laptop 2024 _NEW",$659.88,16 GB,Intel Core i5 13th Gen.,15-fa1082wm,HP,NVIDIA GeForce RTX 4050,15.6 in,512 GB,2025-01-31 23:54:00
"2024 HP Laptop Computer 17.3"" FHD 6-Core Intel i3 Upto 64GB RAM 2TB SSD Win Pro",US $439.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:17
2024 HP Laptop Computer 15.6 FHD 10-Core Intel i5 Up to 64GB RAM 2TB SSD Win Pro,$409.00,Up to 64 GB,12th Gen Intel Core i5-1235U,HP Flagship,HP,Intel Iris Xe Graphics,15.6 in,Up to 2 TB,2025-01-31 23:53:39
"~LIMITED QUANTITY~ 15.6"" HP EliteBook Laptop PC: 16GB RAM! 512GB SSD! Windows 10",$219.95,16 GB,Intel Core i5 6th Gen.,HP Elitebook 850 G3,HP,Intel HD Graphics,15.6 in,512 GB,2025-01-31 23:53:16
HP Spectre x360 15 Grey 4K TOUCH 2.7 GHz i7-7500U 16GB 512GB 940MX Good - READ,$319.99,16 GB,Intel Core i7 7th Gen.,HP Spectre X360,HP,NVIDIA GeForce 940MX,15 in,512 GB,2025-01-31 23:53:56
"Lenovo IdeaPad Flex 5 14"" Touch Laptop Intel i5, 8GB RAM, 256GB SSD REFURBISHED",US $294.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:35
"Apple MacBook Pro A1278 8,1 13"" 2.3GHz i5 6GB RAM 128GB SSD 10.13 Grade B No AC",$38.99,6 GB,Intel Core i5-2415M,"MacBook Pro A1278 8,1 MC700LL/A",Apple,N/A,13 in,128 GB,2025-01-31 23:53:51
"Lenovo Ideapad 5x 2-in-1 14"" OLED Copilot+ PC Snapdragon X Plus 16GB RAM 1TB SSD",$599.99,16 GB,Qualcomm Snapdragon X Plus,83GH0009US,Lenovo,Qualcomm Adreno,14 in,1 TB,2025-01-31 23:52:55
"Lenovo Thinkpad X380 Yoga 13.3"" | 2 in 1 | i5-8350U | 8GB | 256GB | Touch",$122.19,8 GB,Intel Core i5-8350U,Lenovo ThinkPad X380 Yoga,Lenovo,N/A,13.3 in,256 GB,2025-01-31 23:53:50
"HP Victus Gaming 15.6"" 144Hz FHD Core i5-12450H 16GB 512GB SSD GeForce RTX 3050",US $538.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:36
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4070",US $879.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:52:55
"VAIO 14.1"" FE Series Notebook Windows 11 Silver 512GB SSD 16GB DDR4 RAM",$400.00,16 GB,12th Gen Intel Core i5-1235U,VWNC51428,VAIO,N/A,14.1,512 GB,2025-01-31 23:53:59
HP Pavilion 15-N274NF AMD A10 Ram 8GB 750GB Disk Laptop PC,$155.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:42
"HP Pro X360 Fortis 11"" G10 PC  Core i5 8GB RAM 128GB SSD With Power Adapter",$209.99,8 GB,Intel Core i5,HP ProBook X360,HP,Intel UHD Graphics 615,11 in,128 GB,2025-01-31 23:52:57
"Lenovo IdeaPad 5 14Q8X9 14"" Touch 2n1 16gb 1tb Oled Snapdragon X Ob A",$455.00,16 GB,NONE,Lenovo IdeaPad 5,Lenovo,N/A,11 in,1 TB,2025-01-31 23:54:02
"LENOVO YOGA 7 16IRL8 82YN 16"" 1920X1200 IPS TOUCH CORE I5-1335U 8GB/512GB LAPTOP",$599.99,8 GB,Intel Core i5-1335U,Lenovo Yoga 7 16IRL8,Lenovo,Intel Iris Xe Graphics,"16""",512 GB,2025-01-31 23:52:58
ASUS ROG Strix Gaming Laptop 16'' 165Hz i7-13650HX RTX 4050 16GB DDR5 512GB SSD,$917.99,16 GB,Intel Core i7 13th Gen,G614JU-NS73,ASUS,GeForce RTX 4050 Laptop GPU,16 in,512 GB,2025-01-31 23:52:57
"Dell Latitude 3310 13.3"" Laptop PC Computer Core i3 8GB RAM 128GB SSD Windows 11",US $133.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:01
"Lenovo IdeaPad V330-15IKB 15.6"" Laptop i3-8130U 2.20GHz 8GB RAM 256GB SSD Win10",$155.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-01-31 23:53:30
"Dell Latitude 7400 14"" FHD i7-8665U 16GB 256gb SSD NVME Laptop WIN 11 pro WIFI",$249.99,16gb,Intel Core i7 8th Gen.,Dell Latitude 7400,Dell,Intel UHD Graphics 620,14 in,256 GB,2025-01-31 23:53:03
Dell Latitude 7420 Intel i7-1185G7 32GB 512GB SSD 14 inch FHD Touch Win 11 Pro,$384.99,N/A,Intel Core i7-1185G7,Dell Latitude 7420,Dell,N/A,14 in,512 GB,2025-01-31 23:53:42
"Dell Latitude 7410,i5-10310U, 1.70GHz, 16GB RAM, 512GB WINDOWS 11",$184.99,16 GB,Intel Core i5 10th Gen.,Dell Latitude 7410,Dell,Intel HD Graphics,14 in,512 GB,2025-01-31 23:53:43
"Lenovo ThinkPad X1 Carbon Gen 9 14"" WUXGA i5-1145G7 16GB 512GB Cam FPR Win11 Pro",$473.37,16 GB,Intel Core i5 11th Gen.,Lenovo ThinkPad X1 Carbon 9th Gen,Lenovo,Intel Iris Xe Graphics,14 in,512 GB,2025-01-31 23:52:58
"Dell Latitude 14"" Laptop PC Computer Core i3 16GB RAM 256GB SSD Windows 11 HDMI",$178.03,16 GB,Intel Core i3-10110U,Dell Latitude 3410,Dell,Intel UHD Graphics,14 in,256 GB,2025-01-31 23:52:52
"Lenovo Yoga Slim 7x 14.5"" 3K OLED Snapdragon X Elite 16GB DDR5 512GB SSD Blue",$699.99,16 GB,Snapdragon X Elite,Lenovo Yoga Slim 7x,Lenovo,Qualcomm Adreno,14.5 in,512 GB,2025-01-31 23:53:35
15.6 Notebook Laptop Ultra Slim 16GB 2TB N3700 1920x1080 display Windows11 Pro,$409.81,N/A,Intel N3700,N/A,notebook,N/A,15.6 in,2 TB,2025-01-31 23:52:58
Panasonic Toughbook CF-53 MK4 Intel i5 4310U 8GB 256GB SSD 4G LTE DVD W11 BLACK,$439.00,8 GB,Intel Core i5 4th Gen.,Panasonic Toughbook CF-53,Panasonic,Intel HD Graphics,14 in,256 GB,2025-01-31 23:53:43
CHUWI 13.3'' Laptop Computer PC Windows 10 Home PC 2.7GHz 8GB 256GB HD WIFI,$126.99,8 GB,Intel Core m3 6th Gen.,CHUWI AeroBook,Chuwi,"Intel UHD Graphics 600, 650MHz",13.3 in,256 GB,2025-01-31 23:54:06
CHUWI CoreBook X 14.1 intel i3-10110U 8GB 512GB SSD Win 11 Laptop NoteBook PC,$224.99,8 GB,Intel Core i3-10110U,CoreBook X,CHUWI,Intel Iris Plus Graphics 655,14.1 in,1 TB(Not in),2025-01-31 23:53:50
"17.3"" Dell Precision Laptop: Intel i7! 16GB RAM! 512 SSD! Nvidia Quadro K3000M!",$194.99/ea,16 GB,Intel Core i7 3rd Gen.,Dell Precision M6700,Dell,NVIDIA QUADRO K3000M,17.3 in,512 GB,2025-01-31 23:53:15
"Dell Inspiron 15 3535 15.6"" AMD Ryzen 7 7730U 16GB 512GB SSD Touch OB A",$295.00,16 GB,AMD Ryzen 7,Dell 3535,Dell,AMD Radeon Graphics,15.6 in,512 GB,2025-01-31 23:53:46
"Dell Latitude 7410 14"" Laptop w/ Intel i5-10310U CPU @1.70GHz/16GB Ram/256GB SSD",$169.99,N/A,Intel i5-10310U,N/A,Dell,N/A,"14""",N/A,2025-01-31 23:53:06
"Lenovo Ideapad 5 14"" FHD 2in1 Touchscreen Ryzen 7 8840HS 16GB 1TB SSD W11H U",$449.99,N/A,AMD Ryzen 7 8840HS,Ideapad 5,Lenovo,N/A,"14""",N/A,2025-01-31 23:53:53
Dell Precision 7540 Laptop 15.6” Core i7 4.6GHz 32GB RAM 512GB SSD Windows 11,$449.99,32 GB,Intel Core i7-9850H,Dell Precision 7540,Dell,NVIDIA Quadro T500,15.6 in,512 GB,2025-01-31 23:53:45
Laptop Computer 10.1'' Quad Core Android 12.0 Mini Netbook for Kids and Adults,$135.99,2 GB,‎1.8 GHz allwinner_a31,GBOOK,G-Anica,Allwinner A31,10.1 in,N/A,2025-01-31 23:53:33
"14"" Dell Latitude Laptop PC: Intel i5! 16GB Ram! 750GB Storage! Built in CD/DVD!",$139.95,16 GB,Intel i5 Dual Core,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,N/A,2025-01-31 23:53:34
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 16GB 128GB SSD Webcam Win 11 Red",$212.97,16 GB,Intel Pentium,HP LAPTOP 15-FD,HP,N/A,15.6 in,128 GB,2025-01-31 23:54:04
Acer Nitro V 16  Gaming Laptop 165Hz WUXGA R7-8845HS 16GB RAM 1TB SSD RTX 4060,$849.99,N/A,Ryzen 7 8845HS,NH.QP0AA.002-,Acer,N/A,"16""",N/A,2025-01-31 23:54:05
"Microsoft Surface Laptop 2 13.5"" Touch i7-8650U  16GB RAM 512GB SSD W10 Black",$199.00,8 GB,Intel Core i7 8th Gen.,Microsoft Surface Laptop 2,Microsoft,Intel UHD Graphics,13.5 in,256 GB,2025-01-31 23:52:49
"Lenovo ThinkPad T480 14"" FHD  i7 855u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop",$399.99,32 GB,Intel Core i7 8th Gen.,Lenovo ThinkPad T480,Lenovo,N/A,14 in,512gb,2025-01-31 23:54:01
"15.6"" Lenovo ThinkPad Laptop FHD Intel i5 8th Gen 8GB RAM 256GB SSD Windows Pro",$179.99,8 GB,Intel Core i7 8th Gen.,Lenovo Thinkpad T580,Lenovo,Intel® UHD Graphics 620,15.6 in,256 GB,2025-01-31 23:53:42
"Lenovo IdeaPad 1i 14"" (256GB Storage, Intel i3 12th Gen, 8GB RAM) (82QC004BUS)",$209.99,8 GB,Intel Core i3 12th Gen.,IdeaPad 1i,Lenovo,Intel UHD Graphics,14 in,256 GB,2025-01-31 23:53:40
"Lenovo ThinkPad Z16 Gen 1 16"" Notebook AMD Ryzen 7 PRO 16GB 1TB SSD RAM Grey",$649.99,16 GB,AMD Ryzen 7,21D4S02A00,Lenovo,AMD Radeon Graphics,16 in,1 TB,2025-01-31 23:52:53
