Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
"Lenovo ThinkPad T490s 14"" TOUCH FHD i7-8565U 16GB NEW 512 SSD Win 11 pro laptop",$299.99,16 GB,Intel Core i7 8th Gen.,Lenovo ThinkPad T490 (20N3-S7FT00),Lenovo,Intel UHD Graphics 620,14 in,512,2025-02-08 16:16:08
HP 15.6  FHD Notebook Intel Core i5-1235U 8GB RAM 512GB SSD Natural Silver - Int,$369.99,8 GB,i5-1235U,A3SP1UA#ABA,HP,Intel Iris Xe Graphics,15.6 in,512 GB,2025-02-08 16:16:21
"New HP 15.6"" Laptop FHD Core i5-1235U 8GB 512GB PCIe SSD Webcam WiFi Windows 11",$371.07,8 GB,Intel Core i5 12th Gen.,HP 15,HP,Intel Iris Xe Graphics,15.6 in,512 GB,2025-02-08 16:15:37
"2024 Lenovo IdeaPad Laptop 15.6"" Touch 6-Core Intel i3 Upto 40GB RAM 2TB SSD Pro",$359.00,Up to 40 GB,Intel Core i3-1215U,Lenovo IdeaPad,Lenovo,Intel UHD Graphics,15.6 in,Up to 2 TB,2025-02-08 16:15:53
"CHUWI - 14.1"" Laptop - Intel Celeron 2.8GH- 8GB Memory - 256GB SSD - HDMI Silver",$114.99,6 GB,Intel Dual-Core,AeroBook Pro,CHUWI,Intel UHD Graphics 600,14.1 in,128 GB,2025-02-08 16:16:25
"Lenovo IdeaPad Slim 3 15.6"" Touchscreen FHD AMD Ryzen 5 7530U 16GB 512GB SSD W11",US $299.00,16 GB,AMD Ryzen 5,Lenovo IdeaPad Slim 3,Lenovo,AMD Radeon Graphics,15.6 in,512 GB,2025-02-08 16:16:10
Dell Precision 7560 15.6 FHD Intel W-11955M 64GB RAM 1TB SSD NVIDIA Win 11 Pro,$629.99,N/A,W-11955M 8-Core,N/A,Dell Computers,N/A,15.6 in,N/A,2025-02-08 16:16:10
"HP 11.6"" Convertible 2N1 Touchscreen Laptop Pentium 4GB RAM 128GB SSD Windows 10",US $78.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:26
Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro,$297.06,16 GB,Intel Core i7-8665U,Dell Latitude 5400,Dell,Intel UHD Graphics,14 in,512 GB,2025-02-08 16:16:13
"Dell Latitude 5400 14"" HD Laptop PC Core i7 4.8GHz 16GB RAM 512GB SSD Windows 11",$277.25,16 GB,Intel Core i7-8665U,Dell Latitude 5400,Dell,Intel UHD Graphics,14 in,512 GB,2025-02-08 16:16:13
Dell Latitude Laptop 13.3” HD Intel Core i3 3.9GHz 16GB RAM 256GB SSD Windows 11,$184.80,16 GB,Intel Core i3-8145U,Dell Latitude 3310,Dell,Intel HD Graphics,13.3 in,256 GB,2025-02-08 16:15:43
HP Chromebook 13G1 Core M5. 8GB RAM 32GB SSD-,EUR 85.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:11
"Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB SSD",$499.99,16 GB,Intel Core 7 Series 1,Samsung Notebook 7,Samsung,Intel Graphics,15.6 inches,512 GB,2025-02-08 16:16:01
"ASUS Vivobook 15 Notebook 15.6"" FHD AMD Ryzen 7 7730U 16GB RAM 512 GB SSD",$459.99,16 GB,AMD Ryzen 7 7730U,90NB0X21-M00PB0,Asus,AMD Radeon Graphics,15.6 in,512 GB,2025-02-08 16:16:10
DELL LATITUDE E5450 Laptop Computer 14” i5 8GB 256GB SSD WiFi BT Windows 11 pro,$159.99,8 GB,Core i5-5300U,LATITUDE E5450,Dell,N/A,14 in,256 GB,2025-02-08 16:16:27
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,US $258.80/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:37
"Dell Latitude E7270 Laptop 12.5"" HD Intel i5 2.4 8GB RAM 256GB SSD Backlit Win10",$149.99,8 GB,Intel Core i5-6300U,Dell Latitude E7270,Dell,Intel HD Graphics 520,12.5 in,256 GB,2025-02-08 16:16:15
"Lenovo IdeaPad 3i 15.6"" Laptop Intel I3, 8GB RAM,  512GB Storage, 82RK00BDUS",$249.99,8 GB,Intel Core i3 12th Gen.,Lenovo IdeaPad 3i,Lenovo,Intel UHD Graphics,15.6 in,512 GB,2025-02-08 16:15:55
"Dell Latitude 12 Rugged 7212 Tablet i5 -7300U 2.6GHZ 8GB 128GB 11.6"" Touch W11P",$199.99,8 GB,Intel Core i5 7th Gen.,Dell Rugged 7212,Dell,Intel UHD Graphics 620,11.6 in,128 GB,2025-02-08 16:16:27
"2024 HP Laptop Computer 14"" HD Quad-Core Intel Pentium Upto 32GB RAM & 1TB SSD",$249.00,Up to 32 GB,Intel Pentium Silver N5030,HP 14 Essential,HP,Intel UHD Graphics,14 in,Up to 1TB,2025-02-08 16:15:40
Dell Precision 7560 15.6 FHD Intel W-11955M 64GB RAM 1TB SSD NVIDIA Win 11 Pro,$629.99,N/A,W-11955M 8-Core,N/A,Dell Computers,N/A,15.6 in,N/A,2025-02-08 16:16:16
"MSI Modern 15, Black. AMD Ryzen 5, AMD Radeon, 8GB RAM, 512GB SSD",$309.84,N/A,N/A,N/A,N/A,AMD Radeon Graphics,N/A,N/A,2025-02-08 16:15:46
Vaio Pro PG VJPG11C11N - English Ubuntu 24.04 OS - Core i5 7200U 8GB RAM 256GB,$250.00,8 GB,Intel Core I5-7200U,Pro PG,Vaio,N/A,13.3 in,256 GB,2025-02-08 16:16:01
"2024 Lenovo IdeaPad Laptop 15.6"" Touch 6-Core Intel i3 Upto 40GB RAM 2TB SSD Pro",US $359.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:05
2024 Dell Inspiron Laptop 15 Touch 10-Core Intel i5 Upto 64GB RAM 2TB SSD WinPRO,US $459.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:19
"Lenovo Thinkpad T14 G1 14"" FHD Intel Core i5 10310U 16GB RAM 512GB SSD W11P",$259.99,16GB,Intel Core i5-10310U,Lenovo ThinkPad T14 Gen 1,Lenovo,N/A,"14""",512,2025-02-08 16:16:04
"Lenovo IdeaPad Slim 5i 16"" Touch Laptop Core 7 150U 16GB 1TB SSD (83FW0001US)",US $449.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:34
Lenovo Thinkpad T14 Gen2 11th Gen i7-1165G7 2.8GHz 16GB 512GB Win11P,US $269.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:03
"HP ProBook 650 G1 15.6"" Core i7 4600M 2.9GHz 16GB RAM 512GB SSD Win 10 Pro",$199.00,16 GB,Intel Core i7 4th Gen.,HP ProBook,HP,Intel HD Graphics,15.6 in,512 GB,2025-02-08 16:16:22
Dell Latitude 5411 14” FHD Laptop Core i5 4.6GHz 16GB RAM 512GB SSD Windows 11,$276.27,16 GB,Intel Core i5-10400H,Dell Latitude 5411,Dell,Intel UHD Graphics,14 in,512 GB,2025-02-08 16:16:23
"Touchscreen HP 14' Laptop (Intel, Win 11., 4GB, 64eMMC) OPEN BOX 14-DQ0706TG",$149.99,4 GB,Intel Celeron N,14-dq0706tg,HP,Intel UHD Graphics 600,14 in,64 GB,2025-02-08 16:16:16
"HP ProBook 650 G2 15.6"" Core i7 6820HQ 2.7GHz 16GB RAM 1TB SSD Win 11 Pro",$269.00,16 GB,Intel Core i7-6820HQ,HP ProBook,HP,Intel HD Graphics,15.6 in,1 TB,2025-02-08 16:16:04
"HP EliteBook 840 G1 14"" Laptop PC Computer Core i5 16GB RAM 256GB SSD Windows 10",$175.13/ea,16 GB,Intel Core i5-4200U,HP EliteBook 840 G1,HP,Intel UHD Graphics 4400,14 in,256 GB,2025-02-08 16:16:02
"14"" Dell Latitude Laptop PC: Intel i5! 16GB Ram! 750GB Storage! Built in CD/DVD!",$139.95,16 GB,Intel i5 Dual Core,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,N/A,2025-02-08 16:16:23
"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",US $359.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:29
"15.6"" FHD Lenovo ThinkPad Laptop: Ryzen 5 4500U! 16GB RAM~512GB SSD! Windows 11!",$284.95,16 GB,AMD Ryzen 5 4500U,Lenovo ThinkPad E15 2nd Gen,Lenovo,Intel HD Graphics,15.6 in,512 GB,2025-02-08 16:16:04
"New HP ProBook 450 G10 15.6"" FHD Intel i7-1355U 32GB 1TB SSD Webcam Win 11 Pro",US $780.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:47
"Lenovo ThinkPad 14"" Laptop PC: Intel i5 Quad Core! 32GB RAM! 1TB SSD! Windows 11",$369.95,32 GB,Intel Core i5-8250U,Lenovo ThinkPad T490,Lenovo,Intel HD Graphics,14 in,1 TB,2025-02-08 16:16:19
"Lenovo ThinkPad T480 Laptop i5 8250U 1.60GHZ 14"" HD 8GB RAM 240GB SSD Windows 11",$148.49,N/A,Intel Core i5 8th Gen.,ThinkPad,Lenovo,N/A,14 in,240GB,2025-02-08 16:15:59
Chuwi HeroBook Pro 8GB/256GB – 14.1” Laptop,$129.99,N/A,NA,N/A,Chuwi,N/A,14.1 in,N/A,2025-02-08 16:15:40
DELL LATITUDE E7470 Laptop Computer 14” 1080p Windows 11 i7 16GB 512GB SSD WiFi,$214.99,16 GB,Core i7-6600U,LATITUDE E7470,Dell,N/A,14 in,512 GB,2025-02-08 16:16:01
15.6 Notebook Laptop Ultra Slim 16GB 128GB N3700 1920x1080 display Windows11 Pro,$253.61,N/A,Intel N3700,N/A,notebook,N/A,15.6 in,2 TB,2025-02-08 16:15:38
"HP Victus 15.6"" 144Hz 13th i5-13420H RTX 4050 16GB 512GB SSD W11 Gaming Laptop",$658.95,16 GB,Intel Core i5 13th Gen.,15-fa1082wm,HP,NVIDIA GeForce RTX 4050,15.6 in,512 GB,2025-02-08 16:15:36
"HP Chromebook 11 G6 11.6"" Intel 2.40 GHz 4 GB RAM 16 GB eMMC Bluetooth Webcam SD",$74.99,4 GB,Intel Celeron,Chromebook 11 G6 EE,HP,Intel HD Graphics 500,11.6 in,16 GB,2025-02-08 16:16:02
"HP - Envy 2-in-1 14"" FHD - i5-1335U  - 8GB RAM - 512GB SSD - 14-es0013dx",US $364.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:13
"Dell Latitude laptop 5400 14"" FHD i7-8665U 32GB 512GB SSD WIFI webcam Win 11 Pro",$299.99,32 GB,Intel Core i7 8th Gen.,DELL LATITUDE 5400,Dell,Intel UHD Graphics 620,14 in,500 GB,2025-02-08 16:16:17
"Brand New HP 14-dq0760dx 14"" Laptop -- Intel Celeron N4120/4GB/128GB eMMC/Silver",$179.99,4 GB,Intel Celeron N,14-dq0760dx,HP,Intel UHD Graphics,14 in,128 GB,2025-02-08 16:16:08
"Dell Latitude 5320 2-in-1 13.3"" FHD Touch i7-1185G7 32GB 512GB SSD FPReader W11P",US $371.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:56
"LG Gram Laptop 17"" i7-1165G7 2.8GHz 16GB RAM 1TB SSD - Good Refurbished",US $449.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:57
"NEW HP 15.6"" Full HD Intel Core i3 8GB 256GB SSD Windows 11 Laptop Bundle",$299.99,8 GB,Intel Core i3-N305,N/A,HP,N/A,15.6 in,256 GB,2025-02-08 16:15:59
"New HP 14"" Laptop Intel Celeron N4120  4GB Ram  128GB eMMC  Silver  14-dq0760dx",$179.99,4 GB,Intel Celeron N,14-dq0760dx,HP,Intel UHD Graphics,14 in,128 GB,2025-02-08 16:16:23
"HP 15-dy4009cy 15.6"" Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11",$359.99,12 GB,Intel Core i5 11th Gen.,15-dy4009cy,HP,N/A,15.6 in,512 GB,2025-02-08 16:16:24
"Dell Latitude 7320 13.3"" Detachable Quad i7-1180G7 1.30GHz 16GB 256GB SSD W11P",$449.99,16 GB,Intel Core i7 11th Gen.,Dell Latitude 7320 Detachable,Dell,Intel Iris Xe Graphics,13.3 in,256 GB,2025-02-08 16:16:21
"Dell Latitude 5320 13.3"" FHD 2.6 GHz i5-1145G7 16GB 256GB SSD - Very Good",$199.99,16 GB,Intel Core i5 11th Gen.,Latitude 5320 13.3,Dell,Intel Iris Xe Graphics,13 in,256 GB,2025-02-08 16:16:12
"Brand New Lenovo 82VG00QFUS 15.6"" FHD Laptop -- Ryzen 5 7520U/ 16GB/ 256GB SSD",$368.00,16 GB,Ryzen 5 7520U,82VG00QFUS,Lenovo,N/A,15.6 in,256 GB,2025-02-08 16:16:05
"14"" Dell Latitude Laptop PC: Intel i5 Quad Core! 32GB RAM~1TB SSD! Windows 11!",$297.95,32 GB,Intel Core i5 8th Gen.,Dell Latitude 5400,Dell,Intel HD Graphics,14 in,1 TB,2025-02-08 16:16:29
"HP Victus Gaming 15.6"" 144Hz FHD Core i5-12450H 8GB 512GB SSD GeForce RTX 3050",US $519.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:47
"~CLEARANCE~ 15.6"" Dell Latitude i7 Laptop: 16GB RAM! 256GB SSD! Windows 10 Pro!",US $219.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:43
Lenovo IdeaPad 3 14'' Laptop (Core i3 1115G4/12GB/Intel UHD/500GB/FHD Display),$199.99,12 GB,Intel Core i3 11th Gen.,Lenovo IdeaPad 3,Lenovo,Intel UHD Graphics,14 in,500 GB,2025-02-08 16:16:07
Dell Latitude 7320 Laptop 13.3” FHD Core i7 4.8GHz 16GB RAM 256GB SSD Windows 11,$291.11,16 GB,Intel Core i7 11th Gen.,Dell Latitude 7320,Dell,Intel HD Graphics,13.3 in,256 GB,2025-02-08 16:16:15
Lenovo ThinkPad X270 Core i5,$206.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:55
"Microsoft Surface 15"" Laptop CORE i7 1TB SSD 16GB Win11 TOUCH Black",$699.00,N/A,Intel Core i7 11th Gen.,Microsoft Surface Laptop,Microsoft,N/A,15 in,1 TB,2025-02-08 16:16:12
"Lenovo IdeaPad 1i 14"" (256GB, Intel i3 12th Gen, 8GB RAM) 82QC004BUS BRAND NEW",US $249.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:34
"TOUCHSCREEN Chromebook Lenovo IdeaPad 3 15'' 128GB, 4GB RAM,  Intel, 82N4002SUS",$149.99,4 GB,Intel Pentium Silver,Lenovo IdeaPad 3 Chromebook,Lenovo,Intel UHD Graphics,15.6 in,128 GB,2025-02-08 16:16:02
"Dell Latitude Laptop 14"" Core i7 11th Gen 4.8GHz 16GB RAM 512GB SSD Windows 11",$326.76,16 GB,Intel Core i7-1185G7,Dell Latitude 5420,Dell,Intel Iris Xe Graphics,14 in,512 GB,2025-02-08 16:16:16
"15.6"" FHD Lenovo ThinkPad Laptop: Ryzen 5 4500U! 16GB RAM~512GB SSD! Windows 11!",$284.95,16 GB,AMD Ryzen 5 4500U,Lenovo ThinkPad E15 2nd Gen,Lenovo,Intel HD Graphics,15.6 in,512 GB,2025-02-08 16:16:00
"Lenovo Yoga 11e Touchscreen 11.6"" Laptop Pentium 4GB RAM 256GB SSD Windows 10",$108.91,4 GB,Intel Pentium Silver N5000,Lenovo ThinkPad Yoga 11e 5th Gen,Lenovo,Intel HD Graphics 620,11.6 in,256 GB,2025-02-08 16:16:07
"15.6"" HP ProBook Laptop PC: Intel i5 Quad Core! 16GB RAM~256GB SSD! Windows 11!",$198.95,16 GB,Intel Core i5-8250U,HP ProBook,HP,Intel HD Graphics,15.6 in,256 GB,2025-02-08 16:16:06
"2024 ASUS Vivobook 14"" FHD Laptop, 6-Core Intel i3-1215U, Upto 40GB RAM& 2TB SSD",$269.00,Up to 40 GB,Intel 12th Generation Core i3,ASUS VivoBook,ASUS,Intel UHD Graphics,14 inches,Up to 2 TB,2025-02-08 16:15:36
"Lenovo IdeaPad 1i 14"" (256GB, Intel i3 12th Gen, 8GB RAM) 82QC004BUS BRAND NEW",$249.99,8 GB,Intel Core i3 12th Gen.,IdeaPad 1i,Lenovo,Intel UHD Graphics,14 in,256 GB,2025-02-08 16:16:18
DELL Latitude 5401 Laptop  Intel Core i7-9850H 32GB Memory 512 GB SSD Intel UHD,$242.99,32GB,Intel Core i7 9th Gen.,5401,Dell,Intel UHD Graphics 630,14 in,512GB,2025-02-08 16:15:57
"Lenovo Ideapad 5 Laptop Ryzen 7 8845HS 3.80GHz 16GB RAM 1TB SSD 14"" Touch W11H",$449.99,16GB,AMD Ryzen 7 8845HS,Lenovo IdeaPad 5,Lenovo,N/A,14 in,1 TB,2025-02-08 16:16:11
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 16GB 128GB SSD Webcam Win 11 Red",$212.97,16 GB,Intel Pentium,HP LAPTOP 15-FD,HP,N/A,15.6 in,128 GB,2025-02-08 16:15:53
HP EliteBook 840 G1 14” Laptop PC Computer Core i5 8GB RAM 256GB SSD Windows 10,$144.28,8 GB,Intel Core i5-4200U,HP EliteBook 840 G1,HP,Intel HD Graphics 4000,14 in,256 GB,2025-02-08 16:16:14
2024 Dell Laptop Inspiron 15.6 Touch Intel i5-1235U 32GB RAM 1TB SSD Win 11 PRO,$559.00,32 GB,Intel 12th Generation Core i5,Dell Inspiron 15,Dell,Intel Iris Xe Graphics,15.6 inches,1 TB,2025-02-08 16:16:20
"Microsoft Surface Laptop Studio 14.4"" Touchscreen Intel i5 16GB RAM 256GB SSD",$749.00,N/A,11th generation Intel Core i5 processor,N/A,Microsoft,N/A,14.1in.,256GB,2025-02-08 16:16:27
2024 HP Laptop Computer 14 HD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win 11 Pro,$319.00,Up to 32 GB,Intel Core i3-N305,HP 14 Laptop,HP,Intel UHD Graphics,14 in,Up to 2 TB,2025-02-08 16:16:19
"Microsoft Surface Laptop 7 13.8"" Snapdragon X Plus 16GB Ram 512GB SSD Warranty",$799.00,16 GB,Snapdragon X Plus,ZGX-00038,Microsoft,Integrated Qualcomm Adreno Graphics,13.8 in,512 GB,2025-02-08 16:15:58
"Lenovo ThinkPad T440P 14"" I5-4210U 8GB DDR3 500GB SSD DVD Windows 10 Pro Laptop",US $149.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:04
Dell Inspiron Plus 16 FHD+ WVA Touch Laptop Ultra 7 155H 32GB 1TB SSD Light Blue,$629.00,N/A,N/A,N/A,Dell,N/A,N/A,N/A,2025-02-08 16:16:00
DELL LATITUDE 5590 1.60GHz Core i5 256GB 8GB RAM - A Grade,US $189.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:38
Dell Latitude 12” 14” 15” 1080p Laptop Computer Windows 11 up to 32GB/1TB SSD,US $190.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:12
"HP X360 11 G3 Touchscreen 2n1 11.6"" Laptop Pentium 4GB RAM 128GB SSD Windows 10",$99.06,4 GB,Intel Pentium Silver N5000,HP ProBook X360 11 G3 EE,HP,Intel HD Graphics 505,11.6 in,128 GB,2025-02-08 16:16:17
Dell Latitude 14” Full HD Laptop PC Core i5 4.3GHz 16GB RAM 512GB SSD Windows 11,$268.17,16 GB,Intel Core i5-9400H,Dell Latitude 5401,Dell,Intel HD Graphics 530,14 in,512 GB,2025-02-08 16:15:42
"Dell Inspiron 3520 15.6"" FHD Touch i5-1235U 8GB 512GB SSD Webcam Win 11 S Black",$398.97/ea,8 GB,Intel Core i5 12th Gen.,Dell Inspiron 15 3520,Dell,N/A,15.6 in,512 GB,2025-02-08 16:16:15
"Dell Latitude Laptop 14"" Core i7 11th Gen 4.8GHz 16GB RAM 512GB SSD Windows 11",$326.76,16 GB,Intel Core i7-1185G7,Dell Latitude 5420,Dell,Intel Iris Xe Graphics,14 in,512 GB,2025-02-08 16:16:13
"Dell Latitude 7420 14"" FHD Touch LT Intel i7-1185G7 1.8GHz 32GB 512GB W11P",$381.99,32GB,Intel Core i7-1185G7,Latitude 7420,Dell,N/A,"14.0""",512,2025-02-08 16:15:47
"ASUS Vivobook 14 Laptop (Core i3 1215U/16GB/Intel UHD Graphics/512GB/14"" FHD)",$259.99,16 GB,Intel Core i3 12th Gen.,Vivobook,ASUS,Intel UHD Graphics,15.6 in,512 GB,2025-02-08 16:16:26
"Dell Latitude 3310 13.3"" Laptop Computer Windows 10 Celeron 8GB RAM 128GB SSD",$102.82,8 GB,Intel Celeron 4205U,Dell Latitude 3310,HP,Intel HD Graphics 520,13.3 in,128 GB,2025-02-08 16:15:57
"HP ProBook 650 G1 15.6"" Core i7 4600M 2.9GHz 16GB RAM 512GB SSD Win 10 Pro",$199.00,16 GB,Intel Core i7 4th Gen.,HP ProBook,HP,Intel HD Graphics,15.6 in,512 GB,2025-02-08 16:15:39
"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5 16GB RAM 1TB SSD Webcam Windows 10",$209.99/ea,16 GB,Intel Core i5 5th Gen.,Lenovo Thinkpad E550,Lenovo,Intel HD Graphics,15.6 in,1 TB,2025-02-08 16:16:13
"Lenovo Yoga 11e Touchscreen 11.6"" Laptop Pentium 4GB RAM 256GB SSD Windows 10",$108.91,4 GB,Intel Pentium Silver N5000,Lenovo ThinkPad Yoga 11e 5th Gen,Lenovo,Intel HD Graphics 620,11.6 in,256 GB,2025-02-08 16:15:57
CHUWI 13.3'' Laptop Computer PC Windows 10 Home PC 2.7GHz 8GB 256GB HD WIFI,$126.99,8 GB,Intel Core m3 6th Gen.,CHUWI AeroBook,Chuwi,"Intel UHD Graphics 600, 650MHz",13.3 in,256 GB,2025-02-08 16:16:19
"HP ProBook 650 G2 15.6"" Core i7 6820HQ 2.7GHz 16GB RAM 1TB SSD Win 11 Pro",$269.00,16 GB,Intel Core i7-6820HQ,HP ProBook,HP,Intel HD Graphics,15.6 in,1 TB,2025-02-08 16:15:50
"2024 Lenovo IdeaPad Laptop 15.6"" FHD Touch Ryzen 5, 8GB RAM Upto 1TB SSD W11 Pro",US $429.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:21
"HP EliteBook 840 G1 14"" Laptop PC Computer Core i5 16GB RAM 256GB SSD Windows 10",US $175.13/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:05
Acer Travelmate 14 FHD IPS INTEL i3 3.8ghz 8GB RAM 256GB SSD HDMI 2024 Notebook,$205.53,N/A,N/A,N/A,N/A,Integrated Intel UHD Graphics,N/A,N/A,2025-02-08 16:16:09
"14"" Dell Latitude Laptop PC: Intel i5! 16GB Ram! 750GB Storage! Built in CD/DVD!",$139.95,16 GB,Intel i5 Dual Core,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,N/A,2025-02-08 16:16:22
"Dell Latitude 5320 13.3"" Gray FHD 2.6 GHz i5-1145G7 16GB 256GB SSD - Good",$179.99,16 GB,Intel Core i5 11th Gen.,Latitude 5320 13.3,Dell,Intel Iris Xe Graphics,13 in,256 GB,2025-02-08 16:16:23
"New HP ProBook 450 G10 15.6"" FHD Intel i7-1355U 32GB 1TB SSD Webcam Win 11 Pro",$780.27,32 GB,Intel Core i7 13th Gen.,ProBook 450 G10,HP,Intel Iris Xe Graphics,15.6 in,1 TB,2025-02-08 16:15:36
DELL LATITUDE E7470 Laptop Computer 14” 1080p Windows 11 i7 16GB 512GB SSD WiFi,$214.99,16 GB,Core i7-6600U,LATITUDE E7470,Dell,N/A,14 in,512 GB,2025-02-08 16:16:05
"New Dell Inspiron 15 3511 15.6"" i3-1115G4 8GB RAM 256SSD Windows 11 Carbon Black",$288.99,8 GB,Intel Core i3 11th Gen.,Dell Inspiron 15 3511,Dell,Intel UHD Graphics,15.6 in,256 GB,2025-02-08 16:15:43
"Lenovo ThinkPad X12 Detachable 12"" Touch Intel i5-1130G7 16GB RAM 512GB SSD W11P",$449.99,16 GB,Intel Core i5 11th Gen.,Lenovo ThinkPad X12 Detachable Gen 1,Lenovo,Intel Iris Xe Graphics,12.3 in,512 GB,2025-02-08 16:16:27
"Lenovo ThinkPad T460 14"" Core i5 6300U 2.4GHz 8GB RAM 256GB SSD Win 10 Pro",$149.00,8 GB,"6300U, Core i5",Lenovo ThinkPad T460,Lenovo,Intel HD Graphics,14 in,256 GB,2025-02-08 16:16:03
Microsoft Surface Laptop 4 15in Touch AMD Ryzen 7 4980U 8GB RAM 256GB Win 11 H,$449.00,N/A,Not Available,N/A,Microsoft,N/A,15,256GB,2025-02-08 16:16:12
