Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
MSI Cyborg Gaming Laptop Intel i7-13620H RTX 4050 144HZ 1080p 16GB RAM 512GB SSD,$805.99,16 GB,Intel Core i7 13th Gen.,MSI Cyborg,MSI,NVIDIA GeForce RTX 4050,15.6 in,512 GB,2025-02-02 17:00:03
Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro,$298.52,16 GB,Intel Core i7-8665U,Dell Latitude 5400,Dell,Intel UHD Graphics,14 in,512 GB,2025-02-02 16:59:52
"~Clearance~ 15.6"" DELL Latitude Laptop: Intel i5! 8GB RAM~256GB SSD! Windows 10",US $159.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:14
ASUS Vivobook 16  WUXGA Notebook Intel Core i7-1355U 16GB RAM 1TB SSD Indie Blac,$549.99,N/A,i7-1355U,F1605VA-AB74-,Asus,N/A,"16""",N/A,2025-02-02 17:00:18
"Dell 15.6"" Light Gaming Laptop Intel Core i7 4.20 GHz 64GB RAM 4TB SSD Win11 Pro",$379.99,N/A,Intel Core i7 8th Gen.,Dell Latitude 5590,Dell,Intel UHD Graphics 620,15.6 in,N/A,2025-02-02 17:00:16
"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",$489.99,N/A,Intel Core i5-12450HX,83LK0001US,Lenovo,N/A,"15.6""",N/A,2025-02-02 17:00:00
Dell Inspiron 15.6 Touchscreen Laptop Ryzen 7 7730U 16GB 512GB SSD i3535-A813BLK,$339.00,16 GB,Ryzen 7 7730U,N/A,Dell,N/A,15.6 in,512 GB,2025-02-02 17:00:06
"CHUWI - 14.1"" Laptop - Intel Celeron 2.8GH- 8GB Memory - 256GB SSD - HDMI Silver",$114.99,6 GB,Intel Dual-Core,HeroBook Pro,CHUWI,Intel UHD Graphics 600,14.1 in,128 GB,2025-02-02 16:59:56
"ASUS Vivobook 15 Notebook 15.6"" FHD AMD Ryzen 7 7730U 16GB RAM 512 GB SSD",$439.99,16 GB,AMD Ryzen 7 7730U,90NB0X21-M00PB0,Asus,AMD Radeon Graphics,15.6 in,512 GB,2025-02-02 17:00:19
"Dell Inspiron 3530 15.6"" FHD Touch Laptop i7-1355U 16GB 1TB SSD i3530-7837BLK",US $499.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:42
Dell Latitude 7400 14 FHD Touch Intel i7-8665U 32GB 512GB SSD Win 11 Pro Laptop,$304.99,32 GB,Intel Core i7-8665U,Dell Latitude 7400,Dell,Intel UHD Graphics 620,14 in,512 GB,2025-02-02 16:59:44
"New Sealed HP  15.6"" Touchscreen Laptop Intel i5, 8GB Ram 512GB SSD Win 11",$369.95,8 GB,Intel Core i5 12th Gen.,15-FD0005DX,HP,Intel Iris Xe Graphics,15.6 in,512 GB,2025-02-02 16:59:59
10'' Mini Laptop Windows 11 Notebook 8GB+128GB Intel Celeron Quad-Core with WiFi,US $181.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:18
"Lenovo IdeaPad 1i 15.6"" Laptop Intel I5, 8GB RAM, 256GB Storage, 82QD003VUS",$299.99,8 GB,Intel Core i5 12th Gen.,Lenovo IdeaPad 1 15IAU7,Lenovo,Intel Iris Xe Graphics,15.6 in,256 GB,2025-02-02 17:00:11
"New! Microsoft Surface Laptop 4 -2K Touchscreen 13.5"" Ryzen 7 16GB/512GB- Black",$499.00,16 GB,AMD Ryzen 7 4000 Series,Microsoft Surface Laptop 4,Microsoft,AMD Radeon Graphics,13.5 in,512 GB,2025-02-02 16:59:50
"HP ProBook X360 11 G5 2-in-1 Laptop 11.6"" Windows 10 Pentium 8GB RAM 128GB SSD",US $149.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:23
"ASUS Vivobook 15 Notebook 15.6"" FHD AMD Ryzen 7 7730U 16GB RAM 512 GB SSD",$439.99,16 GB,AMD Ryzen 7 7730U,90NB0X21-M00PB0,Asus,AMD Radeon Graphics,15.6 in,512 GB,2025-02-02 17:00:12
"Lenovo Ideapad 5 14"" 2-in-1 Touch Laptop Ryzen 7 8845HS 16GB 1TB SSD 83DR000GUS",$499.00,16 GB,AMD Ryzen 7,Lenovo IdeaPad 5,Lenovo,N/A,14 in,1 TB,2025-02-02 16:59:45
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4050",$679.99,N/A,Ryzen 7 7435HS,83JC007KUS,Lenovo,N/A,"15.6""",N/A,2025-02-02 17:00:29
"Dell Inspiron 3530 15.6"" FHD Touch Laptop i7-1355U 16GB 1TB SSD i3530-7837BLK",$499.00,16 GB,Intel Core i7,Dell I3530-7837BLK-PUS,Dell,N/A,15.6 In.,1024 GB,2025-02-02 17:00:03
Lenovo N23 Laptop Intel 1.60 GHz 4 GB Memory 64 GB HD Wencam Touchscreen Win 10,US $84.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:48
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop AMD R7-8845HS 16GB DDR5 1TB SSD RTX4060",$849.99,N/A,AMD Ryzen 7 8845HS,83DX00AVUS-,Lenovo,N/A,"15.6""",N/A,2025-02-02 17:00:16
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,$258.80/ea,16 GB,Intel Celeron,HP Flagship,HP,Intel UHD Graphics,14 in,Up to 128 GB,2025-02-02 17:00:18
"Dell Latitude 5320 2-in-1 13.3"" FHD Touch i7-1185G7 32GB 512GB SSD FPReader W11P",$371.07,32 GB,Intel Core i7 11th Gen.,Dell Latitude 5320 2-in-1,Dell,N/A,13.3 in,512 GB,2025-02-02 16:59:49
HP ProBook Light Gaming Laptop 1920x1080 4-Core i7 32GB RAM 512GB SSD Windows 11,$378.13,32 GB,Intel Core i7-10510U,HP ProBook 450 G7,HP,Intel UHD Graphics,15.6 in,512 GB,2025-02-02 16:59:44
"2024 HP Laptop Computer 14"" HD Quad-Core Intel Pentium Upto 32GB RAM & 1TB SSD",$249.00,Up to 32 GB,Intel Pentium Silver N5030,HP 14 Essential,HP,Intel UHD Graphics,14 in,Up to 1TB,2025-02-02 16:59:53
"2024 ASUS Vivobook 16"" Laptop 10-Core Intel i7-1355U 24GB RAM 1TB SSD Win 11 Pro",$659.00,24 GB,Intel Core i7-1355U,ASUS VivoBook,ASUS,Intel Iris Xe Graphics,16 in,1 TB,2025-02-02 17:00:30
"Lenovo Ideapad 5x 2-in-1 14"" OLED Copilot+ PC Snapdragon X Plus 16GB RAM 1TB SSD",$599.99,16 GB,Qualcomm Snapdragon X Plus,83GH0009US,Lenovo,Qualcomm Adreno,14 in,1 TB,2025-02-02 16:59:58
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook i5-12450HX 12GB 512GB SSD RTX 2050",$499.99,N/A,Intel Core i5-12450HX,83GS001BUS,Lenovo,N/A,"15.6""",N/A,2025-02-02 16:59:53
2024 HP Pavilion Laptop 15 Touch 12th Gen Intel i3 32GB RAM & 1TB SSD Win 11 Pro,$489.00,32 GB,Intel 12th Generation Core i3,Hp Pavilion 15,HP,Intel UHD Graphics,15.6 inches,1 TB,2025-02-02 17:00:19
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4070",$879.99,16 GB,Ryzen 7 7435HS,83JC009CUS,Lenovo,NVIDIA GeForce RTX 4070,"15.6""",512 GB,2025-02-02 17:00:21
"Dell Latitude Laptop PC Computer 13.3"" HD Core i3 16GB RAM 128GB SSD Windows 11",$119.40,16 GB,Intel Core i3-8145U,Dell Latitude 3310,Dell,Intel HD Graphics 520,13.3 in,128 GB,2025-02-02 17:00:20
Lenovo N23 Winbook Laptop Intel 1.60 GHz 4GB Memory 64GB HD Touchscreen Win 10,$84.99,4 GB,Intel Celeron N,Lenovo N23 Winbook,Lenovo,Intel HD Graphics,11.6 in,64 GB,2025-02-02 16:59:58
"Lenovo IdeaPad 1i 15.6"" Laptop Intel I5, 8GB RAM, 256GB Storage, 82QD003VUS",$299.99,8 GB,Intel Core i5 12th Gen.,Lenovo IdeaPad 1 15IAU7,Lenovo,Intel Iris Xe Graphics,15.6 in,256 GB,2025-02-02 17:00:27
"2023 ASUS Zenbook UM3402YA 14"" 2.8K OLED Touch Laptop Ryzen5 7530U 8GB 256GB W11",US $379.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:27
"Lenovo IdeaPad 3i 15.6"" Laptop Intel I3, 8GB RAM,  512GB Storage, 82RK00BDUS",$249.99,8 GB,Intel Core i3 12th Gen.,Lenovo IdeaPad 3i,Lenovo,Intel UHD Graphics,15.6 in,512 GB,2025-02-02 17:00:06
"HP ProBook 650 G2 15.6"" Core i7 6820HQ 2.7GHz 16GB RAM 1TB SSD Win 11 Pro",$269.00,16 GB,Intel Core i7-6820HQ,HP ProBook,HP,Intel HD Graphics,15.6 in,1 TB,2025-02-02 16:59:53
"Dell Latitude Laptop PC Computer 11.6"" Intel Pentium Windows 10 4GB RAM 64GB SSD",US $87.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:25
Dell Laptop Windows 11 Latitude 5470 Intel Core i5 256GB SSD 8GB RAM Webcam,$139.00/ea,8 GB,Intel Core i5 6th Gen.,Dell Latitude E5470,Dell,Intel HD Graphics,14.1 in,256 GB,2025-02-02 17:00:30
Dell Latitude Laptop Intel Core i5 2.30 GHz 8 GB Memory 256 GB SSD Win 10 Pro,$139.99,8 GB,Intel Core i5-5300U,Dell Latitude 5250,Dell,Intel HD Graphics 5500,12.5 in,256 GB,2025-02-02 17:00:00
"New HP 15.6"" Laptop FHD Core i5-1235U 8GB 256GB PCIe SSD Webcam WiFi Windows 11",$343.17,8 GB,Intel Core i5 12th Gen.,HP 15,HP,Intel Iris Xe Graphics,15.6 in,256 GB,2025-02-02 16:59:53
"14"" Lenovo Thinkpad Laptop PC: Touch Intel i7 6th Gen 8GB RAM 256GB SSD Windows!",$179.99,8 GB,Intel Core i7 6th Gen.,Lenovo ThinkPad X1 Yoga,Lenovo,Intel® HD Graphics 520,14 in,256 GB,2025-02-02 16:59:51
HP EliteBook 850 G7 15.6” FHD Laptop Quad-Core i5 16GB RAM 256GB SSD Windows 11,$278.62,16 GB,Intel Core i5 10th Gen.,HP EliteBook 850 G7,HP,Intel HD Graphics,15.6 in,256 GB,2025-02-02 17:00:14
1 x box computer goods electrical goods a. warehouse clearance sale job lot insolvency,$2.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:26
"HP ProBook X360 11 G2 Touchscreen Laptop 11.6"" Core i5 8GB RAM 128GB Windows 10",$119.40/ea,8 GB,Intel Core i5-7Y54,HP ProBook X360 11 G2 EE,HP,Intel UHD Graphics,11.6 in,128 GB,2025-02-02 17:00:09
2024 HP Laptop Computer 15.6 Touch 6-Core Intel i3 Upto 64GB RAM 2TB SSD WinPro,$369.00,Up to 64 GB,Intel 12th Generation Core i3,Hp Pavilion 15,HP,Intel UHD Graphics,15.6 in,Up to 2 TB,2025-02-02 17:00:05
Dell Precision 7540 Laptop 15.6” Core i7 4.6GHz 32GB RAM 512GB SSD Windows 11,US $449.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:56
Dell Latitude Laptop 14” FHD Core i7 11th Gen 4.8GHz 16GB RAM 1TB SSD Windows 11,US $412.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:24
"Dell Latitude 3490 Laptop 14"" HD Quad Core i5 16GB RAM 256GB SSD Windows 11",$228.86,16 GB,Intel Core i5-8250U,Dell Latitude 3490,Dell,Intel HD Graphics,14 in,256 GB,2025-02-02 16:59:58
"2024 ASUS Vivobook Laptop 15.6 FHD Touch Intel i5-1135G7, Upto 20GB RAM& 1TB SSD",US $439.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:07
"New ACER Aspire 3 15.6"" FHD Laptop Ryzen 7 5700U AMD Radeon 16GB RAM 512GB SSD",$369.00/ea,16 GB,AMD Ryzen 7 5700U,Acer Aspire 3,Acer,AMD Radeon Graphics,15.6 in,512 GB,2025-02-02 17:00:27
"Dell Latitude 3310 2-in-1 Laptop 13.3"" Core i5 8GB RAM 256GB SSD Windows 11",$196.05,8 GB,Intel Core i5-8265U,Dell Latitude 3310 2-in-1,Dell,Intel HD Graphics 520,13.3 in,256 GB,2025-02-02 16:59:59
"NEW Lenovo IdeaPad 1i 14"" HD Laptop Intel N4020 4GB RAM 128GB SSD Win 11 - Blue",$164.99,4 GB,N4020,Lenovo Ideapad 1i,Lenovo,Intel UHD Graphics,14 in,128 GB,2025-02-02 16:59:54
"2023 Dell 15.6"" FHD Touch Screen Intel i5-1135G7, Upto 4.2GHz, 32GB RAM&1TB SSD",$439.00,N/A,Intel Core i5-1135G7,2023 Dell Inspriion 15,Dell,Intel UHD Graphics,15.6 in,Up to 1TB,2025-02-02 16:59:52
Dell Latitude Laptop Computer Intel Core i3 Windows 11 8GB RAM 128GB SSD WiFi,$139.31,8 GB,Intel Core i3-8145U,Dell Latitude 3310,Dell,Intel UHD Graphics,13.3 in,128 GB,2025-02-02 16:59:47
"New Open Box Dell Latitude 5320 13.3"" i7-1185G7 3GHz 16GB 256GB Laptop",$360.00,16 GB,Intel Core i7 11th Gen.,Dell 5320,Dell,N/A,13.3 in,256 GB,2025-02-02 16:59:46
2025 Ultra Laptop AMD R7 4700U/R5 4500U Backlit Keyboard Windows 36 GB DDR4 2TB,$120.00,N/A,AMD Ryzen 7,2025 Ultra,AMD,N/A,14 in,512 GB,2025-02-02 16:59:56
2024 Dell Inspiron Laptop 15 Touch 10-Core Intel i5 Upto 64GB RAM 2TB SSD WinPRO,US $459.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:26
Dell Latitude 7320 Laptop 13.3” FHD Core i7 4.8GHz 16GB RAM 256GB SSD Windows 11,US $292.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:48
"2024 Lenovo IdeaPad Laptop 15.6"" FHD 10-Core Intel i5 24GB RAM 1TB SSD MS Office",$479.00,24 GB,Intel Core i5-1235U,Lenovo Ideapad,Lenovo,Intel Iris Xe Graphics,15.6 in,1 TB,2025-02-02 17:00:22
"HP ProBook 650 G2 15.6"" Core i3 6100u 2.3GHz 16GB RAM 512GB SSD Win 11 Pro",$169.00,16 GB,Intel Core i3 6th Gen.,HP ProBook,HP,Intel HD Graphics,15.6 in,512 GB,2025-02-02 16:59:46
"2024 Acer Aspire Laptop 15.6"" FHD, Intel i7, Up to 64GB RAM 2TB SSD, Win 11 Pro",$459.00,Up to 64 GB,Intel Core i7-1165G7,Acer Aspire 3,Acer,Intel Iris Xe Graphics,15.6 in,Up to 2 TB,2025-02-02 16:59:55
"New HP ProBook 460 G11 16"" WUXGA Core Ultra 7 155U 16GB 512GB SSD Cam FPR Win11P",$715.17,16 GB,Intel Core Ultra (Series 1) Processor,HP ProBook 460 G11,HP,Integrated Intel Graphics,16 in,512 GB,2025-02-02 16:59:59
HP EliteBook 840 G6 Laptop PC 1920x1080 16GB RAM 256 GB SSD Intel Core i5-8365U,$203.99,16 GB,Intel Core i5-8365U,HP EliteBook 840 G6,HP,N/A,"14.0""",256 GB,2025-02-02 16:59:41
CHUWI 14.1'' Laptop- Intel Celeron - 8GB Memory - 256GB SSD - Natural Gray,US $129.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:01
"Lenovo ThinkPad 15.6"" Laptop PC: CD/DVD Drive! Intel i5! 8GB RAM! 256GB SSD!",$164.95,8 GB,Intel Core i5 5th Gen.,Lenovo Thinkpad E550,Lenovo,Intel HD Graphics,15.6 in,256 GB,2025-02-02 17:00:28
"Microsoft Surface Laptop 2 13.5"" Touch i7-8650U  16GB RAM 512GB SSD W10 Black",$199.00,8 GB,Intel Core i7 8th Gen.,Microsoft Surface Laptop 2,Microsoft,Intel UHD Graphics,13.5 in,256 GB,2025-02-02 16:59:48
"~WINDOWS 11 PRO~ 14"" Lenovo ThinkPad Laptop: Intel i7 QC! 16GB RAM~512GB SSD!",$339.95,16 GB,Intel Core i7 10th Gen.,Lenovo ThinkPad T14,Lenovo,Intel HD Graphics,14 in,512 GB,2025-02-02 16:59:48
Dell Precision 15.6” FHD Laptop 6-Core i7 32GB RAM 512GB SSD Windows 11 NVIDIA,$412.96,32 GB,Intel Core i7-10750H,Dell Precision 3551,Dell,NVIDIA Quadro T2000,15.6 in,512 GB,2025-02-02 16:59:46
"2024 HP Laptop Computer 15.6"" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro",$329.00,Up to 32 GB,Intel Core i3-N305,HP 15 Laptop,HP,Intel UHD Graphics,15.6 inches,Up to 2 TB,2025-02-02 17:00:18
Dell Latitude 5500 15.6” Touchscreen Laptop Core i5 8GB RAM 256GB SSD Windows 11,$238.81,8 GB,Intel Core i5-8365U,Dell Latitude 5500,Dell,Intel UHD Graphics,15.6 in,256 GB,2025-02-02 17:00:03
"HP 17-cn0273st 17.3"" Full HD Laptop intel Core i3-1125G4 8GB RAM 512GB SSD Win11",$259.00,8 GB,Intel i3-1125G4,17-cn0273st,HP,Intel UHD Graphics,17.3 in,512 GB,2025-02-02 17:00:05
"Dell Latitude laptop 5400 14"" FHD i7-8665U 32GB 512GB SSD WIFI webcam Win 11 Pro",US $299.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:07
"Dell Latitude 7290 i5 8250U 16GB RAM 256GB SSD M.2 Nvme 12.5"" ☆WIN 11 PRO☆ +MSO",AU $325.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:54
Dell Laptop Latitude 7300 Intel Core i7 8th 256GB HD 8GB Windows 11 HDMI Webcam,$159.00,8 GB,Intel Core i7 8th Gen.,Dell Latitude 7300,Dell,Intel UHD Graphics,13.3 in,256 GB,2025-02-02 17:00:10
"Brand New Dell I3535-A766BK-PUS 15.6"" FHD Laptop -- AMD Ryzen 5/ 8GB/ 512GB SSD",$359.99,8 GB,AMD Ryzen 5,I3535-A766BK-PUS,Dell,N/A,15.6 in,512 GB,2025-02-02 17:00:15
"2024 Lenovo IdeaPad Laptop 15.6"" FHD 10-Core Intel i5-1235U To 40GB RAM 2TB SSD",$419.00,Up to 40 GB,Intel Core i5-1235U,Lenovo Ideapad,Lenovo,Intel Iris Xe Graphics,15.6 in,Up to 2 TB,2025-02-02 17:00:19
"DELL LATITUDE 7480 Intel Core i7-7600U, 16GB, 256GB SSD",$202.72,N/A,Does not apply,N/A,DELL,N/A,13.9 inch,N/A,2025-02-02 16:59:57
"ThinkPad Yoga 2-In-1 X13 G2 13.3"" TOUCH i7-1185G7 16GB 256GB NVMe SSD Win-11 PRO",$499.95,16 GB,Intel Core i7 11th Gen.,Lenovo ThinkPad X13 Yoga 2nd Generation,Lenovo,Intel Iris Xe Graphics,13.3 in,256 GB,2025-02-02 16:59:48
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4050",$679.99,N/A,Ryzen 7 7435HS,83JC007KUS,Lenovo,N/A,"15.6""",N/A,2025-02-02 17:00:04
Samsung Galaxy Book Flex - Read Description,$82.90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:45
"15.6"" Lenovo ThinkPad Laptop PC: Intel i5! 16GB RAM~512GB SSD! Windows 10 Pro!",US $199.95/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:20
"Lenovo 14"" FHD Laptop (Core i3, 8GB RAM, 256GB Storage) Win 11 (82QC006KUS) NEW!",$284.99,8 GB,Intel Core i3 i3-1215U,82QC006KUS,Lenovo,Intel UHD Graphics,14 in,256 GB,2025-02-02 17:00:24
"Laptop 14 inch windows 11pro, Intel N5095, 8/16/32GB RAM, 256/512/1000GB SSD",$253.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:04
"HP 15-fd0182wm, 15.6"" Laptop i7-1355U 16GB RAM 1TB SSD WIn11, Natural Silver",$479.99,16 GB,Intel Core i7 13th Gen.,15-fd0182wm,HP,N/A,15.6 in,1 TB,2025-02-02 16:59:54
Asus Chromebook C302C Flip.  Touchscreen M7-6y75. 16gb,$92.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:43
"Dell Latitude 5400 14"" Laptop PC Computer Core i5 8GB RAM 256GB SSD Windows 11",$205.76,8 GB,Intel Core i5-8365U,Dell Latitude 5400,Dell,Intel UHD Graphics 620,14 in,256 GB,2025-02-02 16:59:57
CHUWI CoreBook X 14.1 intel i3-10110U 8GB 512GB SSD Win 11 Laptop NoteBook PC,$224.99,8 GB,Intel Core i3-10110U,CoreBook X,CHUWI,Intel Iris Plus Graphics 655,14.1 in,1 TB(Not in),2025-02-02 17:01:12
"Lenovo Yoga 7 2-in-1 16"" WUXGA Touch Ultra 5 125U 16GB 1TB SSD IR CAM FPReader",$538.47/ea,16 GB,Intel Core Ultra Processor (Series 1),Lenovo Yoga 7,Lenovo,Intel Graphics,16 in,1 TB,2025-02-02 17:00:16
"HP Laptop 14"" HD Intel Core i3-1115G4 8GB 128GB PCIe SSD Webcam Silver Win 11",$199.95,8 GB,Intel Core i3-1115G4,HP 14,HP,Intel UHD Graphics,14 in,128 GB,2025-02-02 17:00:20
"~CLEARANCE~ 15.6"" Dell Latitude Laptop: Intel i5! 16GB RAM~1TB SSD! Windows 10!",$219.79,16 GB,Intel Core i5 5th Gen.,Dell Latitude E5550,Dell,Intel HD Graphics,15.6 in,1 TB,2025-02-02 16:59:51
Lenovo ThinkPad X1 Carbon Gen 11 14  Notebook Intel Core i7-1355U 16GB RAM 1TB S,$899.99,N/A,Intel Core i7 13th Gen.,Lenovo-TP-14-X1-G11-i7-16-1,Lenovo,N/A,14 in,N/A,2025-02-02 17:00:22
"HP NOTEBOOK 255 G7 6UM18EA (GRADE A) AMD RYZEN 5 2500U, 8GB, 256 SSD M.2, SCH...",$195.84,N/A,N/A,N/A,HP,N/A,N/A,N/A,2025-02-02 17:00:13
"Lenovo ThinkPad 14"" Laptop PC: Intel i5 Quad Core! 32GB RAM! 1TB SSD! Windows 11",$369.95,32 GB,Intel Core i5-8250U,Lenovo ThinkPad T490,Lenovo,Intel HD Graphics,14 in,1 TB,2025-02-02 17:00:10
Linux Laptop / Macbook Air / Manjaro Linux / 13-inch,$158.00,4 GB,i5-2557M,Macbook Air MC965J/A,Apple,Intel HD Graphics 3000,13 in,128 GB,2025-02-02 16:59:55
"Dell Latitude laptop 5400 14"" FHD i7-8665U 32GB 1Tb NVME WIFI webcam Win 11 Pro",US $299.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:03
"Lenovo ThinkPad P15v Gen 3 15.6"" FHD Intel i7-12700H T1200 32GB RAM 1TB SSD W11P",$799.99,32 GB,Intel i7-12700H,ThinkPad P15v Gen 3,Lenovo,NVIDIA,15.6 in,1 TB,2025-02-02 17:00:31
"TOUCHSCREEN Chromebook Lenovo IdeaPad 3 15'' 128GB, 4GB RAM,  Intel, 82N4002SUS",US $149.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 16:59:53
"NEW - Microsoft Surface Go 10"" Tablet Pentium-4415Y 1.60GHz 8GB RAM 256GB HDD",$279.99,8 GB,4415Y-Pentium,Microsoft Surface Go,Microsoft,Intel UHD Graphics,10 in,256 GB,2025-02-02 17:00:13
"15.6"" Dell Gaming Laptop PC: Intel i5 Quad-Core! 16GB RAM! 1TB SSD! Windows 11!",$349.95,16 GB,Intel Core i5 9th Gen.,Dell Precision 3541,Dell,Intel UHD Graphics 630,15.6 in,1 TB,2025-02-02 16:59:51
"Lenovo 15.6"" Full-HD Laptop 4.10GHz 8GB Ram 256GB SSD Drive HDMI Bluetooth Win11",$266.63,8 GB,AMD Ryzen 3,15AMN7,Lenovo,N/A,15.6 in,256 GB,2025-02-02 16:59:42
"13.3"" HP EliteBook 2-in-1 Laptop: Intel i5! 16GB RAM! 256GB SSD! Windows 10 Pro!",US $224.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-02 17:00:28
"Dell Inspiron 14 5430 14"" Laptop Intel Core i7 3.7 Ghz 16 GB Ram 1024 GB HDD",$511.80,16 GB,Intel Core i7 13th Gen.,Dell  I5430-7381SLV-PUS,Dell,N/A,14 in,1 TB,2025-02-02 16:59:44
"Dell Latitude 7480 14"" Core i5-7300U 2.60GHz 8GB Ram 256GB SSD Win 10 Pro",$139.99,8 GB,Intel Core i5 7th Gen.,Dell Latitude 7480,Dell,Intel HD Graphics,14 in,256 GB,2025-02-02 17:00:06
Mini 10'' Laptop Windows 11 Notebook 8GB RAM+128GB ROM Intel Celeron Quad-Core,$199.00,8 GB,Intel Celeron N4020,N4020,NBD,Intel® UHD Graphics 600,10 in,N/A,2025-02-02 17:00:38
