title,Price,Brand,Memory Size,Memory Type,Chipset/GPU Model,Connectors,Collection Date
ZEBRONICS NVIDIA ZEBGT730 4 GB GDDR3 Graphics Card,39.14,ZEBRONICS,4.0,GDDR3,ZEBGT730,Unknown,2/5/2025 16:45
MSI NVIDIA GeForce RTX 4060 Ti VENTUS 3X E 8G OC 8 GB G...,554.2,MSI,8.0,GDDR6,GeForce RTX 4060 Ti VENTUS 3X E 8G OC,Unknown,2/5/2025 16:45
MSI NVIDIA GeForce RTX 4060 Ti VENTUS 2X BLACK 8G OC 8 ...,513.24,MSI,8.0,GDDR6,GeForce RTX 4060 Ti VENTUS 2X BLACK 8G OC,Unknown,2/5/2025 16:45
Xsentuals NVIDIA PCIe Riser Adapter Card VER009S / 009S...,5.17,Xsentuals,16.0,GDDR4,"PCIe Riser Adapter Card VER009S / 009S Black & Gold 16x to 1x 60cm USB 3.0 Extension Cable - GPU Riser Adapter - Mining Bitcoin, Ethereum ETH Zcash ZEC Monero XMR",Unknown,2/5/2025 16:45
MSI NVIDIA GeForce RTX 3080 VENTUS 3X PLUS 12G OC LHR 1...,1421.67,MSI,12.0,GDDR6X,GeForce RTX 3080 VENTUS 3X PLUS 12G OC LHR,Unknown,2/5/2025 16:45
FIRSTPOINTSHOP NVIDIA LAPCARE GAMEX LGC-730 2 GB DDR3 G...,44.58,FIRSTPOINTSHOP,4.0,DDR3,LAPCARE GAMEX LGC-730 2 GB DDR3 Graphics Card,Unknown,2/5/2025 16:45
ZOTAC NVIDIA GAMING GeForce RTX 4070 Twin Edge OC 12 GB...,692.16,ZOTAC,12.0,GDDR6X,GAMING GeForce RTX 4070 Twin Edge OC,Unknown,2/5/2025 16:45
GIGABYTE NVIDIA GV-N4060WF2OC-8GD 8 GB GDDR6 Graphics C...,379.51,GIGABYTE,8.0,GDDR6,GV-N4060WF2OC-8GD,Unknown,2/5/2025 16:45
GALEX NVIDIA 3070TI 8 GB GDDR6 Graphics Card,783.12,GALEX,8.0,GDDR6,3070TI,Unknown,2/5/2025 16:45
nVIDIA NVIDIA GEFORCE RTX 2060 Twin X2 6 GB GDDR6 Graph...,415.66,nVIDIA,6.0,GDDR6,GEFORCE RTX 2060 Twin X2,Unknown,2/5/2025 16:45
NexLens AMD/ATI 3D VR Glasses | Virtual Reality Headset...,6.88,NexLens,2.0,DDR2,"3D VR Glasses | Virtual Reality Headset for Gaming, Movies & Entertainment","HDMI, DVI",2/5/2025 16:45
Xsentuals NVIDIA PCIe Riser for Bitcoin ETH Coin Mining...,41.98,Xsentuals,16.0,GDDR4,"PCIe Riser for Bitcoin ETH Coin Mining,VER009S GPU Riser Kits VER009S 6PCS",Unknown,2/5/2025 16:45
Sapphire AMD/ATI 11335-04-20G 12 GB GDDR6 Graphics Card,498.18,Sapphire,12.0,GDDR6,11335-04-20G,Unknown,2/5/2025 16:45
GIGABYTE AMD Radeon GV-R66XTGAMING OC-8GD 8 GB GDDR6 Gr...,590.35,GIGABYTE,8.0,GDDR6,GV-R66XTGAMING OC-8GD,HDMI,2/5/2025 16:45
Geforce NVIDIA 2060 Super 8 GB GDDR6X Graphics Card,722.89,Geforce,8.0,GDDR6X,2060 Super,Unknown,2/5/2025 16:45
"Etzin NVIDIA PCI-E 1 to 6 Riser Card,PCI-E 1X to Extern...",32.52,Etzin,1.0,DDR2,"PCI-E 1 to 6 Riser Card,PCI-E 1X to External 6 PCI-E USB 3.0 Adapte",Unknown,2/5/2025 16:45
MSI AMD Radeon Radeon RX 6800 GAMING X TRIO 16G 16 GB G...,1115.06,MSI,16.0,GDDR6,Radeon RX 6800 GAMING X TRIO 16G,Unknown,2/5/2025 16:45
"Tobo NVIDIA M.2 to 2.5 inch SATA Enclosure,M.2 SSD to 2...",15.78,Tobo,10.0,DDR2,"M.2 to 2.5 inch SATA Enclosure,M.2 SSD to 2.5 inch SATA Adapter with case",Unknown,2/5/2025 16:45
GALAX NVIDIA GEFORCE GT 730 4GB DDR3 4 GB GDDR3 Graphic...,6.01,GALAX,4.0,GDDR3,GEFORCE GT 730 4GB DDR3,Unknown,2/5/2025 16:45
GALAX NVIDIA 3070 Ti Exg 8 GB GDDR6 Graphics Card,722.89,GALAX,8.0,GDDR6,3070 Ti Exg,Unknown,2/5/2025 16:45
MSI NVIDIA GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC W...,1265.05,MSI,16.0,GDDR6,GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC WHITE,Unknown,2/5/2025 16:45
LipiWorld NVIDIA Pack Of 4 VER011-PRO Riser Card 10 Cap...,24.08,LipiWorld,16.0,GDDR4,Pack Of 4 VER011-PRO Riser Card 10 Capacitors PCI-E 1X to 16X,Unknown,2/5/2025 16:45
ZEBRONICS NVIDIA Zeb GT 610 2 GD3 2 GB DDR3 Graphics Ca...,17.16,ZEBRONICS,2.0,DDR3,Zeb GT 610 2 GD3,HDMI,2/5/2025 16:45
Tobo NVIDIA PCI-E 1x to 16x Riser Card PCI-Express 1 to...,26.73,Tobo,1.0,DDR2,PCI-E 1x to 16x Riser Card PCI-Express 1 to 4 Slot PCIe USB3.0 Adapter Port,Unknown,2/5/2025 16:45
Nextar NVIDIA VER 009S Riser Cable Black PCIE Riser 1X ...,7.04,Nextar,16.0,GDDR4,"VER 009S Riser Cable Black PCIE Riser 1X to 16X Graphics Extension for GPU Mining Powered Riser Adapter Card, 60cm USB 3.0 Cable, 4 Solid Capacitors, Two 6PIN & Molex 3 Power Options(Pack 0f 1)",Unknown,2/5/2025 16:45
Nextar NVIDIA VER 009S Riser Cable Black PCIE Riser 1X ...,28.9,Nextar,16.0,GDDR4,"VER 009S Riser Cable Black PCIE Riser 1X to 16X Graphics Extension for GPU Mining Powered Riser Adapter Card, 60cm USB 3.0 Cable, 4 Solid Capacitors, Two 6PIN & Molex 3 Power Options(Pack 0f 5)",Unknown,2/5/2025 16:45
LipiWorld NVIDIA (Pack Of 6) VER-14Pro V014 Pro PCI-E 1...,39.75,LipiWorld,16.0,GDDR4,(Pack Of 6) VER-14Pro V014 Pro PCI-E 1X to 16X Pcie Riser Card,Unknown,2/5/2025 16:45
Nextar NVIDIA VER 009S Riser Cable Black PCIE Riser 1X ...,17.7,Nextar,16.0,GDDR4,"VER 009S Riser Cable Black PCIE Riser 1X to 16X Graphics Extension for GPU Mining Powered Riser Adapter Card, 60cm USB 3.0 Cable, 4 Solid Capacitors, Two 6PIN & Molex 3 Power Options(Pack 0f 2)",Unknown,2/5/2025 16:45
AARVEX NVIDIA Graphic Card GT610 2GB DDR3 2 GB DDR3 Gra...,23.18,AARVEX,2.0,DDR3,Graphic Card GT610 2GB DDR3,"HDMI, DVI, VGA",2/5/2025 16:45
Nextar NVIDIA VER 009S Riser Cable Black PCIE Riser 1X ...,24.18,Nextar,16.0,GDDR4,"VER 009S Riser Cable Black PCIE Riser 1X to 16X Graphics Extension for GPU Mining Powered Riser Adapter Card, 60cm USB 3.0 Cable, 4 Solid Capacitors, Two 6PIN & Molex 3 Power Options(Pack 0f 3)",Unknown,2/5/2025 16:45
LipiWorld NVIDIA (Pack Of 2) VER012-PRO Riser Card 10 C...,12.86,LipiWorld,16.0,GDDR4,(Pack Of 2) VER012-PRO Riser Card 10 Capacitors PCI-E 1X to 16X V012 Riser Card,Unknown,2/5/2025 16:45
MSI NVIDIA GeForce RTX 4060 Ti VENTUS 2X BLACK 16G OC 1...,1072.28,MSI,16.0,GDDR6,GeForce RTX 4060 Ti VENTUS 2X BLACK 16G OC,Unknown,2/5/2025 16:45
MSI NVIDIA GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC 1...,1084.33,MSI,16.0,GDDR6,GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC,Unknown,2/5/2025 16:45
