title,price,ram,cpu,model,brand,gpu,screen size,storage,collection date
"~CD/DVD Drive~ 14"" Dell Latitude :  i5! 16GB ! 500GB !",144.95,16.0,Intel Core i5 2nd Gen.,Dell Latitude E6420,Dell,Intel HD Graphics,14.0,512.0,1/29/2025 22:23
HP X360 11 G4 2-in-1    i5   128GB   11,147.52,16.0,Intel Core i5 2nd Gen.,HP X360 11 G4 2-in-1    i5   128GB   11,,Unknown,14.0,512.0,1/29/2025 22:23
"Dell Inspiron 3542  i3 ""   11   240GB",149.0,8.0,Intel Core i3 4th Gen.,Dell Inspiron 3542,Dell,Unknown,15.6,240.0,1/29/2025 22:22
""" Dell Latitude  :  i7!  ! 256GB !  10 !",149.95,8.0,Intel Core i7 3rd Gen.,Dell Latitude E6330,Dell,Intel HD Graphics,13.3,256.0,1/29/2025 22:22
"Dell Latitude E7270  12.5"" HD  i5 2.4   256GB  Backlit",149.99,8.0,Intel Core i5-6300U,Dell Latitude E7270,Dell,Intel HD Graphics 520,12.5,256.0,1/29/2025 22:23
"Dell Latitude 5410  i5 10210U 1.60GHZ 14""  16GB 256GB NVMe  11",149.99,16.0,Intel Core i5 10th Generation,Latitude,Dell,Unknown,14.0,256.0,1/29/2025 22:22
"Dell Latitude 5580  i7 7820HQ 2.90GHZ ""  16GB 512GB M.2  11",149.99,16.0,Intel Core i7 7th Gen.,Latitude,Dell,Unknown,15.6,512.0,1/29/2025 22:22
"HP EliteBook Revolve 810 G3 11.6"" TOUCH   i7  256GB  Win 10",149.99,8.0,Intel Core i7 5th Gen.,HP Revolve 810 G3,HP,Unknown,11.6,512.0,1/29/2025 22:23
"ASUS VivoBook ""   N4020, 4GB, 128GB, W11H, L510MA-WS05",155.19,16.0,Intel Core i3 i3-1215U,"ASUS VivoBook ""   N4020, 4GB, 128GB, W11H, L510MA-WS05",,Unknown,14.0,512.0,1/29/2025 22:23
"Toshiba Portege X20W-D-122 | 12.5"" | i7-7500U I | 16GB | 256GB  |",158.01,16.0,Intel Core i7-7500U,Toshiba Portege,Toshiba,Unknown,12.5,256.0,1/29/2025 22:23
"Dell Latitude   12.5"" HD  i5   512GB   10  WiFi",159.21,8.0,Intel Core i5-6200U,Dell Latitude E7270,Dell,Intel HD Graphics 520,12.5,512.0,1/29/2025 22:23
HP ProBook 650 G4  i7-8th    256GB   11,159.99,4.0,INTEL CORE I7-8TH GEN,HP ProBook,HP,Intel HD Graphics,14.0,256.0,1/29/2025 22:23
"ASUS VivoBook ""   Pentium N5030, 4GB,128GB W11 S - L510MA-WS21",160.04,4.0,Intel Pentium Silver N5030,L510MA-WS21-RB,ASUS,Unknown,15.6,512.0,1/29/2025 22:23
"ASUS Vivobook Go 14""  (Ryzen 3 7320U/4GB/Radeon Graphics/128GB//Win S)",169.99,4.0,AMD Ryzen 3 7000 Series,ASUS VivoBook,ASUS,AMD Radeon Graphics,14.0,128.0,1/29/2025 22:22
"~OVERSTOCK~ "" Lenovo ThinkPad :  i5! 16GB ! 256GB ! Webcam!",169.99,16.0,Intel Core i5 4th Gen.,Lenovo Thinkpad T540p,Lenovo,Intel HD Graphics,15.6,256.0,1/29/2025 22:23
"Lenovo T460s 14""  i5 12GB 256GB  WIN 11  Webcam  WIFI CAM",169.99,12.0,Intel Core i5 6th Gen.,T460s,Lenovo,Intel HD Graphics 520,14.0,256.0,1/29/2025 22:22
"Lenovo 14""    i3,  , 256GB  Win 11 (82QC006KUS) Refurb",169.99,8.0,Intel Core i3 i3-1215U,82QC006KUS,Lenovo,Intel UHD Graphics,14.0,256.0,1/29/2025 22:23
"Dell Latitude 7280 | i5 7th Gen | 12"" |   + 240GB  |  #Excellent",172.1,16.0,Intel Core i7 12th Gen.,"Dell Latitude 7280 | i5 7th Gen | 12"" |   + 240GB  |  #Excellent",,Unknown,14.0,512.0,1/29/2025 22:22
"~CLEARANCE SALE~ "" HP ProBook :  i5!  ! 256GB ! Webcam!",174.95,8.0,Intel Core i5 4th Gen.,HP ProBook,HP,Intel HD Graphics,15.6,256.0,1/29/2025 22:22
Dell   11 Latitude 5490   i5 8th Gen 256  16GB Webcam,179.0,16.0,Intel Core i5-8350U,Dell Latitude 5490,Dell,Intel UHD Graphics 620,14.1,256.0,1/29/2025 22:23
"~CLEARANCE~ "" Dell Latitude :  i5! 16GB ~256GB !  10",179.95,16.0,Intel Core i5 6th Gen.,Dell Latitude 3560,Dell,Intel HD Graphics,15.6,256.0,1/29/2025 22:22
""" Dell Latitude :  i5 Dual ! 16GB ! 512GB !  10!",179.99,16.0,Intel Core i5 2nd Gen.,Dell Latitude E5520,Dell,Intel HD Graphics,15.6,512.0,1/29/2025 22:23
"HP EliteBook 840 G3 14""  i7-6600U 16GB  240GB NVMe  WiFi+BT Win 10P",180.49,16.0,Intel Core i7 6th Gen.,HP Elitebook 840 G3,HP,Intel HD Graphics 520,14.0,240.0,1/29/2025 22:23
10'' Mini   11  +128GB  Celeron Quad- with WiFi,181.99,16.0,Intel Celeron N4500,10'' Mini   11  +128GB  Celeron Quad- with WiFi,,Unknown,14.0,512.0,1/29/2025 22:23
~OVERSTOCK SALE~  HP ProBook i5 :  ! 256GB !  10 !,184.95,8.0,Intel Core i5 6th Gen.,HP ProBook 450 G3,HP,Intel HD Graphics,15.6,256.0,1/29/2025 22:23
HP ProBook X360 11 G6 EE Touch  11.6”  i3   128GB   11,185.71,8.0,Intel Core i3 10th Gen.,HP ProBook X360 11 G6 EE,HP,Intel HD Graphics,11.6,128.0,1/29/2025 22:23
"HP  Computer EliteBook 440 G4 14""  i3   500GB   11",185.99,8.0,Intel Core i3 7th Gen.,hp probook 440 g4,HP,Intel HD Graphics 620,14.0,500.0,1/29/2025 22:22
NEW HANDHELD ALGIZ 7 2GB /64GB  W7 Docking Station Tablet Hard,187.64,16.0,Integrated,NEW HANDHELD ALGIZ 7 2GB /64GB  W7 Docking Station Tablet Hard,,Unknown,14.0,512.0,1/29/2025 22:23
"14"" Dell Latitude  :  i5! 16GB ! 1  !  10! Webcam!",188.95,16.0,Intel i5 Dual Core,Dell Latitude E5420,Dell,Intel HD Graphics,14.0,1000.0,1/29/2025 22:22
"Dell Latitude 5580 ""  i5 6200u 2.3GHz 512GB  16GB Win 11",189.99,16.0,Intel Core i5 6th Gen.,Dell Latitude 5580,Dell,Intel HD Graphics 530,15.6,512.0,1/29/2025 22:23
"~CLEARANCE~ "" HP ProBook :  i5! 16GB ~512GB ,  10!",192.95,16.0,Intel Core i5 4th Gen.,HP ProBook,HP,Intel HD Graphics,15.6,512.0,1/29/2025 22:22
HP 15.6inch   Pentium N200 3.70GHz 128GB  Drive 4GB  HDMI,194.37,4.0,Intel Pentium,Pavilion 15,HP,Integrated Intel UHD Graphics,15.6,128.0,1/29/2025 22:23
"HP 15  "" HD Pentium Quad- N200  128GB  Webcam  Home Red",194.37,8.0,Intel Pentium,HP LAPTOP 15-FD,HP,Unknown,15.6,128.0,1/29/2025 22:22
"Dell Latitude 14""  :  i7! 16GB ~256GB !  10 !",194.95,16.0,Intel Core i7-5600U,Dell Latitude E7450,Dell,Intel HD Graphics,14.0,256.0,1/29/2025 22:23
2-in-1  DELL /Tablet:  i5!  ~256GB !  11!,194.95,8.0,Intel Core i5 8th Gen.,Dell Latitude 5290,Dell,Intel HD Graphics,12.5,512.0,1/29/2025 22:23
"~CD/DVD DRIVE~"" Lenovo ThinkPad  :  i5! 16GB ! 512GB !",194.99,16.0,Intel Core i5 6th Gen.,"~CD/DVD DRIVE~"" Lenovo ThinkPad  :  i5! 16GB ! 512GB !",,Unknown,14.0,512.0,1/29/2025 22:22
Lenovo IdeaPad Duet 3   128GB  10.3'  2 in 1  New,195.99,8.0,Intel N5030,Ideapad Duet 3 10igl5,Lenovo,Unknown,10.3,128.0,1/29/2025 22:22
"Dell Latitude 3310 2-in-1  ""  i5   256GB   11",196.05,8.0,Intel Core i5-8265U,Dell Latitude 3310 2-in-1,Dell,Intel HD Graphics 520,13.3,256.0,1/29/2025 22:23
"Lenovo ThinkPad T540p ""  i5 4330M 2.8GHz 16GB  512GB  Win 10",199.0,16.0,Intel Core i5 4th Gen.,Lenovo Thinkpad T540p,Lenovo,Unknown,15.6,512.0,1/29/2025 22:23
"HP  14"" HD   i3-1115G4  128GB PCIe  Webcam Silver Win 11",199.95,8.0,Intel Core i3-1115G4,HP 14,HP,Intel UHD Graphics,14.0,128.0,1/29/2025 22:23
"14"" HD Lenovo ThinkPad  :  i5! 16GB  ~ 1TB !  10 !",199.95,16.0,Intel Core i5 6th Gen.,Lenovo ThinkPad T460,Lenovo,Intel HD Graphics,14.0,1000.0,1/29/2025 22:23
Dell Latitude 7490 i5-8350U 16GB  256GB  webcam Win 11,199.98,16.0,Intel Core i5 8th Gen.,Dell Latitude 7490,Dell,Intel HD Graphics 620,14.0,512.0,1/29/2025 22:23
"~OVERSTOCK SALE~ 14"" HP EliteBook i5  16GB  512GB   Webcam",199.99,16.0,Intel Core i5 4th Gen.,Elitebook 840 G1,HP,Intel HD Graphics,14.0,512.0,1/29/2025 22:22
"Dell Latitude 5510  - i5-10310U, 16GB , 256GB  -",199.99,16.0,Intel Core i5-10310U,Dell Latitude E5570,Dell,Intel HD Graphics,15.6,256.0,1/29/2025 22:23
HP  15z-fc000  1280x720  Athlon Silver 7120U 8   128,199.99,8.0,AMD Athlon Silver 7120U,HP Laptop 15z-fc000,HP,AMD Radeon Graphics,15.6,128.0,1/29/2025 22:23
HP  14-ep0xxx  1280x720  N100 8  DDR4 256    11 Home,199.99,8.0,Intel N100,HP Laptop 14-ep0xxx,HP,Unknown,14.0,256.0,1/29/2025 22:23
CHUWI CoreBook  13”  i3 8G+256G  Windows10  Computer Netbook,199.99,16.0,Does not apply,CHUWI CoreBook  13”  i3 8G+256G  Windows10  Computer Netbook,,Unknown,14.0,512.0,1/29/2025 22:22
Dell Latitude ” E5570 i5 6th Gen 16GB  256GB   10/11,199.99,16.0,Intel Core i7 8th Gen.,Dell Latitude ” E5570 i5 6th Gen 16GB  256GB   10/11,,Unknown,14.0,512.0,1/29/2025 22:23
CHUWI CoreBook  13”  i3 8G+256G  Windows10  Computer Netbook,199.99,16.0,Intel i3-6157U,CHUWI Corebook Pro,CHUWI,Iris Graphics 540,13.0,256.0,1/29/2025 22:22
"DELL LATITUDE 7480   i7-7600U, 16GB, 256GB",202.72,16.0,Does not apply,"DELL LATITUDE 7480   i7-7600U, 16GB, 256GB",DELL,Unknown,13.9,512.0,1/29/2025 22:23
"Dell Latitude 7300 ""    i7-8665U 1.9GHZ 16GB 256GB W10P",206.99,16.0,Intel Core i7-8665U,Dell Latitude 7300,Dell,Unknown,13.3,512.0,1/29/2025 22:23
"~OVERSTOCK~ "" Dell Latitude :  i5!  ! 256G !  11!",209.95,8.0,Intel Core i5-8250U,Dell Latitude 7390,Dell,Intel HD Graphics,13.3,256.0,1/29/2025 22:23
"~OVERSTOCK SALE~ 14"" Lenovo ThinkPad  :  I5 Quad !  11",209.97,8.0,Intel Core i5-8250U,ThinkPad T490S,Lenovo,Intel HD Graphics,14.0,256.0,1/29/2025 22:23
"LENOVO ThinkPad T460 14 inches HD,  i5-6300U 2.4GHz, 16GB , 512GB Solid S",214.0,16.0,Does Not Apply,"LENOVO ThinkPad T460 14 inches HD,  i5-6300U 2.4GHz, 16GB , 512GB Solid S",Does Not Apply,Unknown,14.0,512.0,1/29/2025 22:23
"Dell  Latitude 7480 14"" i5-6300U, Ram16GB, M2 512GB, Win 11 , WIFI, CAM",215.55,16.0,Intel Core i5 6th Gen.,Dell Latitude 7480,Dell,Intel HD Graphics 620,14.0,512.0,1/29/2025 22:22
"Dell Latitude E7470 14"" HD  i7-6600U 16GB  512GB   HD -WIFI",218.98,16.0,Intel Core i7-6600U,Dell Latitude E7470,Dell,Intel HD Graphics 520,14.0,512.0,1/29/2025 22:23
Dell Latitude 5400  i5 8265U 16GB  512GB  Win 11,219.0,16.0,Intel Core i5 8th Gen.,Dell 5400,Dell,Intel UHD Graphics 620,14.0,512.0,1/29/2025 22:23
"Dell ALIENWARE 13 R2 13"" QHD+ Touch i7-6500U GTX 960M 512GB 16GB",219.0,16.0,Intel Core i5 11th Gen.,"Dell ALIENWARE 13 R2 13"" QHD+ Touch i7-6500U GTX 960M 512GB 16GB",,Unknown,14.0,512.0,1/29/2025 22:23
"Lenovo ThinkPad T460 16GB  i7-6600U Win 10  256GB  14""  1920 x 1080",219.03,16.0,Intel Core i5-8250U,"Lenovo ThinkPad T460 16GB  i7-6600U Win 10  256GB  14""  1920 x 1080",,Unknown,14.0,512.0,1/29/2025 22:23
"~CLEARANCE~ "" Dell Latitude :  i5! 16GB ~1TB !  10!",219.79,16.0,Intel Core i5 5th Gen.,Dell Latitude E5550,Dell,Intel HD Graphics,15.6,1000.0,1/29/2025 22:22
"2024 AEEZO ''  Computer  Quad- Processors 12GB ,512GB",221.99,12.0,Intel Celeron Quad-Core,"2024 AEEZO ''  Computer  Quad- Processors 12GB ,512GB",AEEZO,Intel UHD 520 Graphics,15.6,512.0,1/29/2025 22:23
"HP "" ,   i3-1115G4,  , 256GB  Spruce Blue  11",224.95,8.0,Intel Core i3-1115G4,15-dy2792wm,HP,Intel UHD Graphics,15.6,256.0,1/29/2025 22:23
""" HP EliteBook 2-in-1 :  i5! 16GB ! 256GB !  10 !",224.99,16.0,Intel Core i5 6th Gen.,HP Elitebook  X360 1030 G2,HP,Intel HD Graphics,13.3,256.0,1/29/2025 22:23
"Dell Latitude 7310 "" Full HD    i5   512GB   11",225.47,16.0,Intel Core i7-5600U,"Dell Latitude 7310 "" Full HD    i5   512GB   11",,Unknown,14.0,512.0,1/29/2025 22:23
HP EliteBook 840 G6   16GB DDR4 256GB  NVMe 1920x1080  i5-8365U,227.99,16.0,Intel Core i5-8365U,HP EliteBook 840 G6,HP,Unknown,14.0,256.0,1/29/2025 22:22
"HP EliteBook 840 G6    i5-8365U 16GB 256GB  14"" Touch W11P",227.99,16.0,Intel Core i7-1165G7,"HP EliteBook 840 G6    i5-8365U 16GB 256GB  14"" Touch W11P",,Unknown,14.0,512.0,1/29/2025 22:23
"Dell Vostro 3400  14"" HD  i5 11th Gen 16GB  256GB   11",228.86,16.0,Intel Core i5-7Y54,"Dell Vostro 3400  14"" HD  i5 11th Gen 16GB  256GB   11",,Unknown,14.0,512.0,1/29/2025 22:22
""" HP ProBook  :  i5! 16GB ! 1TB !  10 ! Webcam!",228.95,16.0,Intel Core i5 4th Gen.,HP Probook 650 G1,HP,Intel HD Graphics,15.6,1000.0,1/29/2025 22:23
"HP 2024 Newest  14""HD  4- Up to 16GB  & 320GB  Blue",229.0,16.0,Intel Celeron N4120,HP Stream,HP,Intel UHD Graphics,14.0,320.0,1/29/2025 22:23
Dell Latitude 7490 i7-7600U 2.8Ghz 16GB 500GB  WIN 11,229.12,16.0,i7-7600U,Dell Latitude 7490,Dell,Intel HD Graphics 620,14.0,500.0,1/29/2025 22:23
"~CLEARANCE~ "" Lenovo ThinkPad :  i5! 16GB ~1TB ! Webcam",229.95,16.0,Intel Core i5 3rd Gen.,Lenovo ThinkPad Edge E530,Lenovo,Intel HD Graphics,15.6,512.0,1/29/2025 22:23
""" HP EliteBook :  i5! 16GB ~512GB !  10 ! Webcam!",229.99,16.0,Intel Core i5 6th Gen.,HP Elitebook 850 G4,HP,Intel HD Graphics,15.6,512.0,1/29/2025 22:22
"14"" Lenovo Thinkpad  : Touch  i7 6th Gen   256GB  !",229.99,8.0,Intel Core i7 6th Gen.,Lenovo ThinkPad X1 Yoga,Lenovo,Intel® HD Graphics 520,14.0,256.0,1/29/2025 22:23
"HP  14"" "" 17.3"" Computer   i3 i5 i7 Upto 64GB  2TB",229.99,16.0,Intel Core i3 i3-1215U,"HP  14"" "" 17.3"" Computer   i3 i5 i7 Upto 64GB  2TB",HP,Unknown,14.0,512.0,1/29/2025 22:22
"Samsung Galaxy Book 2 4G LTE W737P 12"" 128GB 4GB  10 (T-Mobile) Excellent",229.99,16.0,Intel Core i7-10510U,"Samsung Galaxy Book 2 4G LTE W737P 12"" 128GB 4GB  10 (T-Mobile) Excellent",,Unknown,14.0,512.0,1/29/2025 22:23
