title,price,rating,reviews,image_url,product_url,collection_date
Data not available,Price not available,Data not available,Data not available,Image not available,URL not available,2025-01-28 21:51:59
Data not available,Price not available,Data not available,Data not available,Image not available,URL not available,2025-01-28 21:51:59
Acer Chromebook Plus Google AI Intel Core i3 N305 - (8 GB/256 GB SSD/Chrome OS) CB514-4H-39T7 Chromebo...,"19,990",3.8,426 Ratings & 49 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/3/o/-original-imah27qsamfccyxz.jpeg?q=70,https://www.flipkart.com/acer-chromebook-plus-google-ai-intel-core-i3-n305-8-gb-256-gb-ssd-chrome-os-cb514-4h-39t7/p/itm5542cc6900ec1?pid=COMHFC9KE39WGHMA&lid=LSTCOMHFC9KE39WGHMADEYWXV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMHFC9KE39WGHMA.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
HP 255 G9 AMD Ryzen 3 Dual Core 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Thin and Light Laptop,"24,999",4,"1,259 Ratings & 87 Reviews",https://rukminim2.flixcart.com/image/312/312/l48s9zk0/computer/6/z/k/hp-laptop-255-g8-notebook-notebook-hp-original-imagf6hthg9zbxug.jpeg?q=70,https://www.flipkart.com/hp-255-g9-amd-ryzen-3-dual-core-3250-8-gb-512-gb-ssd-windows-11-home-g8-thin-light-laptop/p/itm087b6d1981ee8?pid=COMGFBK9A3Z2QD9H&lid=LSTCOMGFBK9A3Z2QD9HIAVQFL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGFBK9A3Z2QD9H.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,"79,990",4.7,"15,896 Ratings & 967 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/b/n/-original-imagfdf4xnbyyxpa.jpeg?q=70,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxw3hn-a/p/itmc2732c112aeb1?pid=COMGFB2GSG8EQXCQ&lid=LSTCOMGFB2GSG8EQXCQJWHH2F&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtjyvGytVKtJNXUgjTlSZKSNotgvHZOkZBaLMqSVOOJ28vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0154AU Thin and Ligh...,"33,990",4.2,"1,802 Ratings & 158 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/w/5/-original-imagpecqk6gdp9dh.jpeg?q=70,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHDFKSBW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdthuVO8oJNn5Txr_CHQq4YwwuHRopyOVhmCUsW-5_eFRPvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"68,990",4.4,384 Ratings & 32 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/v/v/gaming-a15-gaming-laptop-asus-original-imah4bzzrdd6vuve.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa506nc-hn083w-laptop/p/itm10514ecd2a794?pid=COMHFK2T3KCHKAFU&lid=LSTCOMHFK2T3KCHKAFUOEIOAP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMHFK2T3KCHKAFU.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ522WS Th...,"37,300",4.2,"2,140 Ratings & 137 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/u/p/-original-imagpxgrxrqsmdqz.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj522ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFHUHQE3XZ&lid=LSTCOMGMGXFHUHQE3XZVMF0VE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGMGXFHUHQE3XZ.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG1IN /...,"61,990",4.5,"4,460 Ratings & 404 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/g/m/-original-imah3xrqttkdbss4.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtj9NUUw8SX48NiB0jGCr8cOMnDMmPMKgdD2wz6M3LBODQ%3D%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"39,990",4.5,"1,834 Ratings & 242 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/u/e/-original-imah46f8th3pnphq.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg4in-thin-light-laptop/p/itm1ad811a174c21?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdthyHBV3IuFiw67GsPAjgfNwbGhQkWOqTu9rvt2ayRRxgA%3D%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ515WS Thin...,"46,990",4.2,"6,528 Ratings & 353 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/j/t/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah4f9kmach9taz.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej515ws-thin-light-laptop/p/itm3b11f9400fcd8?pid=COMGZDZSVBBZAK3Z&lid=LSTCOMGZDZSVBBZAK3ZLEAGYH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGZDZSVBBZAK3Z.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Th...,"29,885",4.2,"4,379 Ratings & 428 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/h/s/-original-imagpxgqj6x2zkhe.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96AXULOGS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=FkPickId_6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGNRNUUGYRB96A.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Acer Swift Go 14 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41-R6G9 Thin a...,"39,999",4.3,561 Ratings & 66 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/g/e/-original-imah3zvxy99qn787.jpeg?q=70,https://www.flipkart.com/acer-swift-go-14-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-sfg14-41-r6g9-thin-light-laptop/p/itm52551833a1d42?pid=COMH3GFNKMHJEBYF&lid=LSTCOMH3GFNKMHJEBYFYBAVSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMH3GFNKMHJEBYF.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
HP Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0012TU Chrom...,"16,990",3.9,"3,013 Ratings & 364 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/f/m/15a-na0012tu-chromebook-hp-original-imah3bdtbnhbgtc2.jpeg?q=70,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-15a-na0012tu/p/itm7d20974c3dfce?pid=COMGNRNVW3HHPXFD&lid=LSTCOMGNRNVW3HHPXFDPY7PV3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGNRNVW3HHPXFD.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"79,990",4.7,"15,896 Ratings & 967 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/v/v/-original-imagfdeqter4sj2j.jpeg?q=70,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itmdc5308fa78421?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG855GPGWQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtijuyPTsGyc916iCaANWHufazLusJFCdTEPfvmX9x9NNfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"49,890",4.1,"1,817 Ratings & 96 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/c/5/-original-imah8frtdh9bgnnp.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtjEIv9vQr3dU1zCvZJEqoCflktbwMa4JqfefHjr2zr8GvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin a...,"44,990",4.1,"2,422 Ratings & 173 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/q/i/a324-51-thin-and-light-laptop-acer-original-imah4bj6zhjvn8uh.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24RMZ8PUDTT&lid=LSTCOMHY24RMZ8PUDTT6GAEHA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMHY24RMZ8PUDTT.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,"12,990",3.8,"2,016 Ratings & 184 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/n/3/cx1500cka-ej0275-chromebook-asus-original-imah2mw8nykenzdx.jpeg?q=70,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1500cka-nj0393/p/itmc1d20ec9ce589?pid=COMGSHM3XESWZ6AT&lid=LSTCOMGSHM3XESWZ6ATVEMMNA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGSHM3XESWZ6AT.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7 Thin and Lig...,"23,990",4.2,322 Ratings & 14 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/i/g/-original-imah8frtuzfe9yup.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-1-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itm146632ae84dbc?pid=COMHFYZ3CN5WHUR8&lid=LSTCOMHFYZ3CN5WHUR8KHN4RK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtj4UmVo7pvzp6NLxr-5JmbxwtPOYOssCT1FtFPIri2Q2fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,"36,990",4.2,"7,970 Ratings & 584 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/d/h/-original-imah4qscwmurxkeh.jpeg?q=70,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2144au-thin-light-laptop/p/itmd57b41ed8750a?pid=COMGBH9JDPVGD8BH&lid=LSTCOMGBH9JDPVGD8BHIZPQIL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtiekMCoUPtMDzeYiNGumzkpAR2SeHBg2xW_0F899g2ztPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ552WS...,"87,990",4.7,26 Ratings & 2 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/c/s/-original-imagxmzgnxsfxhft.jpeg?q=70,https://www.flipkart.com/asus-zenbook-14-oled-ai-pc-intel-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-ux3405ma-pz552ws-thin-light-laptop/p/itm859da18328490?pid=COMGWZHGMNDWZA4Y&lid=LSTCOMGWZHGMNDWZA4YX7CTVH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGWZHGMNDWZA4Y.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Acer Aspire 3 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) A324-51 Thin and Light L...,"51,990",4.3,273 Ratings & 13 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/i/l/a324-51-thin-and-light-laptop-acer-original-imah42gdv8rbbjtv.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-core-i7-12th-gen-1255u-16-gb-1-tb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm858b83f904593?pid=COMHY24RBMAZFKFX&lid=LSTCOMHY24RBMAZFKFXYXFVRJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMHY24RBMAZFKFX.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,"36,990",4.3,257 Ratings & 22 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/l/x/-original-imahfk5pgehgsg3z.jpeg?q=70,https://www.flipkart.com/asus-expertbook-b14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b1402cba-nk1494ws-thin-light-laptop/p/itm5558ba4200e57?pid=COMGZF9EYUYC52BH&lid=LSTCOMGZF9EYUYC52BHIWCC5H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMGZF9EYUYC52BH.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Lapt...,"71,990",4.9,15 Ratings & 0 Reviews,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/9/t/-original-imah4znzgzqxbjfy.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-5-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-14irh9-2-1-laptop/p/itm0d1ffafece259?pid=COMH44PGW8HCAEFU&lid=LSTCOMH44PGW8HCAEFUZ5C5CP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=ef6cc61d-008d-4e7e-9de6-a343be2f7d22.COMH44PGW8HCAEFU.SEARCH&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"34,550",4.3,"1,627 Ratings & 90 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/h/9/-original-imah8frtnf5cvhfa.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdthY1luQWNitMcGYAy8PbrMG8j69Xq7SfMfLFXejehsRxfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,"79,990",4.7,"15,896 Ratings & 967 Reviews",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/n/p/-original-imagfdfew8gszzhk.jpeg?q=70,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxy3hn-a/p/itm6533ea968a81e?pid=COMGFB2GWHPVFMJW&lid=LSTCOMGFB2GWHPVFMJWCYOKC8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=en_Z8l-z_NaYNZemWAXCCTE6xdf4wV_mj1H6bJHmTuLdtiNjWLtc16ho--IHg0oZ1hAHcivhbk1lvYCdn6-MgVaA6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=7jqlafdqxc0000001738097519412&qH=312f91285e048e09,2025-01-28 21:51:59
Data not available,Price not available,Data not available,Data not available,Image not available,URL not available,2025-01-28 21:51:59
Data not available,Price not available,Data not available,Data not available,Image not available,URL not available,2025-01-28 21:51:59
Data not available,Price not available,4.5,Data not available,https://rukminim2.flixcart.com/image/300/300/xif0q/computer/3/g/m/-original-imah3xrqttkdbss4.jpeg?q=90,URL not available,2025-01-28 21:51:59
Data not available,Price not available,Data not available,Data not available,Image not available,URL not available,2025-01-28 21:51:59
